1.0,1.38685e-21
1.0,0.0
1.0,9.65919e-31
1.0,5.19513e-35
1.0,5.25644e-17
1.0,2.95388e-34
1.0,0.0
1.0,4.76156e-20
1.0,1.72916e-16
1.0,0.0
1.0,1.68319e-19
1.0,2.26864e-38
1.0,6.169e-26
1.0,0.0
1.0,1.62475e-17
1.0,2.71087e-37
1.0,2.0477e-22
1.0,8.18807e-19
1.0,1.19125e-17
1.0,6.72999e-24
1.0,8.57509e-22
1.0,0.0
1.0,1.04137e-17
1.0,3.16414e-17
1.0,0.0
1.0,0.0
1.0,6.20784e-23
1.0,0.0
1.0,4.05886e-20
1.0,1.59516e-25
1.0,8.64292e-26
1.0,5.36866e-26
1.0,7.51244e-22
1.0,0.0
1.0,0.0
1.0,0.0
1.0,4.00274e-28
1.0,4.95744e-20
1.0,3.16428e-33
1.0,7.06059e-23
1.0,3.23381e-26
1.0,2.82941e-21
1.0,2.56242e-38
1.0,0.0
1.0,3.32588e-27
1.0,1.01525e-24
1.0,3.66769e-37
1.0,0.0
1.0,1.64726e-26
1.0,3.91955e-38
1.0,5.09188e-24
1.0,1.3665e-22
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,1.83211e-18
1.0,0.0
1.0,0.0
1.0,1.0783e-22
1.0,2.96021e-19
1.0,2.22694e-19
1.0,5.46014e-24
1.0,5.98573e-24
1.0,6.52148e-18
1.0,7.43551e-24
1.0,0.0
1.0,7.79398e-25
1.0,0.0
1.0,1.13041e-24
1.0,4.22395e-29
1.0,4.66606e-19
1.0,2.78738e-26
1.0,4.36748e-24
1.0,0.0
1.0,5.801e-29
1.0,0.0
1.0,0.0
1.0,0.0
1.0,7.01571e-19
1.0,1.59073e-34
1.0,1.33285e-19
1.0,1.00325e-27
1.0,0.0
1.0,1.86264e-32
1.0,1.78234e-27
1.0,9.68197e-26
1.0,1.13126e-24
1.0,2.20797e-18
1.0,2.48316e-16
1.0,0.0
1.0,0.0
1.0,2.99446e-21
1.0,4.84974e-19
1.0,0.0
1.0,1.71981e-35
1.0,2.02356e-37
1.0,3.55405e-18
1.0,2.02591e-22
1.0,2.79633e-26
1.0,0.0
1.0,1.30844e-35
1.0,1.01021e-31
1.0,1.38156e-24
1.0,4.82472e-22
1.0,1.31659e-17
1.0,9.61965e-18
1.0,2.0106e-19
1.0,3.71444e-38
1.0,1.19167e-27
1.0,1.41743e-20
1.0,1.14829e-21
1.0,3.62501e-21
1.0,2.24413e-20
1.0,0.0
1.0,0.0
1.0,1.43637e-26
1.0,8.03752e-25
1.0,8.27863e-23
1.0,7.42211e-23
1.0,1.05781e-18
1.0,9.16799e-29
1.0,3.21553e-24
1.0,1.31641e-28
1.0,2.4718e-21
1.0,2.21552e-19
1.0,0.0
1.0,1.21336e-20
1.0,8.24904e-20
1.0,0.0
1.0,3.78195e-19
1.0,9.4924e-16
1.0,3.32218e-20
1.0,1.15688e-19
1.0,0.0
1.0,1.30071e-24
1.0,6.13724e-19
1.0,0.0
1.0,1.54751e-24
1.0,2.34126e-21
1.0,6.61393e-17
1.0,0.0
1.0,0.0
1.0,1.49608e-23
1.0,5.05928e-21
1.0,1.73405e-37
1.0,1.47335e-32
1.0,3.61543e-19
1.0,1.62786e-27
1.0,7.35366e-29
1.0,4.18331e-22
1.0,5.86587e-21
1.0,0.0
1.0,5.94713e-31
1.0,7.82574e-23
1.0,3.20789e-25
1.0,1.23928e-19
1.0,8.26645e-30
1.0,1.50804e-31
1.0,4.34694e-26
1.0,8.62907e-28
1.0,1.09684e-19
1.0,0.0
1.0,4.71664e-38
1.0,3.67655e-22
1.0,0.0
1.0,1.0036e-20
1.0,2.72284e-20
1.0,0.0
1.0,0.0
1.0,1.22142e-29
1.0,6.47429e-25
1.0,3.33209e-21
1.0,7.28537e-18
1.0,1.18777e-19
1.0,1.95452e-28
1.0,2.26506e-18
1.0,0.0
1.0,0.0
1.0,7.89994e-32
1.0,1.36774e-29
1.0,2.96448e-28
1.0,7.89181e-23
1.0,2.1689e-29
1.0,3.66724e-28
1.0,3.00513e-17
1.0,0.0
1.0,4.35615e-30
1.0,1.13186e-24
1.0,8.30163e-22
1.0,8.15784e-24
1.0,4.0044e-22
1.0,6.67804e-18
1.0,0.0
1.0,0.0
1.0,8.63095e-29
1.0,2.53297e-19
1.0,1.31933e-35
1.0,6.93316e-18
1.0,7.55158e-20
1.0,6.82562e-32
1.0,4.44653e-18
1.0,7.27846e-33
1.0,1.79783e-29
1.0,9.38345e-26
1.0,8.16616e-22
1.0,1.32723e-20
1.0,5.31403e-28
1.0,8.32253e-21
1.0,1.15556e-21
1.0,0.0
1.0,6.01213e-19
1.0,5.09987e-31
1.0,7.56945e-22
1.0,0.0
1.0,4.86678e-38
1.0,0.0
1.0,0.0
1.0,0.0
1.0,2.04446e-27
1.0,5.41983e-20
1.0,6.74922e-17
1.0,0.0
1.0,1.28695e-33
1.0,5.52151e-19
1.0,0.0
1.0,0.0
1.0,0.0
1.0,2.41884e-33
1.0,0.0
1.0,1.02902e-27
1.0,0.0
1.0,4.00356e-25
1.0,2.55932e-20
1.0,5.80734e-18
1.0,1.76862e-17
1.0,2.02277e-21
1.0,0.0
1.0,3.1431e-30
1.0,3.19706e-19
1.0,2.24212e-16
1.0,0.0
1.0,0.0
1.0,3.53656e-22
1.0,0.0
1.0,4.06226e-18
1.0,0.0
1.0,1.22551e-17
1.0,0.0
1.0,2.41507e-20
1.0,1.7182e-19
1.0,2.20921e-19
1.0,4.55785e-20
1.0,5.38138e-23
1.0,1.59101e-27
1.0,1.62876e-28
1.0,2.8767e-19
1.0,1.08226e-25
1.0,0.0
1.0,2.83302e-18
1.0,0.0
1.0,1.14219e-24
1.0,2.96983e-38
1.0,3.41378e-27
1.0,2.92451e-21
1.0,9.39235e-21
1.0,3.83651e-21
1.0,1.98339e-18
1.0,1.43925e-28
1.0,3.5935e-34
1.0,2.44556e-33
1.0,4.09904e-26
1.0,1.29597e-21
1.0,2.42199e-17
1.0,0.0
1.0,0.0
1.0,3.59403e-35
1.0,2.57022e-19
1.0,1.18016e-18
1.0,0.0
1.0,4.78044e-24
1.0,0.0
1.0,0.0
1.0,2.43576e-19
1.0,2.85708e-17
1.0,1.47483e-27
1.0,1.27239e-21
1.0,6.13334e-38
1.0,1.0003e-34
1.0,6.03732e-35
1.0,7.36176e-25
1.0,0.0
1.0,4.56266e-25
1.0,0.0
1.0,7.21653e-33
1.0,1.21141e-22
1.0,6.60093e-17
1.0,1.43472e-34
1.0,0.0
1.0,4.54833e-20
1.0,2.64382e-33
1.0,1.59127e-17
1.0,0.0
1.0,0.0
1.0,1.33746e-18
1.0,5.82522e-34
1.0,1.15358e-19
1.0,5.02787e-24
1.0,3.67696e-28
1.0,2.63843e-17
1.0,0.0
1.0,0.0
1.0,3.36618e-33
1.0,7.52971e-29
1.0,9.21902e-28
1.0,3.86608e-18
1.0,2.09803e-35
1.0,3.2261e-19
1.0,0.0
1.0,1.96619e-31
1.0,1.67627e-19
1.0,2.269e-18
1.0,3.18328e-18
1.0,0.0
1.0,1.49041e-28
1.0,6.52517e-17
1.0,5.2161e-19
1.0,0.0
1.0,1.03201e-32
1.0,2.19963e-27
