background/signal,pT GeV,mass GeV,width,ptD,#of constituents
0,20.72,1.788,0.079,0.605,3
1,252.156,21.533,0.063,0.363,12
0,21.465,3.54,0.128,0.413,6
0,31.603,6.688,0.195,0.356,9
1,79.584,0.0,0.0,1.0,1
0,29.302,6.32,0.206,0.422,6
1,147.355,16.084,0.071,0.679,5
0,21.805,3.953,0.175,0.419,6
0,52.543,8.314,0.116,0.42,9
1,180.91,15.532,0.04,0.764,5
1,116.864,12.392,0.074,0.485,9
1,127.439,7.969,0.045,0.747,5
0,24.348,3.201,0.109,0.463,5
1,473.471,39.777,0.033,0.763,11
1,294.365,16.44,0.036,0.576,6
0,20.209,3.488,0.144,0.507,4
1,178.876,6.001,0.01,0.977,2
1,283.39,0.0,0.0,1.0,1
1,530.282,24.659,0.012,0.972,4
0,29.411,5.585,0.169,0.51,5
1,62.574,4.061,0.04,0.56,6
0,20.478,4.344,0.195,0.518,4
1,41.818,5.858,0.117,0.441,6
0,32.738,5.88,0.14,0.577,5
0,29.168,2.241,0.067,0.651,3
0,32.965,7.593,0.22,0.387,7
1,140.8,7.491,0.022,0.943,3
1,366.822,23.664,0.028,0.804,8
0,21.969,4.375,0.174,0.47,5
0,24.514,4.695,0.167,0.422,6
0,23.655,4.884,0.191,0.417,6
0,23.151,3.711,0.14,0.539,4
1,503.464,25.455,0.015,0.945,7
0,28.182,2.088,0.059,0.48,5
0,385.752,18.014,0.007,0.975,4
1,328.405,17.353,0.017,0.93,6
1,198.632,10.53,0.047,0.605,3
0,57.74,2.259,0.035,0.601,3
0,20.706,3.238,0.112,0.694,3
0,25.181,4.754,0.181,0.452,5
0,25.109,4.602,0.155,0.422,6
1,121.669,6.731,0.022,0.959,2
1,62.219,9.612,0.135,0.526,6
1,242.629,15.833,0.023,0.968,3
1,63.633,4.321,0.045,0.569,6
1,271.228,22.495,0.067,0.46,11
1,132.118,6.326,0.03,0.608,8
0,22.152,4.549,0.192,0.386,7
1,198.715,7.71,0.012,0.945,3
1,535.768,12.719,0.013,0.866,4
0,45.076,6.432,0.121,0.566,4
1,168.649,13.047,0.065,0.428,8
1,238.689,8.565,0.017,0.814,5
0,29.619,3.74,0.123,0.551,4
0,20.313,3.542,0.152,0.577,3
0,20.59,2.8,0.112,0.458,5
1,217.307,19.028,0.027,0.906,6
1,647.178,46.319,0.027,0.934,9
0,27.435,3.199,0.102,0.547,4
0,22.483,3.922,0.156,0.364,8
0,22.361,3.498,0.134,0.749,3
0,21.38,5.003,0.222,0.458,5
1,75.845,10.522,0.12,0.343,11
0,20.27,2.752,0.117,0.522,4
0,27.745,4.345,0.137,0.344,9
0,22.2,2.13,0.085,0.519,4
0,20.158,2.459,0.087,0.656,3
0,26.708,3.901,0.142,0.457,5
0,21.351,3.361,0.14,0.607,3
0,21.056,1.987,0.091,0.633,3
0,20.287,4.515,0.212,0.502,4
0,65.586,8.803,0.099,0.515,5
1,81.936,9.103,0.068,0.434,8
1,37.367,4.809,0.102,0.479,5
1,103.154,11.19,0.075,0.535,6
0,21.63,2.994,0.135,0.721,2
0,30.601,5.315,0.162,0.458,5
1,161.41,5.198,0.026,0.689,5
0,21.883,3.388,0.152,0.716,2
0,25.082,4.715,0.174,0.463,5
1,205.596,11.718,0.032,0.557,7
0,20.446,4.951,0.229,0.56,4
0,34.939,4.196,0.083,0.565,4
1,158.751,8.726,0.026,0.69,4
1,389.022,21.964,0.035,0.568,8
0,20.381,3.972,0.171,0.463,5
0,22.56,3.525,0.154,0.512,4
0,206.888,2.295,0.004,0.973,2
1,255.849,41.995,0.134,0.453,14
0,33.296,7.999,0.233,0.387,10
0,20.369,3.862,0.17,0.465,5
1,46.787,6.408,0.108,0.355,10
0,20.361,4.697,0.216,0.456,5
0,20.007,2.047,0.087,0.797,2
1,118.972,7.897,0.049,0.513,6
0,23.475,3.514,0.132,0.46,5
1,174.102,8.591,0.016,0.974,2
1,41.731,2.595,0.054,0.543,4
0,48.246,7.199,0.121,0.435,7
1,274.819,6.836,0.008,0.971,3
1,155.466,10.958,0.03,0.571,6
0,28.604,0.849,0.028,0.737,2
0,24.635,3.485,0.116,0.555,4
0,23.976,2.457,0.08,0.654,3
0,20.246,2.553,0.105,0.593,3
1,83.487,13.48,0.122,0.48,7
0,126.451,16.219,0.081,0.452,10
1,221.192,19.703,0.04,0.759,8
1,41.11,4.175,0.09,0.53,4
0,30.0,4.706,0.149,0.356,9
1,443.028,33.664,0.051,0.686,7
1,55.086,4.784,0.071,0.571,4
0,37.063,5.023,0.11,0.414,6
0,23.824,3.959,0.143,0.497,5
1,431.59,18.163,0.009,0.977,3
1,264.734,12.123,0.014,0.966,3
0,21.545,3.245,0.144,0.591,3
1,50.192,4.393,0.066,0.376,10
1,34.087,3.708,0.096,0.598,3
1,66.93,6.976,0.077,0.504,7
0,48.552,8.987,0.174,0.345,11
0,22.923,4.126,0.162,0.384,7
0,24.457,5.347,0.213,0.543,4
1,230.331,5.335,0.01,0.935,3
0,21.312,4.366,0.19,0.485,5
1,27.369,3.691,0.1,0.549,4
1,36.375,7.106,0.191,0.515,5
1,273.226,17.733,0.032,0.709,7
0,29.935,4.5,0.125,0.577,4
0,24.229,4.655,0.171,0.397,7
1,28.535,2.805,0.095,0.54,4
0,51.967,6.923,0.108,0.4,9
0,21.153,2.495,0.099,0.592,3
1,167.012,15.351,0.055,0.633,11
1,142.272,22.599,0.134,0.558,5
0,21.795,2.972,0.128,0.552,4
1,66.045,6.759,0.057,0.901,3
1,70.009,7.884,0.099,0.367,10
0,21.434,5.251,0.235,0.451,5
1,39.632,2.026,0.023,0.949,2
1,101.67,6.137,0.04,0.509,7
0,20.645,3.931,0.183,0.43,6
1,342.034,34.547,0.068,0.516,11
1,194.772,14.471,0.031,0.908,5
0,34.437,6.25,0.169,0.302,12
0,24.478,4.291,0.167,0.417,6
1,379.099,17.324,0.015,0.938,4
0,22.309,4.169,0.159,0.506,4
1,130.368,13.231,0.051,0.802,8
0,32.987,5.803,0.157,0.467,5
0,22.069,2.097,0.082,0.508,4
1,55.68,12.568,0.212,0.425,7
0,24.519,4.824,0.18,0.401,7
1,318.872,20.583,0.026,0.918,5
0,43.329,6.942,0.129,0.624,5
0,32.838,7.874,0.22,0.333,10
1,123.972,8.932,0.029,0.949,4
0,22.905,5.013,0.208,0.464,5
1,87.253,0.0,0.0,1.0,1
1,360.89,9.551,0.006,0.969,4
1,230.985,3.722,0.004,0.982,2
1,80.579,6.591,0.061,0.536,5
0,21.926,5.485,0.229,0.352,9
0,23.393,3.214,0.1,0.693,3
1,486.974,34.822,0.046,0.7,13
1,152.433,18.75,0.109,0.363,16
0,44.298,11.139,0.238,0.392,8
1,28.591,3.169,0.083,0.846,2
1,313.155,12.672,0.011,0.98,2
1,96.97,2.821,0.013,0.949,2
0,30.916,7.457,0.218,0.416,6
0,22.422,4.683,0.198,0.508,4
1,174.11,18.92,0.059,0.567,10
0,44.22,7.395,0.137,0.389,7
1,63.12,0.0,0.0,1.0,1
0,21.226,3.743,0.155,0.453,5
0,23.629,4.015,0.161,0.458,5
0,27.897,5.01,0.16,0.489,5
1,24.965,3.684,0.121,0.485,5
0,30.502,7.011,0.198,0.384,7
1,78.851,3.155,0.028,0.612,4
1,550.808,62.479,0.081,0.537,13
0,42.47,8.172,0.181,0.423,6
0,25.804,3.607,0.118,0.415,6
0,32.549,6.214,0.144,0.471,5
0,23.039,3.993,0.161,0.523,4
0,22.782,2.378,0.093,0.564,4
1,243.424,12.426,0.036,0.534,7
0,23.256,4.981,0.193,0.421,6
1,25.872,2.468,0.086,0.519,4
0,20.483,2.811,0.127,0.453,5
1,449.447,12.453,0.009,0.953,3
0,33.962,6.134,0.161,0.504,4
1,267.331,37.175,0.127,0.442,11
0,24.88,4.649,0.167,0.545,4
0,20.728,4.437,0.199,0.327,10
0,23.694,1.863,0.066,0.555,4
0,20.23,4.463,0.21,0.543,5
0,22.537,3.539,0.134,0.475,5
0,21.747,3.54,0.154,0.45,5
0,29.623,3.415,0.089,0.424,6
0,21.512,4.516,0.171,0.4,8
0,24.83,5.585,0.202,0.415,6
1,439.95,14.457,0.006,0.97,3
1,235.591,11.31,0.014,0.976,3
0,32.124,6.877,0.162,0.433,6
1,22.373,4.525,0.156,0.4,7
1,574.729,18.141,0.007,0.957,4
1,117.971,0.0,0.0,1.0,1
1,375.353,18.663,0.016,0.951,5
0,21.761,4.551,0.197,0.412,6
0,39.736,4.911,0.109,0.432,7
0,23.088,4.786,0.193,0.504,4
0,27.008,5.734,0.195,0.45,5
1,64.489,6.434,0.078,0.594,6
1,72.396,5.422,0.049,0.514,5
0,21.119,3.444,0.149,0.621,3
1,66.065,9.891,0.109,0.708,6
0,27.299,4.429,0.156,0.378,8
0,28.56,3.844,0.099,0.566,4
1,36.398,4.763,0.106,0.816,2
1,432.301,13.784,0.016,0.736,5
0,23.647,4.383,0.16,0.634,3
0,26.556,4.99,0.167,0.346,9
0,24.904,5.195,0.177,0.435,6
0,40.026,8.613,0.195,0.398,7
0,24.24,5.38,0.209,0.49,5
0,26.993,4.361,0.118,0.479,5
0,26.204,5.516,0.2,0.404,7
0,47.964,5.868,0.11,0.422,7
0,26.086,4.351,0.14,0.544,4
1,56.397,1.876,0.014,0.952,2
1,399.832,16.947,0.009,0.967,5
0,20.036,3.81,0.183,0.517,4
1,190.63,14.43,0.026,0.898,6
1,47.337,6.692,0.121,0.473,10
0,20.39,2.81,0.137,0.581,3
1,465.737,8.594,0.003,0.977,3
1,45.059,6.498,0.125,0.456,6
1,400.462,19.913,0.016,0.956,5
0,21.072,0.0,0.0,1.0,1
0,31.723,4.466,0.124,0.426,6
1,154.381,6.52,0.014,0.812,4
1,65.775,6.303,0.051,0.559,6
0,25.989,2.683,0.078,0.476,5
0,49.634,8.541,0.149,0.322,11
0,28.577,3.892,0.11,0.536,4
1,210.186,16.561,0.056,0.518,8
0,23.022,4.789,0.194,0.515,4
1,244.005,12.318,0.046,0.59,6
1,35.26,2.622,0.052,0.629,3
0,21.311,4.261,0.188,0.422,6
1,411.875,16.062,0.01,0.961,5
0,22.233,5.103,0.214,0.459,5
1,246.65,12.894,0.03,0.885,4
0,42.416,10.804,0.239,0.362,8
1,320.432,13.136,0.008,0.99,2
1,157.643,20.952,0.098,0.387,14
1,166.365,9.666,0.045,0.643,4
1,100.491,11.515,0.08,0.401,10
0,26.878,3.423,0.098,0.372,8
0,21.172,4.252,0.194,0.415,6
1,554.583,14.884,0.007,0.962,3
0,25.269,2.749,0.094,0.462,5
1,96.281,14.1,0.136,0.46,9
0,28.483,6.307,0.188,0.368,8
1,603.832,33.331,0.016,0.956,6
1,31.945,3.848,0.089,0.47,6
0,32.441,5.97,0.154,0.523,5
0,25.184,2.892,0.096,0.56,4
1,158.55,10.247,0.042,0.536,6
1,35.503,2.882,0.069,0.537,5
0,34.564,6.985,0.18,0.302,12
1,116.96,5.924,0.02,0.926,4
1,95.097,13.907,0.118,0.436,8
1,186.188,10.564,0.019,0.941,3
0,28.495,6.307,0.198,0.363,8
0,23.642,5.589,0.211,0.452,5
1,239.058,13.788,0.027,0.808,5
0,34.089,5.165,0.131,0.461,6
1,32.942,6.273,0.17,0.418,7
1,528.138,7.373,0.003,0.989,2
1,98.556,12.2,0.086,0.522,6
1,828.779,64.737,0.041,0.611,14
0,26.69,1.87,0.065,0.66,3
0,22.376,4.813,0.205,0.648,3
1,125.219,28.378,0.211,0.325,17
0,21.784,3.972,0.168,0.527,4
1,419.897,8.254,0.007,0.959,4
1,102.012,10.181,0.088,0.387,10
1,395.315,18.608,0.012,0.945,5
0,24.382,4.331,0.16,0.423,6
1,133.062,8.645,0.029,0.847,5
1,36.179,4.433,0.098,0.504,5
1,187.271,15.813,0.041,0.911,6
1,358.343,26.764,0.053,0.47,10
1,143.553,17.209,0.091,0.593,9
1,143.457,6.36,0.012,0.951,3
1,96.969,5.9,0.046,0.516,5
0,36.044,1.96,0.047,0.723,3
1,29.069,1.347,0.029,0.771,3
1,91.304,6.58,0.027,0.965,2
0,23.651,4.795,0.185,0.507,4
0,24.861,4.846,0.144,0.497,6
1,100.69,6.334,0.05,0.465,6
1,409.36,27.538,0.019,0.942,5
0,20.978,4.559,0.204,0.416,6
1,48.941,5.12,0.073,0.747,4
0,20.795,2.373,0.108,0.457,5
0,422.257,10.162,0.008,0.856,4
0,27.611,3.59,0.113,0.425,6
0,24.88,4.648,0.15,0.384,8
1,404.722,23.757,0.015,0.935,6
1,240.01,7.208,0.009,0.972,3
1,134.951,8.115,0.041,0.567,7
0,21.816,3.621,0.155,0.442,6
0,25.388,4.04,0.149,0.409,6
1,87.373,11.417,0.107,0.442,7
1,267.604,13.798,0.013,0.937,5
0,23.141,4.634,0.188,0.459,5
1,161.601,6.209,0.017,0.901,4
0,33.158,6.16,0.165,0.368,8
1,23.883,4.27,0.164,0.438,6
1,211.888,22.339,0.071,0.585,15
1,20.018,3.362,0.163,0.4,7
1,30.558,3.899,0.107,0.78,3
0,29.436,5.903,0.185,0.416,6
1,127.081,13.024,0.063,0.596,8
0,31.69,3.327,0.094,0.443,6
1,94.601,5.565,0.036,0.573,5
0,20.549,2.834,0.116,0.541,4
1,41.42,3.762,0.082,0.617,5
1,283.504,26.276,0.053,0.665,10
1,68.339,7.018,0.061,0.579,8
0,20.832,4.932,0.216,0.512,4
1,168.19,10.456,0.025,0.931,4
1,135.914,13.206,0.065,0.707,7
1,83.353,9.992,0.076,0.561,6
0,21.25,4.344,0.182,0.461,5
1,521.504,7.335,0.004,0.979,2
1,96.174,11.544,0.094,0.427,9
1,37.511,7.144,0.155,0.449,6
1,261.432,23.298,0.061,0.468,12
0,25.203,4.266,0.158,0.392,7
1,213.534,9.81,0.022,0.863,5
0,23.945,3.116,0.112,0.45,5
0,25.965,2.424,0.074,0.825,2
0,59.924,10.364,0.144,0.391,10
0,29.953,6.249,0.182,0.361,9
0,22.507,5.64,0.243,0.344,9
1,27.145,4.004,0.129,0.524,4
1,24.771,5.3,0.206,0.503,4
1,100.91,5.006,0.033,0.584,5
0,21.813,3.222,0.136,0.51,4
1,433.538,9.084,0.003,0.98,3
0,21.027,1.337,0.063,0.708,2
1,189.673,14.964,0.054,0.691,8
0,32.417,7.162,0.199,0.374,8
1,117.402,12.613,0.073,0.632,6
0,33.711,3.677,0.075,0.873,2
1,238.737,20.991,0.045,0.77,9
0,23.575,5.621,0.212,0.388,7
1,444.312,35.223,0.057,0.55,15
1,55.491,2.28,0.036,0.639,4
1,163.134,13.894,0.043,0.923,5
1,234.365,19.627,0.054,0.52,9
1,68.995,11.511,0.153,0.35,11
1,286.975,6.181,0.007,0.957,3
1,255.343,5.374,0.007,0.958,3
1,38.918,3.456,0.065,0.731,3
1,140.092,14.959,0.079,0.421,8
0,22.067,3.934,0.147,0.463,5
1,34.504,6.232,0.162,0.404,8
1,43.853,3.738,0.049,0.912,2
0,29.66,7.104,0.228,0.437,6
0,22.158,3.811,0.158,0.513,4
1,179.697,12.595,0.027,0.905,4
1,172.173,23.54,0.117,0.401,10
1,54.618,11.691,0.186,0.359,10
1,96.366,12.898,0.095,0.453,13
1,71.604,8.633,0.108,0.443,7
0,20.406,3.37,0.161,0.449,5
0,21.521,3.736,0.148,0.516,4
0,21.395,4.643,0.205,0.653,3
0,20.756,4.194,0.165,0.498,5
0,22.161,3.47,0.144,0.454,5
1,75.336,8.334,0.09,0.417,8
0,21.813,2.824,0.101,0.461,5
1,232.654,14.691,0.024,0.949,3
0,287.425,4.569,0.005,0.975,2
0,39.682,6.112,0.139,0.425,6
1,205.189,1.435,0.002,0.973,2
0,24.387,5.409,0.202,0.426,6
1,170.411,16.329,0.075,0.572,7
1,131.576,9.755,0.049,0.509,7
0,45.419,9.643,0.199,0.409,8
1,98.32,9.268,0.045,0.871,5
0,25.98,4.463,0.146,0.396,7
0,25.533,6.285,0.224,0.414,6
0,23.672,4.421,0.168,0.542,4
1,172.925,2.967,0.005,0.957,3
1,225.245,6.336,0.01,0.95,3
1,430.163,0.0,0.0,1.0,1
1,57.312,9.059,0.112,0.476,7
1,300.872,14.13,0.028,0.768,9
0,29.791,5.762,0.179,0.417,6
1,87.334,8.523,0.072,0.835,3
0,25.093,6.131,0.222,0.484,6
0,21.782,4.705,0.201,0.542,5
1,212.461,9.213,0.011,0.984,2
1,308.481,11.725,0.011,0.939,3
0,26.365,4.749,0.149,0.528,5
1,44.21,4.864,0.075,0.488,7
1,33.411,4.561,0.104,0.502,5
1,434.754,29.874,0.028,0.927,6
0,38.583,5.885,0.127,0.567,5
1,54.699,6.429,0.087,0.477,7
0,27.336,5.119,0.174,0.363,8
0,20.278,3.613,0.162,0.467,5
0,20.258,4.079,0.188,0.478,5
0,28.872,3.611,0.096,0.432,6
1,150.072,9.792,0.059,0.431,9
1,296.187,14.647,0.019,0.959,3
1,483.249,3.849,0.004,0.946,2
1,32.85,5.384,0.14,0.481,5
1,253.185,16.927,0.028,0.897,4
1,104.21,10.633,0.087,0.478,6
0,129.072,14.621,0.08,0.524,8
0,22.343,2.219,0.087,0.506,4
0,34.992,6.68,0.179,0.473,6
1,41.257,7.089,0.155,0.435,6
1,626.424,26.026,0.013,0.882,6
0,45.593,2.745,0.049,0.689,3
0,23.496,2.524,0.098,0.586,3
1,128.332,13.711,0.09,0.439,9
0,33.103,7.011,0.181,0.368,9
0,20.99,3.923,0.169,0.503,4
0,32.552,4.368,0.119,0.669,3
1,331.146,16.538,0.015,0.971,4
1,182.817,9.545,0.014,0.944,4
1,105.004,8.632,0.049,0.579,7
1,134.161,5.625,0.026,0.58,6
1,174.265,9.766,0.032,0.511,7
0,20.314,3.468,0.157,0.459,5
0,34.476,7.049,0.187,0.555,4
1,193.061,8.121,0.01,0.986,2
0,36.765,6.74,0.169,0.342,9
1,43.826,0.641,0.008,0.926,2
1,35.873,3.107,0.079,0.418,6
0,24.097,5.058,0.2,0.525,4
0,31.175,6.366,0.187,0.459,5
1,577.094,21.672,0.009,0.708,7
1,260.056,4.557,0.004,0.954,4
1,37.483,8.938,0.228,0.435,7
0,33.518,7.58,0.179,0.419,6
1,314.252,11.901,0.008,0.98,3
1,211.718,23.34,0.083,0.397,11
0,22.384,4.631,0.198,0.47,5
1,94.678,9.583,0.085,0.499,7
0,25.374,3.375,0.129,0.624,4
0,30.296,4.596,0.136,0.508,5
0,28.795,5.048,0.162,0.428,6
0,20.967,3.751,0.163,0.451,5
1,277.259,20.184,0.029,0.897,5
0,27.405,5.464,0.181,0.456,5
0,28.464,5.465,0.174,0.428,6
0,22.686,2.186,0.079,0.705,3
0,27.306,5.252,0.182,0.546,4
0,24.579,4.848,0.178,0.514,4
0,30.642,6.048,0.173,0.345,9
0,39.336,8.624,0.188,0.366,8
0,20.849,0.0,0.0,1.0,1
0,20.987,3.061,0.119,0.505,4
1,103.893,6.627,0.049,0.458,6
0,22.301,3.726,0.161,0.677,3
1,152.062,6.347,0.011,0.984,2
1,103.691,6.308,0.045,0.612,5
1,139.876,7.427,0.016,0.976,2
0,41.129,7.02,0.163,0.543,4
1,55.195,5.519,0.068,0.592,4
0,21.324,3.406,0.143,0.457,5
0,30.811,6.51,0.185,0.438,6
1,334.168,15.839,0.017,0.915,6
1,305.717,9.931,0.008,0.968,3
0,23.5,4.716,0.167,0.454,5
1,24.423,1.429,0.049,0.697,3
1,386.986,30.215,0.041,0.621,12
0,22.894,4.059,0.143,0.454,5
1,341.092,15.659,0.011,0.976,3
1,103.171,5.065,0.018,0.938,3
1,65.998,8.095,0.082,0.543,5
0,268.824,6.356,0.013,0.919,2
1,254.37,15.131,0.017,0.96,4
0,25.93,3.545,0.11,0.495,5
1,92.103,7.505,0.055,0.624,7
1,73.241,6.287,0.042,0.864,4
1,87.352,6.121,0.045,0.684,5
1,89.154,1.881,0.013,0.731,3
0,20.754,4.24,0.198,0.521,4
0,21.953,3.806,0.162,0.411,6
1,67.281,5.206,0.072,0.523,6
1,126.478,14.101,0.088,0.496,6
0,25.98,5.342,0.187,0.519,4
0,24.045,3.804,0.155,0.453,5
0,22.25,5.364,0.222,0.42,6
1,96.47,8.537,0.042,0.906,3
1,349.958,10.571,0.006,0.99,2
1,194.51,18.502,0.075,0.476,11
1,112.527,7.733,0.051,0.575,8
1,90.512,2.65,0.018,0.657,4
0,21.563,2.079,0.089,0.426,6
1,137.407,0.0,0.0,1.0,1
0,26.869,5.189,0.169,0.483,5
1,67.717,7.544,0.098,0.528,5
1,32.484,2.565,0.064,0.629,5
1,80.972,8.614,0.098,0.444,6
1,37.683,3.132,0.07,0.597,5
1,100.736,7.184,0.044,0.58,6
1,781.006,8.714,0.003,0.981,2
1,357.82,21.303,0.018,0.949,4
1,34.089,7.031,0.199,0.534,5
1,25.617,1.683,0.065,0.604,3
0,23.697,3.143,0.117,0.596,3
0,28.144,5.177,0.167,0.581,3
1,401.121,9.997,0.008,0.944,4
0,23.616,4.737,0.175,0.543,4
1,167.153,15.926,0.053,0.673,8
1,138.556,8.006,0.052,0.591,5
0,24.393,5.593,0.204,0.383,8
1,251.436,6.258,0.013,0.924,2
0,21.753,3.596,0.15,0.716,3
1,239.559,18.055,0.065,0.465,8
0,22.047,5.007,0.208,0.512,4
0,24.328,2.824,0.103,0.593,4
1,519.288,12.979,0.004,0.986,4
0,25.241,4.913,0.183,0.55,5
1,131.291,10.888,0.04,0.936,3
1,146.544,14.581,0.079,0.515,9
0,24.319,3.979,0.157,0.452,5
1,177.258,27.995,0.128,0.744,5
1,58.115,5.446,0.087,0.463,6
0,24.125,5.711,0.211,0.456,5
1,168.232,17.494,0.052,0.88,6
0,24.471,4.222,0.143,0.57,4
0,21.183,3.625,0.153,0.594,3
0,25.047,5.205,0.152,0.508,6
1,415.414,24.752,0.023,0.93,7
1,200.544,16.433,0.07,0.482,10
0,29.956,3.899,0.103,0.554,4
0,22.685,3.257,0.127,0.502,4
1,65.292,0.0,0.0,1.0,1
0,32.241,6.8,0.185,0.31,11
1,204.124,1.63,0.002,0.982,2
1,98.211,15.2,0.127,0.772,6
0,29.815,4.739,0.14,0.451,5
0,21.741,3.265,0.126,0.532,4
1,123.892,17.678,0.107,0.32,15
0,26.028,2.194,0.078,0.503,5
0,26.892,4.406,0.137,0.488,6
1,160.06,13.404,0.051,0.525,7
0,23.626,4.82,0.184,0.451,6
0,25.797,4.219,0.121,0.392,7
0,20.836,3.406,0.155,0.583,3
0,22.363,4.864,0.19,0.388,7
0,31.927,6.957,0.205,0.385,9
1,148.558,0.0,0.0,1.0,1
1,302.855,0.0,0.0,1.0,1
1,137.354,0.0,0.0,1.0,1
1,203.517,17.766,0.049,0.859,6
1,103.823,9.389,0.065,0.574,5
0,45.946,9.139,0.176,0.385,7
1,263.621,6.054,0.005,0.973,3
0,23.604,3.25,0.117,0.516,4
0,30.344,1.504,0.038,0.553,4
1,355.213,15.644,0.011,0.971,4
1,225.702,3.265,0.004,0.966,3
1,651.85,11.372,0.003,0.981,4
0,41.506,4.507,0.085,0.562,5
1,74.641,4.279,0.045,0.51,7
1,147.065,15.47,0.099,0.433,9
1,417.569,34.929,0.024,0.947,6
1,73.774,0.0,0.0,1.0,1
1,70.301,6.594,0.056,0.531,8
0,24.047,5.596,0.22,0.529,4
1,59.535,2.782,0.036,0.567,4
1,150.061,14.358,0.071,0.713,5
1,130.099,15.124,0.076,0.574,9
1,39.674,6.268,0.109,0.602,7
0,21.595,3.836,0.171,0.584,3
1,478.439,35.023,0.022,0.939,8
0,22.629,2.551,0.103,0.536,4
0,25.464,3.666,0.14,0.533,4
0,22.294,3.443,0.136,0.509,4
1,272.176,5.76,0.013,0.907,2
0,34.657,1.787,0.047,0.591,3
0,27.993,5.359,0.155,0.434,6
1,39.368,2.772,0.066,0.503,6
1,229.604,14.412,0.047,0.517,6
1,169.591,6.198,0.011,0.978,2
0,21.158,4.694,0.199,0.515,4
0,22.381,4.816,0.201,0.402,7
0,25.933,1.548,0.058,0.53,4
0,21.02,4.182,0.192,0.517,4
0,29.996,5.687,0.183,0.553,4
0,21.091,3.333,0.148,0.506,4
1,392.699,25.616,0.039,0.566,12
0,22.775,4.52,0.189,0.397,7
1,77.489,6.276,0.048,0.542,6
0,29.595,6.138,0.198,0.425,6
1,527.396,27.185,0.015,0.953,6
0,20.994,4.329,0.188,0.46,5
1,140.905,5.13,0.016,0.927,3
0,26.273,2.439,0.077,0.473,5
0,21.334,4.001,0.174,0.516,4
1,26.828,4.976,0.16,0.467,5
0,20.143,4.091,0.186,0.507,4
1,214.298,8.545,0.013,0.972,2
1,53.138,3.825,0.04,0.919,2
0,27.346,6.309,0.219,0.365,9
0,21.326,3.659,0.151,0.51,4
0,28.699,4.94,0.153,0.492,5
0,23.969,4.377,0.16,0.419,6
0,20.602,2.842,0.13,0.478,5
0,21.445,4.523,0.181,0.43,6
0,23.468,5.083,0.199,0.398,7
1,110.371,8.498,0.04,0.906,3
0,21.535,3.365,0.118,0.555,4
0,20.325,3.582,0.159,0.617,3
0,33.221,5.438,0.132,0.558,4
0,30.005,5.824,0.179,0.552,4
1,122.318,14.599,0.072,0.744,4
1,187.519,1.648,0.002,0.98,2
0,23.183,5.527,0.224,0.445,6
1,77.639,8.817,0.09,0.473,7
1,409.027,25.517,0.026,0.933,5
1,248.091,8.968,0.012,0.789,4
0,21.008,2.509,0.102,0.504,4
0,27.646,4.299,0.133,0.448,5
0,22.844,4.736,0.192,0.52,4
0,26.923,6.026,0.212,0.466,5
0,20.43,3.882,0.173,0.454,5
0,23.01,3.09,0.121,0.469,5
1,447.117,12.746,0.008,0.976,3
0,21.281,3.819,0.163,0.452,5
1,28.004,4.797,0.139,0.525,5
0,26.27,4.844,0.175,0.406,7
0,40.872,9.465,0.22,0.535,5
0,23.366,4.442,0.182,0.506,5
1,65.658,0.0,0.0,1.0,1
0,45.842,7.623,0.151,0.421,6
1,732.864,40.566,0.023,0.848,8
0,21.267,1.421,0.051,0.687,3
0,26.66,4.803,0.155,0.472,5
1,20.494,1.158,0.052,0.589,3
0,22.353,2.35,0.098,0.576,4
1,48.55,6.838,0.115,0.512,7
0,20.853,3.866,0.167,0.514,4
0,26.943,3.888,0.124,0.489,5
1,78.338,6.156,0.058,0.469,7
0,20.207,0.0,0.0,1.0,1
0,26.004,6.132,0.225,0.425,6
1,327.517,28.371,0.062,0.467,10
1,53.693,5.653,0.08,0.411,8
1,113.271,12.778,0.099,0.422,10
1,99.899,11.534,0.094,0.541,9
1,417.283,0.0,0.0,1.0,1
0,23.047,3.467,0.123,0.676,3
1,40.383,1.777,0.032,0.603,4
1,211.956,30.661,0.119,0.464,15
0,20.924,4.297,0.191,0.508,4
1,64.762,6.164,0.068,0.43,8
0,23.221,4.121,0.16,0.423,6
0,22.198,4.659,0.187,0.451,5
1,74.564,12.991,0.129,0.429,9
1,60.445,1.321,0.009,0.96,2
1,20.671,3.846,0.177,0.62,3
0,22.262,4.716,0.199,0.509,4
1,123.435,9.368,0.025,0.639,5
1,136.726,10.31,0.032,0.922,4
1,462.774,7.122,0.004,0.977,3
1,727.51,37.479,0.014,0.949,8
0,27.983,5.64,0.19,0.477,5
0,30.485,5.604,0.165,0.414,6
1,630.329,29.811,0.011,0.955,6
0,22.016,4.975,0.199,0.521,4
0,23.621,4.415,0.183,0.539,4
1,350.782,28.531,0.056,0.427,12
0,27.597,4.822,0.162,0.464,5
1,59.92,7.85,0.101,0.409,8
0,28.58,2.931,0.073,0.614,4
0,24.011,5.353,0.196,0.423,6
1,394.087,39.236,0.044,0.709,10
1,288.315,25.014,0.052,0.818,7
1,56.62,5.344,0.052,0.818,3
0,24.517,1.436,0.042,0.739,3
0,28.17,5.517,0.179,0.482,5
0,30.891,6.208,0.176,0.356,8
0,27.209,4.483,0.149,0.491,5
