background/signal,pT GeV,mass GeV,width,ptD,#of constituents
0,27.458,0.0,0.0,1.0,1
0,27.7,0.0,0.0,1.0,1
1,45.069,0.0,0.0,1.0,1
1,32.104,0.0,0.0,1.0,1
0,21.291,0.0,0.0,1.0,1
1,22.499,3.4,0.137,0.762,2
0,27.914,4.956,0.172,0.723,2
1,45.706,0.0,0.0,1.0,1
1,24.345,2.474,0.099,0.726,2
0,34.626,0.0,0.0,1.0,1
1,31.639,0.0,0.0,1.0,1
1,69.223,3.926,0.032,0.915,2
0,21.414,0.0,0.0,1.0,1
0,21.681,3.097,0.133,0.749,2
0,25.818,0.0,0.0,1.0,1
1,65.753,9.951,0.138,0.661,4
0,25.21,2.729,0.08,0.85,2
0,41.536,0.0,0.0,1.0,1
0,34.095,4.396,0.095,0.853,2
1,123.051,0.0,0.0,1.0,1
0,24.024,0.0,0.0,1.0,1
1,25.487,0.0,0.0,1.0,1
0,20.181,0.0,0.0,1.0,1
1,27.179,0.0,0.0,1.0,1
1,66.864,6.872,0.068,0.885,2
0,31.993,4.638,0.137,0.738,2
1,38.062,0.0,0.0,1.0,1
1,60.594,0.0,0.0,1.0,1
1,56.568,7.104,0.085,0.878,2
1,30.284,2.378,0.077,0.718,2
0,21.897,4.085,0.17,0.578,3
1,64.257,0.0,0.0,1.0,1
1,62.3,0.0,0.0,1.0,1
0,26.33,4.983,0.179,0.735,2
1,63.794,0.0,0.0,1.0,1
1,31.002,0.0,0.0,1.0,1
1,25.301,3.762,0.136,0.76,2
0,35.558,0.0,0.0,1.0,1
1,29.324,0.0,0.0,1.0,1
1,29.069,2.025,0.051,0.854,2
1,50.272,8.396,0.154,0.674,3
1,65.215,6.505,0.06,0.903,2
0,38.596,0.0,0.0,1.0,1
1,59.151,0.0,0.0,1.0,1
0,23.966,1.674,0.065,0.756,2
1,97.832,12.042,0.097,0.827,2
0,26.299,0.0,0.0,1.0,1
0,28.197,6.372,0.221,0.613,3
0,35.461,0.0,0.0,1.0,1
0,20.378,1.77,0.081,0.748,2
1,57.107,8.307,0.128,0.78,2
1,25.839,0.0,0.0,1.0,1
1,48.451,3.473,0.032,0.95,2
0,30.779,4.913,0.157,0.716,2
0,31.572,0.0,0.0,1.0,1
1,85.22,6.278,0.048,0.887,2
0,30.676,0.0,0.0,1.0,1
1,45.14,4.81,0.083,0.742,3
1,73.345,7.071,0.082,0.8,2
1,128.407,0.0,0.0,1.0,1
0,33.737,1.219,0.028,0.842,2
0,24.498,2.595,0.106,0.707,2
0,20.396,3.026,0.145,0.716,2
0,21.76,0.0,0.0,1.0,1
0,41.085,6.27,0.15,0.639,3
1,34.349,0.0,0.0,1.0,1
0,39.758,0.0,0.0,1.0,1
1,34.886,0.0,0.0,1.0,1
1,54.461,0.0,0.0,1.0,1
1,57.635,13.579,0.226,0.615,3
1,67.064,3.496,0.032,0.9,2
1,46.093,0.0,0.0,1.0,1
1,31.966,0.0,0.0,1.0,1
1,48.63,5.768,0.089,0.847,2
0,27.065,3.895,0.124,0.789,2
0,20.411,3.003,0.142,0.727,2
0,22.481,2.952,0.094,0.861,2
1,63.152,0.0,0.0,1.0,1
0,23.019,4.968,0.205,0.522,4
0,22.004,1.475,0.041,0.904,2
1,80.803,0.0,0.0,1.0,1
0,26.381,0.0,0.0,1.0,1
0,27.421,4.882,0.16,0.609,3
1,54.309,5.17,0.072,0.844,2
1,83.319,8.17,0.065,0.884,2
1,47.687,0.0,0.0,1.0,1
1,60.655,0.0,0.0,1.0,1
1,24.219,1.874,0.064,0.811,2
0,30.442,4.512,0.137,0.756,2
0,80.47,9.525,0.099,0.805,2
0,20.365,3.608,0.168,0.587,3
1,30.862,2.6,0.079,0.746,2
1,44.751,8.518,0.165,0.471,5
1,22.081,1.587,0.048,0.879,2
0,28.36,0.0,0.0,1.0,1
1,33.433,0.0,0.0,1.0,1
1,51.131,0.0,0.0,1.0,1
1,28.182,0.0,0.0,1.0,1
1,45.527,6.601,0.144,0.709,2
0,30.11,0.0,0.0,1.0,1
1,60.95,0.0,0.0,1.0,1
1,38.883,0.0,0.0,1.0,1
0,21.911,0.0,0.0,1.0,1
0,31.894,0.0,0.0,1.0,1
1,31.031,0.0,0.0,1.0,1
0,25.08,0.0,0.0,1.0,1
0,21.743,0.0,0.0,1.0,1
1,56.685,4.901,0.051,0.908,2
1,109.64,10.887,0.063,0.891,2
0,39.991,6.192,0.124,0.82,2
1,41.959,0.0,0.0,1.0,1
1,61.54,7.99,0.094,0.859,2
0,26.612,3.779,0.125,0.635,3
0,47.653,0.0,0.0,1.0,1
0,42.496,7.425,0.16,0.663,3
0,33.266,3.535,0.102,0.736,2
0,31.372,0.0,0.0,1.0,1
1,25.967,0.0,0.0,1.0,1
1,75.464,0.0,0.0,1.0,1
0,22.993,0.0,0.0,1.0,1
0,22.295,2.073,0.086,0.753,2
0,22.628,1.059,0.047,0.707,2
0,34.905,0.0,0.0,1.0,1
1,37.349,0.0,0.0,1.0,1
1,27.699,1.911,0.048,0.873,2
0,20.697,0.0,0.0,1.0,1
0,21.008,3.574,0.157,0.754,2
0,30.44,4.904,0.141,0.782,2
1,61.342,8.671,0.105,0.66,3
0,33.863,5.99,0.152,0.633,3
1,29.134,3.701,0.12,0.632,3
1,103.267,0.0,0.0,1.0,1
1,71.244,11.493,0.143,0.61,3
1,95.815,0.0,0.0,1.0,1
0,25.71,5.085,0.196,0.708,2
1,22.54,0.0,0.0,1.0,1
0,22.058,2.201,0.066,0.883,2
1,87.338,0.0,0.0,1.0,1
1,125.202,9.321,0.046,0.9,2
0,34.846,2.035,0.057,0.717,2
0,32.913,3.85,0.113,0.725,2
1,27.061,0.0,0.0,1.0,1
1,28.183,0.0,0.0,1.0,1
1,24.84,0.0,0.0,1.0,1
1,20.104,0.0,0.0,1.0,1
0,23.638,3.033,0.11,0.792,2
1,65.554,12.107,0.175,0.609,4
1,57.338,9.052,0.151,0.733,2
1,27.649,0.0,0.0,1.0,1
1,44.365,8.776,0.192,0.646,3
0,34.724,2.246,0.048,0.848,2
1,30.907,4.209,0.133,0.632,3
0,35.45,7.149,0.187,0.465,5
1,81.723,6.196,0.063,0.778,3
1,38.568,5.006,0.121,0.646,3
1,65.525,0.0,0.0,1.0,1
0,37.796,7.761,0.196,0.594,3
1,22.732,0.0,0.0,1.0,1
0,30.227,0.0,0.0,1.0,1
0,32.608,0.0,0.0,1.0,1
1,52.524,3.73,0.039,0.921,2
0,22.294,1.995,0.081,0.765,2
0,23.904,0.0,0.0,1.0,1
0,24.015,0.0,0.0,1.0,1
0,29.599,5.373,0.174,0.614,3
0,25.866,0.0,0.0,1.0,1
0,36.635,5.659,0.151,0.614,3
1,62.214,0.0,0.0,1.0,1
1,49.268,0.0,0.0,1.0,1
1,58.252,0.0,0.0,1.0,1
1,49.453,4.665,0.054,0.915,2
1,26.781,0.0,0.0,1.0,1
1,124.568,10.187,0.058,0.865,2
0,63.654,9.426,0.117,0.681,3
0,38.749,5.627,0.144,0.707,2
1,34.528,4.368,0.097,0.837,2
0,44.311,9.059,0.196,0.657,3
0,33.648,5.362,0.155,0.72,2
0,23.735,2.866,0.098,0.6,3
0,31.274,0.0,0.0,1.0,1
0,24.213,2.591,0.107,0.707,2
1,112.36,0.0,0.0,1.0,1
1,45.881,3.356,0.041,0.917,2
0,22.307,3.389,0.127,0.803,2
0,21.327,0.0,0.0,1.0,1
0,22.35,0.0,0.0,1.0,1
1,62.954,0.0,0.0,1.0,1
0,32.443,5.123,0.137,0.788,2
0,24.315,2.899,0.105,0.782,2
1,52.503,8.22,0.139,0.775,2
1,47.393,0.0,0.0,1.0,1
0,59.12,14.498,0.24,0.579,3
0,22.265,1.427,0.06,0.75,2
1,34.6,0.0,0.0,1.0,1
0,29.113,5.564,0.19,0.707,2
1,20.276,2.011,0.085,0.615,3
1,33.214,4.363,0.127,0.729,2
1,108.773,9.173,0.05,0.906,2
1,31.599,0.0,0.0,1.0,1
1,30.707,2.03,0.051,0.835,2
0,27.705,4.361,0.141,0.772,2
1,52.115,0.0,0.0,1.0,1
0,36.982,3.739,0.07,0.871,2
1,169.186,17.623,0.047,0.824,5
1,34.217,5.17,0.144,0.478,5
1,67.549,5.977,0.072,0.819,2
0,20.085,0.0,0.0,1.0,1
0,34.372,0.0,0.0,1.0,1
0,32.003,5.674,0.17,0.46,5
1,90.912,0.0,0.0,1.0,1
0,23.715,3.4,0.142,0.707,2
0,21.565,0.0,0.0,1.0,1
1,64.527,0.0,0.0,1.0,1
1,48.309,0.0,0.0,1.0,1
0,20.841,4.341,0.197,0.605,3
0,43.52,0.0,0.0,1.0,1
0,27.809,0.0,0.0,1.0,1
0,27.66,4.076,0.146,0.71,2
0,25.692,4.298,0.14,0.801,2
1,79.999,0.0,0.0,1.0,1
1,24.406,5.141,0.206,0.605,3
1,80.714,6.231,0.048,0.899,2
0,23.261,0.0,0.0,1.0,1
0,27.275,3.532,0.115,0.778,2
1,53.288,7.633,0.108,0.846,2
0,29.137,0.0,0.0,1.0,1
1,34.93,5.369,0.136,0.779,2
0,31.193,0.0,0.0,1.0,1
0,51.717,5.925,0.081,0.864,2
1,85.92,14.65,0.16,0.467,5
0,20.528,2.212,0.104,0.728,2
0,30.755,3.321,0.106,0.716,2
0,34.129,0.0,0.0,1.0,1
1,174.887,8.906,0.019,0.957,3
0,38.798,0.0,0.0,1.0,1
0,51.304,6.81,0.114,0.79,2
0,24.159,3.524,0.132,0.622,3
1,35.934,2.766,0.06,0.835,2
0,47.095,8.734,0.167,0.649,3
0,34.973,5.826,0.153,0.759,2
0,31.299,3.032,0.096,0.712,2
1,110.115,3.755,0.025,0.849,2
1,49.714,0.0,0.0,1.0,1
0,24.432,4.064,0.163,0.717,2
1,37.674,4.064,0.091,0.799,2
1,64.832,0.0,0.0,1.0,1
0,20.681,0.0,0.0,1.0,1
1,43.968,0.0,0.0,1.0,1
0,20.923,2.905,0.122,0.781,2
1,36.875,5.324,0.127,0.78,2
1,116.143,0.0,0.0,1.0,1
1,45.255,7.026,0.138,0.686,4
0,28.354,0.0,0.0,1.0,1
1,49.825,0.0,0.0,1.0,1
1,22.741,2.683,0.116,0.714,2
1,74.553,8.493,0.095,0.67,3
1,55.846,6.266,0.102,0.765,2
1,61.485,0.0,0.0,1.0,1
0,32.67,0.0,0.0,1.0,1
0,24.889,4.017,0.158,0.72,2
1,49.55,3.72,0.062,0.809,2
0,25.667,4.729,0.16,0.617,3
0,22.107,0.0,0.0,1.0,1
1,153.029,7.479,0.018,0.964,2
1,40.578,4.155,0.084,0.812,2
1,35.399,3.87,0.086,0.83,2
0,27.762,3.474,0.095,0.628,3
1,71.107,10.863,0.119,0.833,2
1,41.658,4.031,0.088,0.767,2
0,37.584,7.288,0.191,0.71,2
1,49.836,4.726,0.064,0.878,2
1,31.267,0.0,0.0,1.0,1
0,28.458,4.466,0.15,0.732,2
0,25.364,0.0,0.0,1.0,1
1,90.661,7.902,0.041,0.945,2
0,20.447,1.727,0.078,0.757,2
1,41.302,0.0,0.0,1.0,1
1,57.165,10.735,0.172,0.552,4
0,22.745,2.124,0.091,0.725,2
0,39.816,7.394,0.183,0.71,2
1,53.317,0.0,0.0,1.0,1
1,81.651,13.299,0.141,0.626,3
1,62.545,0.0,0.0,1.0,1
1,20.767,0.0,0.0,1.0,1
0,26.731,0.0,0.0,1.0,1
0,43.538,9.59,0.205,0.523,4
0,37.572,7.361,0.176,0.57,4
1,59.578,0.0,0.0,1.0,1
1,70.469,0.0,0.0,1.0,1
1,49.31,7.288,0.141,0.651,3
0,25.136,0.0,0.0,1.0,1
1,25.371,3.035,0.086,0.858,2
1,63.289,0.0,0.0,1.0,1
0,27.755,0.0,0.0,1.0,1
1,67.274,6.326,0.069,0.617,4
0,40.029,7.553,0.164,0.462,5
0,39.912,0.0,0.0,1.0,1
0,23.404,0.0,0.0,1.0,1
1,58.24,0.0,0.0,1.0,1
0,32.653,0.0,0.0,1.0,1
0,23.151,2.316,0.087,0.606,3
0,28.17,0.0,0.0,1.0,1
1,39.016,0.0,0.0,1.0,1
0,65.481,7.041,0.075,0.868,2
0,60.096,0.0,0.0,1.0,1
0,20.012,0.0,0.0,1.0,1
0,28.619,3.855,0.134,0.709,2
1,70.97,0.0,0.0,1.0,1
0,36.864,6.725,0.179,0.714,2
0,56.486,0.0,0.0,1.0,1
1,60.309,6.828,0.099,0.782,2
0,27.696,3.373,0.114,0.747,2
0,26.431,0.0,0.0,1.0,1
1,48.952,0.0,0.0,1.0,1
1,47.996,0.0,0.0,1.0,1
1,24.721,0.597,0.018,0.848,2
0,44.974,0.0,0.0,1.0,1
1,61.4,0.0,0.0,1.0,1
0,20.691,3.251,0.136,0.787,2
0,20.027,3.933,0.181,0.588,3
1,47.377,8.795,0.163,0.571,4
0,32.072,4.504,0.12,0.793,2
1,66.004,0.0,0.0,1.0,1
1,22.808,3.992,0.172,0.716,2
0,21.273,0.0,0.0,1.0,1
0,20.111,0.0,0.0,1.0,1
0,31.71,5.97,0.177,0.744,2
1,48.669,4.341,0.046,0.932,2
0,20.697,3.079,0.135,0.452,5
0,37.455,0.0,0.0,1.0,1
0,44.476,0.0,0.0,1.0,1
1,87.296,14.073,0.106,0.755,3
1,45.081,0.0,0.0,1.0,1
0,29.731,5.805,0.192,0.711,2
1,37.041,0.0,0.0,1.0,1
1,52.364,0.0,0.0,1.0,1
0,45.561,10.384,0.216,0.546,4
0,26.122,0.0,0.0,1.0,1
0,31.381,4.699,0.141,0.744,2
0,32.304,4.198,0.123,0.742,2
1,38.823,6.169,0.132,0.626,3
0,34.283,4.334,0.096,0.842,2
0,25.413,3.224,0.117,0.756,2
1,31.066,4.426,0.135,0.581,4
1,20.094,2.498,0.121,0.72,2
1,36.507,4.47,0.095,0.833,2
0,25.411,3.645,0.127,0.776,2
0,29.944,5.139,0.161,0.744,2
1,79.357,0.0,0.0,1.0,1
1,38.168,0.0,0.0,1.0,1
0,37.99,2.834,0.074,0.713,2
1,35.751,5.802,0.133,0.601,3
1,36.266,0.0,0.0,1.0,1
0,33.023,0.0,0.0,1.0,1
0,36.576,3.175,0.049,0.917,2
0,43.898,7.885,0.169,0.744,2
0,24.216,0.0,0.0,1.0,1
1,32.453,3.693,0.103,0.765,2
1,61.006,0.0,0.0,1.0,1
0,43.659,5.723,0.128,0.668,3
0,24.22,2.833,0.116,0.71,2
0,35.498,1.984,0.055,0.716,2
1,43.463,0.0,0.0,1.0,1
1,47.398,0.0,0.0,1.0,1
0,20.522,2.585,0.124,0.581,3
1,20.547,2.328,0.112,0.716,2
1,31.289,0.0,0.0,1.0,1
0,54.533,8.32,0.131,0.761,3
0,26.345,0.0,0.0,1.0,1
1,58.361,5.174,0.054,0.903,2
0,85.412,0.0,0.0,1.0,1
0,43.691,0.0,0.0,1.0,1
0,28.193,4.149,0.144,0.718,2
0,31.139,0.0,0.0,1.0,1
0,32.503,6.015,0.16,0.595,3
0,25.313,2.953,0.112,0.729,2
0,37.201,5.317,0.142,0.71,2
0,41.555,7.936,0.183,0.73,2
0,22.689,3.581,0.151,0.731,2
0,56.438,11.716,0.199,0.63,3
1,41.35,4.035,0.079,0.821,2
1,38.593,0.0,0.0,1.0,1
1,49.832,6.315,0.086,0.875,2
0,50.229,8.405,0.14,0.805,2
0,24.611,3.659,0.146,0.717,2
1,82.526,0.0,0.0,1.0,1
0,23.603,0.0,0.0,1.0,1
1,94.287,3.51,0.016,0.954,2
1,62.421,11.301,0.178,0.713,2
0,27.443,0.0,0.0,1.0,1
0,28.824,0.0,0.0,1.0,1
1,30.126,2.953,0.063,0.888,2
0,33.084,6.966,0.197,0.69,3
0,22.844,3.419,0.135,0.768,2
0,35.975,4.908,0.131,0.734,2
1,55.605,8.829,0.138,0.63,3
0,21.508,3.442,0.144,0.771,2
1,30.428,0.0,0.0,1.0,1
0,36.296,0.0,0.0,1.0,1
0,29.054,4.573,0.136,0.788,2
0,36.006,0.0,0.0,1.0,1
0,21.411,0.0,0.0,1.0,1
1,55.294,0.0,0.0,1.0,1
1,44.965,0.0,0.0,1.0,1
0,28.791,4.416,0.135,0.629,3
0,46.333,9.911,0.202,0.636,3
0,22.267,3.107,0.134,0.732,2
0,21.925,0.0,0.0,1.0,1
0,48.615,8.085,0.165,0.707,2
1,50.354,0.0,0.0,1.0,1
1,98.032,9.702,0.073,0.851,2
1,59.603,0.0,0.0,1.0,1
0,29.931,0.0,0.0,1.0,1
0,27.007,1.666,0.055,0.78,2
0,30.413,4.666,0.125,0.816,2
0,33.241,4.993,0.129,0.793,2
1,31.629,1.145,0.032,0.78,2
1,32.233,3.03,0.089,0.739,2
0,34.1,5.514,0.157,0.724,2
1,53.01,0.0,0.0,1.0,1
0,28.637,3.141,0.08,0.856,2
1,49.776,0.0,0.0,1.0,1
1,45.667,0.0,0.0,1.0,1
0,26.717,0.0,0.0,1.0,1
1,52.625,0.0,0.0,1.0,1
0,20.462,0.0,0.0,1.0,1
0,23.174,3.013,0.129,0.709,2
1,104.718,0.0,0.0,1.0,1
0,58.18,0.0,0.0,1.0,1
0,40.717,8.703,0.183,0.539,4
0,38.487,6.332,0.142,0.79,2
0,20.986,2.085,0.09,0.58,3
1,52.489,0.0,0.0,1.0,1
0,25.171,1.864,0.061,0.636,3
0,22.69,0.0,0.0,1.0,1
1,44.619,7.533,0.157,0.749,2
0,33.769,0.0,0.0,1.0,1
1,42.767,5.607,0.127,0.727,2
1,104.767,0.0,0.0,1.0,1
0,27.677,2.617,0.089,0.747,2
1,73.828,12.992,0.16,0.762,2
1,119.779,15.997,0.082,0.672,3
1,21.082,0.0,0.0,1.0,1
1,70.093,0.0,0.0,1.0,1
0,20.735,0.0,0.0,1.0,1
0,42.644,3.148,0.05,0.647,3
1,69.42,0.0,0.0,1.0,1
0,20.93,3.124,0.136,0.602,3
1,68.771,4.893,0.053,0.849,2
0,38.814,7.553,0.193,0.708,2
0,30.022,4.517,0.133,0.598,3
1,37.369,4.652,0.102,0.812,2
1,115.136,6.871,0.024,0.959,2
0,38.449,3.225,0.075,0.776,2
0,36.055,6.018,0.152,0.76,2
1,26.705,3.408,0.12,0.746,2
1,21.331,3.244,0.137,0.769,2
1,71.41,4.268,0.032,0.924,2
0,27.625,2.568,0.087,0.746,2
0,47.397,7.647,0.157,0.582,3
1,103.409,0.0,0.0,1.0,1
1,38.322,0.0,0.0,1.0,1
0,34.472,7.468,0.206,0.653,3
0,63.01,12.359,0.194,0.707,2
1,26.724,4.492,0.162,0.54,4
0,44.973,7.986,0.166,0.746,2
1,72.112,11.076,0.126,0.81,2
1,36.868,4.943,0.105,0.673,3
0,31.183,0.0,0.0,1.0,1
1,90.334,11.412,0.097,0.737,3
0,25.757,0.0,0.0,1.0,1
0,24.828,4.201,0.163,0.728,2
0,25.752,4.029,0.141,0.767,2
0,23.893,0.0,0.0,1.0,1
0,31.151,0.0,0.0,1.0,1
0,23.219,3.223,0.133,0.578,3
0,24.017,3.797,0.156,0.71,2
0,27.858,0.0,0.0,1.0,1
1,25.71,0.0,0.0,1.0,1
0,22.654,0.0,0.0,1.0,1
0,20.685,0.0,0.0,1.0,1
1,51.821,0.0,0.0,1.0,1
1,22.408,0.0,0.0,1.0,1
1,29.677,5.169,0.14,0.603,3
1,24.261,4.344,0.175,0.721,2
0,24.113,0.161,0.007,0.71,2
1,26.202,0.0,0.0,1.0,1
1,54.711,0.0,0.0,1.0,1
0,23.962,0.0,0.0,1.0,1
1,51.521,0.0,0.0,1.0,1
1,48.251,5.472,0.064,0.917,2
0,38.183,0.0,0.0,1.0,1
0,37.745,6.565,0.157,0.48,5
1,37.39,6.854,0.166,0.627,3
0,27.936,0.0,0.0,1.0,1
0,22.014,3.392,0.135,0.783,2
1,99.326,6.921,0.027,0.962,2
1,27.649,0.0,0.0,1.0,1
1,33.735,1.184,0.032,0.756,2
1,55.11,0.0,0.0,1.0,1
0,43.191,9.569,0.205,0.534,4
0,30.124,5.178,0.17,0.709,2
1,37.121,0.0,0.0,1.0,1
1,31.157,0.0,0.0,1.0,1
1,76.684,0.0,0.0,1.0,1
1,29.08,0.0,0.0,1.0,1
1,125.546,7.253,0.024,0.956,2
1,25.692,0.0,0.0,1.0,1
0,22.818,3.022,0.132,0.581,3
1,76.801,0.0,0.0,1.0,1
1,51.075,0.726,0.007,0.931,2
0,27.534,0.0,0.0,1.0,1
1,85.988,11.665,0.116,0.796,2
0,49.437,7.808,0.126,0.825,2
1,61.7,0.0,0.0,1.0,1
1,38.846,0.0,0.0,1.0,1
0,63.186,0.0,0.0,1.0,1
1,40.707,3.323,0.061,0.85,2
0,40.324,7.446,0.183,0.708,2
0,22.261,0.0,0.0,1.0,1
1,36.391,0.0,0.0,1.0,1
1,154.105,30.917,0.154,0.706,3
1,54.679,8.648,0.132,0.807,2
0,33.075,0.0,0.0,1.0,1
1,47.766,0.0,0.0,1.0,1
0,24.941,0.0,0.0,1.0,1
0,20.485,2.023,0.094,0.737,2
1,36.116,0.0,0.0,1.0,1
0,42.303,7.52,0.171,0.473,6
0,20.858,2.873,0.119,0.792,2
1,60.272,5.009,0.042,0.935,2
1,114.343,17.739,0.137,0.541,4
1,24.701,1.446,0.037,0.892,2
1,147.241,14.703,0.046,0.922,3
1,82.994,7.133,0.084,0.59,3
0,27.224,4.309,0.13,0.814,2
0,55.006,8.163,0.14,0.741,2
1,71.787,7.938,0.086,0.831,2
1,38.438,0.0,0.0,1.0,1
1,37.346,0.0,0.0,1.0,1
0,27.027,0.0,0.0,1.0,1
0,22.538,1.908,0.084,0.71,2
0,26.245,3.564,0.102,0.845,2
0,31.122,0.0,0.0,1.0,1
1,58.102,8.489,0.12,0.494,5
1,34.908,0.0,0.0,1.0,1
1,25.395,3.18,0.114,0.515,4
1,76.964,13.302,0.152,0.777,2
1,34.378,0.0,0.0,1.0,1
0,37.85,7.021,0.152,0.579,3
1,81.902,6.966,0.043,0.934,2
0,30.488,4.055,0.117,0.782,2
0,20.257,0.0,0.0,1.0,1
1,24.339,0.0,0.0,1.0,1
1,26.666,0.0,0.0,1.0,1
0,34.136,5.496,0.153,0.739,2
1,73.764,13.703,0.178,0.729,2
1,37.73,0.0,0.0,1.0,1
0,29.081,4.826,0.161,0.525,4
1,75.317,0.0,0.0,1.0,1
1,45.301,0.0,0.0,1.0,1
1,36.713,0.0,0.0,1.0,1
0,48.019,0.0,0.0,1.0,1
1,81.062,11.396,0.123,0.667,4
1,49.275,0.0,0.0,1.0,1
0,44.165,8.603,0.192,0.71,2
0,29.225,4.839,0.155,0.748,2
1,53.588,0.0,0.0,1.0,1
0,25.493,2.429,0.093,0.722,2
1,52.445,0.0,0.0,1.0,1
0,20.037,0.0,0.0,1.0,1
1,43.33,5.287,0.062,0.805,3
1,66.251,0.0,0.0,1.0,1
0,30.283,0.0,0.0,1.0,1
0,49.673,7.046,0.123,0.788,2
0,21.895,0.0,0.0,1.0,1
0,31.14,4.943,0.156,0.715,2
0,45.486,5.183,0.109,0.733,2
1,62.763,0.0,0.0,1.0,1
0,24.487,3.914,0.156,0.719,2
1,96.623,0.0,0.0,1.0,1
0,22.078,0.0,0.0,1.0,1
0,30.991,0.0,0.0,1.0,1
0,37.142,6.822,0.178,0.721,2
1,40.63,0.0,0.0,1.0,1
1,22.903,0.0,0.0,1.0,1
1,68.753,12.406,0.152,0.531,5
1,76.913,8.534,0.063,0.916,2
0,32.235,5.233,0.155,0.735,2
1,38.042,0.0,0.0,1.0,1
0,22.627,0.0,0.0,1.0,1
0,23.361,0.0,0.0,1.0,1
0,37.421,5.173,0.136,0.716,2
1,23.343,0.0,0.0,1.0,1
1,57.319,0.0,0.0,1.0,1
1,45.0,5.872,0.089,0.875,2
1,39.419,4.787,0.104,0.796,2
1,103.064,0.0,0.0,1.0,1
0,27.494,4.17,0.127,0.803,2
0,38.726,0.0,0.0,1.0,1
1,56.404,0.0,0.0,1.0,1
1,28.068,0.525,0.018,0.724,2
1,29.206,0.0,0.0,1.0,1
0,33.812,4.413,0.117,0.769,2
1,23.711,0.0,0.0,1.0,1
0,34.836,4.694,0.123,0.763,2
0,25.285,3.905,0.145,0.747,2
0,21.05,0.0,0.0,1.0,1
0,22.862,0.0,0.0,1.0,1
0,22.819,0.0,0.0,1.0,1
1,26.221,2.087,0.079,0.709,2
1,37.96,6.462,0.152,0.59,3
1,38.988,4.382,0.109,0.726,2
1,54.788,0.0,0.0,1.0,1
1,70.363,0.0,0.0,1.0,1
0,21.46,0.0,0.0,1.0,1
1,58.619,0.0,0.0,1.0,1
1,65.974,7.508,0.085,0.686,3
1,45.677,0.0,0.0,1.0,1
0,42.931,0.0,0.0,1.0,1
0,23.107,2.94,0.115,0.764,2
0,98.115,16.76,0.155,0.72,3
1,22.587,0.0,0.0,1.0,1
0,47.605,9.65,0.188,0.681,3
1,30.684,1.271,0.039,0.747,2
1,126.725,14.615,0.067,0.856,3
1,54.049,9.989,0.181,0.604,3
1,44.18,4.389,0.083,0.742,3
0,28.192,4.216,0.146,0.718,2
0,21.659,0.0,0.0,1.0,1
1,34.38,0.0,0.0,1.0,1
0,30.657,0.0,0.0,1.0,1
0,21.98,0.0,0.0,1.0,1
1,99.194,12.201,0.103,0.734,4
0,28.13,0.0,0.0,1.0,1
1,28.521,2.492,0.067,0.84,2
0,28.337,0.0,0.0,1.0,1
1,23.275,0.0,0.0,1.0,1
0,26.134,3.066,0.106,0.767,2
0,29.824,5.626,0.156,0.594,3
1,31.73,0.0,0.0,1.0,1
0,30.749,0.0,0.0,1.0,1
0,21.907,3.237,0.124,0.802,2
1,24.599,0.0,0.0,1.0,1
0,46.847,9.341,0.191,0.653,3
1,57.099,10.257,0.166,0.753,2
1,63.407,0.0,0.0,1.0,1
1,69.176,0.0,0.0,1.0,1
0,20.551,0.0,0.0,1.0,1
0,28.225,0.0,0.0,1.0,1
0,27.163,3.418,0.113,0.627,3
1,58.725,7.477,0.127,0.707,2
1,34.981,0.0,0.0,1.0,1
0,22.943,0.0,0.0,1.0,1
1,41.015,0.0,0.0,1.0,1
0,31.58,3.152,0.079,0.826,2
1,21.694,0.0,0.0,1.0,1
0,27.711,0.0,0.0,1.0,1
0,24.293,3.774,0.128,0.808,2
0,44.621,0.0,0.0,1.0,1
1,94.05,4.099,0.019,0.953,2
1,87.429,8.376,0.049,0.731,3
1,178.606,5.324,0.014,0.942,2
0,28.248,4.2,0.137,0.633,3
1,71.465,13.477,0.17,0.695,3
1,37.516,0.0,0.0,1.0,1
0,24.57,4.112,0.159,0.735,2
1,37.432,0.0,0.0,1.0,1
0,24.822,0.0,0.0,1.0,1
0,49.713,11.074,0.214,0.593,3
0,24.968,0.0,0.0,1.0,1
0,38.559,0.0,0.0,1.0,1
0,25.646,3.841,0.139,0.751,2
0,32.735,0.0,0.0,1.0,1
1,34.769,3.66,0.098,0.75,2
1,86.516,5.127,0.027,0.947,2
0,26.623,0.0,0.0,1.0,1
1,105.105,0.0,0.0,1.0,1
1,42.456,0.0,0.0,1.0,1
0,22.879,4.229,0.183,0.711,2
0,21.278,0.0,0.0,1.0,1
1,39.286,6.05,0.141,0.677,3
1,61.664,0.0,0.0,1.0,1
1,55.323,4.624,0.07,0.807,2
0,20.437,0.0,0.0,1.0,1
0,31.097,0.0,0.0,1.0,1
1,44.418,6.807,0.146,0.735,2
0,20.747,3.546,0.159,0.521,4
1,103.136,0.0,0.0,1.0,1
1,69.973,0.0,0.0,1.0,1
1,26.871,0.0,0.0,1.0,1
1,48.077,6.835,0.127,0.773,2
0,20.626,2.548,0.12,0.724,2
1,34.068,1.696,0.032,0.892,2
1,40.908,0.0,0.0,1.0,1
1,54.729,0.0,0.0,1.0,1
0,20.212,3.499,0.172,0.631,3
1,54.481,6.402,0.088,0.847,2
