background/signal,pT GeV,mass GeV,width,ptD,#of constituents
1,80.711,10.937,0.099,0.587,5
1,41.31,6.235,0.13,0.724,3
0,23.134,2.868,0.119,0.733,2
1,71.634,10.035,0.116,0.624,5
1,72.312,3.543,0.048,0.719,2
0,34.162,4.548,0.111,0.52,4
0,27.652,4.288,0.154,0.616,3
0,23.715,0.0,0.0,1.0,1
1,85.584,7.624,0.067,0.698,3
1,70.996,12.533,0.155,0.652,4
1,33.667,2.407,0.07,0.724,2
1,29.105,4.356,0.126,0.658,4
0,21.212,0.0,0.0,1.0,1
0,38.001,6.014,0.143,0.579,3
1,234.334,19.016,0.046,0.666,6
1,20.861,0.0,0.0,1.0,1
1,39.09,6.138,0.151,0.567,4
1,20.028,2.812,0.1,0.625,3
1,27.25,1.793,0.053,0.821,2
0,28.64,3.956,0.112,0.49,5
0,32.496,5.443,0.163,0.722,2
0,24.709,0.67,0.022,0.82,2
1,52.214,11.856,0.216,0.456,6
0,97.066,8.316,0.071,0.595,5
0,25.001,2.674,0.079,0.613,4
0,25.472,2.969,0.104,0.771,2
1,63.21,4.358,0.059,0.691,4
0,89.911,11.405,0.123,0.676,3
0,26.609,5.407,0.194,0.592,3
1,98.01,8.281,0.061,0.697,3
0,26.681,3.678,0.113,0.602,3
1,55.573,4.764,0.059,0.803,3
0,44.716,8.62,0.185,0.504,5
1,112.043,7.2,0.029,0.836,3
0,40.288,3.766,0.06,0.782,3
0,24.105,2.061,0.058,0.684,3
1,94.739,2.257,0.021,0.793,2
1,21.031,3.835,0.167,0.616,3
1,83.36,10.139,0.098,0.819,2
0,52.156,2.699,0.038,0.66,3
1,34.666,3.541,0.071,0.77,3
1,78.471,12.381,0.151,0.496,5
0,24.282,2.777,0.111,0.725,2
1,348.154,0.0,0.0,1.0,1
1,91.051,12.744,0.117,0.804,2
1,33.455,1.937,0.056,0.724,2
1,52.576,3.89,0.044,0.695,3
1,123.333,2.652,0.008,0.965,2
1,69.063,5.786,0.04,0.785,4
1,55.536,2.182,0.035,0.77,2
1,32.547,4.014,0.101,0.815,2
1,145.204,3.334,0.019,0.804,2
1,133.564,18.245,0.114,0.501,6
0,25.94,0.0,0.0,1.0,1
0,29.882,4.62,0.142,0.757,2
1,57.671,1.33,0.019,0.805,2
1,32.445,3.804,0.114,0.608,3
1,182.044,0.0,0.0,1.0,1
0,24.27,3.502,0.128,0.601,3
1,83.676,11.168,0.103,0.602,4
0,35.173,2.221,0.052,0.814,2
0,22.375,4.184,0.184,0.601,3
1,66.621,6.788,0.077,0.62,3
1,32.774,0.588,0.018,0.717,2
1,194.197,5.412,0.028,0.71,2
0,22.221,3.482,0.152,0.592,3
0,26.249,2.82,0.081,0.847,2
1,150.796,8.056,0.043,0.65,4
0,41.81,6.828,0.157,0.542,4
1,121.308,8.321,0.061,0.685,3
1,55.919,0.0,0.0,1.0,1
0,21.626,0.0,0.0,1.0,1
0,21.511,2.54,0.098,0.809,2
0,62.728,7.757,0.123,0.712,2
1,54.221,7.917,0.11,0.582,4
0,20.228,3.386,0.14,0.803,2
0,21.478,0.942,0.039,0.78,2
0,20.99,3.945,0.186,0.707,2
1,45.701,0.0,0.0,1.0,1
0,23.937,3.144,0.11,0.805,2
1,79.383,10.51,0.095,0.625,5
0,27.933,2.645,0.092,0.724,2
1,81.444,11.316,0.125,0.525,4
0,24.55,3.312,0.134,0.707,2
1,63.325,0.0,0.0,1.0,1
0,71.451,15.51,0.211,0.516,4
0,21.392,1.433,0.06,0.774,2
1,134.096,7.798,0.042,0.636,4
1,89.916,7.729,0.054,0.719,4
1,30.264,2.506,0.062,0.849,2
0,23.52,0.0,0.0,1.0,1
0,22.821,2.586,0.112,0.715,2
0,25.515,4.49,0.148,0.523,4
1,57.019,6.312,0.088,0.687,5
1,22.968,0.0,0.0,1.0,1
1,83.456,5.513,0.036,0.77,3
0,22.667,1.291,0.049,0.789,2
1,113.884,8.755,0.046,0.655,3
1,38.081,2.987,0.065,0.59,3
1,41.715,4.685,0.089,0.593,4
0,43.333,9.332,0.179,0.371,8
0,20.392,0.956,0.047,0.711,2
0,30.519,3.229,0.092,0.526,4
1,35.168,4.822,0.114,0.693,3
1,40.678,0.0,0.0,1.0,1
1,57.957,1.236,0.019,0.781,2
0,20.559,2.746,0.133,0.708,2
0,33.858,0.873,0.018,0.877,2
1,34.746,1.648,0.044,0.75,2
1,217.218,8.427,0.017,0.844,4
0,28.092,0.0,0.0,1.0,1
1,60.683,6.692,0.079,0.639,4
0,21.67,4.695,0.21,0.583,3
0,26.645,5.112,0.189,0.622,3
1,51.092,0.0,0.0,1.0,1
0,40.507,7.528,0.162,0.482,5
1,177.166,17.411,0.063,0.759,4
0,46.95,5.601,0.098,0.522,5
1,173.483,9.915,0.042,0.677,3
0,22.092,3.464,0.125,0.684,3
0,21.177,2.007,0.094,0.59,3
0,31.996,4.516,0.14,0.71,2
0,46.305,8.03,0.151,0.526,4
0,24.916,0.0,0.0,1.0,1
1,114.427,9.764,0.057,0.799,3
1,22.599,0.0,0.0,1.0,1
0,20.884,3.359,0.125,0.627,3
0,20.996,3.357,0.156,0.517,4
0,29.957,4.565,0.14,0.758,2
0,26.426,4.209,0.157,0.598,3
1,58.967,3.682,0.044,0.793,3
0,27.053,4.955,0.138,0.601,3
0,33.07,5.575,0.159,0.526,4
0,28.11,5.372,0.172,0.686,3
1,55.679,3.151,0.048,0.799,2
0,45.508,3.302,0.065,0.673,3
0,26.885,0.0,0.0,1.0,1
1,125.08,9.768,0.059,0.624,5
0,29.955,5.955,0.196,0.712,2
0,26.268,0.0,0.0,1.0,1
0,48.572,4.044,0.059,0.739,3
0,48.766,4.369,0.071,0.777,3
1,249.179,36.327,0.083,0.688,6
0,23.348,3.36,0.135,0.744,2
1,25.83,3.746,0.104,0.859,2
0,22.934,0.0,0.0,1.0,1
1,53.992,0.0,0.0,1.0,1
0,23.764,4.323,0.158,0.527,4
1,64.93,0.0,0.0,1.0,1
1,49.269,5.386,0.093,0.795,2
0,30.193,0.0,0.0,1.0,1
0,30.958,5.516,0.176,0.598,3
1,120.372,16.897,0.111,0.61,5
1,102.319,12.348,0.084,0.868,2
1,71.458,13.123,0.155,0.5,5
0,36.009,0.0,0.0,1.0,1
1,85.605,9.706,0.083,0.632,4
1,165.354,11.822,0.034,0.941,2
0,24.363,1.76,0.056,0.601,3
0,36.102,3.398,0.094,0.61,3
0,21.966,3.332,0.117,0.838,2
1,279.504,3.74,0.012,0.751,2
1,87.22,1.987,0.013,0.918,2
1,84.612,12.806,0.129,0.577,5
0,26.736,2.668,0.09,0.769,2
1,217.277,24.467,0.075,0.657,3
1,188.755,5.698,0.007,0.986,2
0,33.056,3.989,0.082,0.657,3
1,26.649,5.059,0.178,0.743,2
1,70.714,10.457,0.134,0.606,4
1,94.28,10.838,0.108,0.596,3
1,72.489,0.0,0.0,1.0,1
1,26.818,3.281,0.103,0.475,6
0,21.342,0.0,0.0,1.0,1
1,115.373,14.325,0.072,0.823,3
1,145.921,18.975,0.092,0.575,5
0,25.101,4.175,0.144,0.757,3
1,83.888,1.612,0.014,0.861,2
0,21.953,2.49,0.112,0.582,3
1,287.676,28.119,0.065,0.752,6
1,106.944,7.539,0.027,0.737,3
0,23.752,1.415,0.041,0.872,2
0,43.267,5.741,0.112,0.541,4
0,50.348,2.815,0.046,0.666,3
1,97.23,16.347,0.124,0.509,6
0,20.001,1.137,0.049,0.791,2
1,83.029,8.374,0.07,0.733,3
1,47.086,0.0,0.0,1.0,1
1,165.671,5.747,0.035,0.708,2
0,23.612,3.734,0.15,0.74,2
0,21.463,4.383,0.185,0.605,3
0,32.467,1.504,0.044,0.736,2
0,26.048,5.173,0.148,0.642,3
0,24.016,1.76,0.056,0.841,2
0,41.229,7.265,0.165,0.568,4
1,110.984,10.545,0.086,0.702,3
0,32.671,3.347,0.095,0.6,3
1,223.619,31.01,0.109,0.572,5
1,227.202,0.0,0.0,1.0,1
0,26.776,3.718,0.113,0.561,4
0,28.665,0.0,0.0,1.0,1
1,55.511,8.977,0.136,0.508,5
1,173.287,26.753,0.136,0.68,3
1,41.317,2.078,0.025,0.934,2
0,20.817,3.594,0.152,0.59,4
1,55.608,2.765,0.042,0.798,2
0,20.562,2.234,0.089,0.814,2
1,23.75,2.891,0.094,0.834,2
0,26.165,5.138,0.186,0.681,3
0,20.349,2.028,0.096,0.731,2
0,52.196,9.834,0.178,0.506,4
1,92.988,1.793,0.017,0.689,3
1,70.629,1.012,0.013,0.759,2
0,20.958,2.927,0.134,0.73,2
1,23.069,0.0,0.0,1.0,1
0,32.32,3.262,0.064,0.769,3
1,289.561,12.407,0.021,0.773,4
1,64.989,6.808,0.079,0.66,3
0,24.118,4.174,0.143,0.715,3
1,71.651,1.665,0.016,0.739,3
1,481.658,29.642,0.028,0.731,4
0,21.673,3.116,0.128,0.773,2
0,34.046,5.43,0.142,0.772,2
1,68.326,6.833,0.064,0.891,2
1,66.441,4.862,0.05,0.874,2
1,236.429,12.952,0.046,0.535,4
0,25.631,3.638,0.13,0.607,3
1,87.823,4.079,0.035,0.845,2
1,355.945,22.731,0.022,0.931,4
0,22.303,2.707,0.118,0.582,3
0,20.7,1.141,0.046,0.811,2
0,20.816,0.0,0.0,1.0,1
0,24.832,4.58,0.173,0.675,3
1,44.74,8.999,0.192,0.517,5
1,54.378,4.127,0.046,0.902,2
0,53.479,3.477,0.064,0.641,3
0,31.329,5.261,0.157,0.67,3
1,81.427,12.215,0.101,0.567,5
0,22.65,1.759,0.077,0.579,3
1,70.365,10.189,0.129,0.553,4
0,33.751,3.759,0.071,0.708,3
1,80.213,13.277,0.136,0.594,3
1,185.074,6.736,0.031,0.791,2
0,25.813,4.456,0.171,0.71,2
0,33.238,5.52,0.147,0.508,4
0,21.583,0.0,0.0,1.0,1
0,56.046,7.735,0.132,0.553,4
1,21.722,1.948,0.082,0.587,3
1,77.421,2.543,0.03,0.766,2
1,38.159,4.781,0.097,0.659,4
0,24.292,4.701,0.178,0.636,3
0,25.711,0.78,0.029,0.745,2
0,45.033,6.737,0.145,0.512,4
0,21.501,3.274,0.144,0.596,3
0,33.932,5.55,0.109,0.701,4
1,105.877,0.0,0.0,1.0,1
1,161.86,0.0,0.0,1.0,1
0,29.191,6.562,0.221,0.59,3
0,52.81,4.791,0.045,0.938,2
0,63.325,11.856,0.166,0.51,5
1,115.32,7.03,0.021,0.969,2
0,22.861,3.001,0.124,0.59,3
1,120.442,12.9,0.08,0.629,4
0,28.508,4.166,0.144,0.711,2
0,23.88,3.385,0.139,0.582,3
0,55.018,0.0,0.0,1.0,1
1,147.69,13.006,0.047,0.925,2
1,102.743,4.619,0.021,0.87,3
1,71.14,13.083,0.16,0.412,7
1,124.369,18.44,0.126,0.565,6
0,28.751,4.908,0.154,0.619,3
0,43.764,5.184,0.087,0.631,3
0,26.572,3.545,0.128,0.643,3
1,33.225,6.743,0.186,0.431,6
0,45.671,9.101,0.164,0.482,5
0,25.697,3.715,0.144,0.707,2
0,20.267,2.953,0.137,0.589,3
0,20.871,3.835,0.169,0.642,3
1,55.76,4.513,0.071,0.53,4
1,99.047,4.299,0.028,0.688,3
0,23.728,3.482,0.122,0.533,4
1,26.702,5.7,0.187,0.557,4
1,64.583,3.706,0.05,0.544,4
1,176.512,14.792,0.07,0.663,4
0,24.349,4.635,0.174,0.612,3
0,23.405,0.0,0.0,1.0,1
0,26.375,1.039,0.039,0.707,2
0,23.372,2.906,0.108,0.631,3
0,34.17,2.593,0.075,0.715,2
0,36.513,7.94,0.205,0.597,3
0,23.602,4.049,0.155,0.644,3
0,26.176,1.478,0.056,0.711,2
1,126.148,6.75,0.021,0.961,2
1,87.211,15.284,0.157,0.438,6
0,44.567,0.616,0.01,0.783,3
1,57.069,0.838,0.008,0.925,2
1,195.127,5.35,0.027,0.707,2
1,47.383,6.838,0.122,0.701,4
0,25.072,0.0,0.0,1.0,1
1,266.568,27.226,0.044,0.69,6
1,80.251,5.298,0.055,0.526,5
0,23.06,1.694,0.064,0.619,3
1,100.675,9.407,0.05,0.64,4
1,156.599,12.754,0.036,0.946,3
0,35.039,6.153,0.148,0.638,3
0,24.215,4.166,0.148,0.587,3
1,34.967,4.956,0.109,0.736,3
0,20.238,0.0,0.0,1.0,1
0,34.348,4.005,0.096,0.736,3
1,76.036,0.696,0.006,0.872,2
1,84.542,5.314,0.049,0.608,3
1,94.246,11.398,0.103,0.581,4
1,73.981,3.841,0.044,0.804,2
0,32.547,4.499,0.134,0.727,2
1,55.58,7.695,0.119,0.77,3
1,135.498,15.051,0.066,0.654,4
1,48.123,3.046,0.035,0.786,3
1,104.278,13.579,0.075,0.636,5
0,44.868,7.779,0.139,0.614,3
1,189.862,8.469,0.026,0.684,3
1,114.519,0.0,0.0,1.0,1
1,99.145,3.158,0.032,0.707,2
1,44.277,7.552,0.155,0.491,5
1,118.736,12.752,0.09,0.622,4
0,23.462,4.055,0.145,0.665,3
1,44.348,6.879,0.133,0.541,6
1,25.005,4.031,0.132,0.747,3
0,28.267,5.504,0.189,0.72,2
0,27.811,4.09,0.136,0.613,3
0,33.983,7.016,0.188,0.458,5
0,23.724,4.174,0.172,0.719,2
1,54.189,5.916,0.108,0.663,3
1,84.872,7.349,0.058,0.678,3
0,39.883,8.311,0.204,0.532,4
1,76.469,3.923,0.04,0.691,4
1,83.227,0.0,0.0,1.0,1
0,31.809,4.915,0.143,0.511,4
0,24.633,4.852,0.17,0.601,3
0,25.035,0.0,0.0,1.0,1
1,143.342,15.419,0.087,0.74,3
1,51.015,8.739,0.161,0.464,5
1,205.694,0.0,0.0,1.0,1
1,51.875,8.751,0.148,0.478,5
1,39.858,3.306,0.059,0.865,2
1,54.626,6.071,0.083,0.846,2
0,20.987,2.332,0.07,0.893,2
1,87.766,10.259,0.086,0.543,5
1,379.095,16.981,0.019,0.671,4
0,36.522,5.91,0.156,0.727,2
0,20.583,3.788,0.171,0.749,2
1,75.612,8.769,0.098,0.574,4
0,43.045,8.925,0.199,0.528,4
0,35.316,5.526,0.117,0.616,3
0,24.463,1.43,0.055,0.744,2
1,45.051,5.578,0.117,0.529,4
1,64.449,8.849,0.118,0.602,3
0,25.013,0.0,0.0,1.0,1
1,64.688,1.483,0.019,0.811,2
1,117.208,5.925,0.024,0.679,3
1,29.313,2.21,0.067,0.776,2
1,50.164,0.0,0.0,1.0,1
1,96.401,6.351,0.053,0.823,2
0,24.842,2.884,0.108,0.523,4
1,30.649,0.0,0.0,1.0,1
1,55.044,1.566,0.028,0.716,2
1,80.613,7.378,0.079,0.606,3
0,44.784,9.839,0.212,0.515,5
1,120.32,8.784,0.058,0.757,3
0,37.253,4.731,0.082,0.727,3
1,149.622,16.729,0.096,0.602,3
1,115.55,7.08,0.049,0.825,2
0,21.759,3.081,0.131,0.686,3
0,73.092,14.595,0.179,0.523,6
1,55.873,6.879,0.102,0.619,4
0,23.529,4.59,0.166,0.59,3
0,32.339,3.251,0.074,0.782,3
0,23.926,3.34,0.131,0.666,3
0,23.702,1.769,0.071,0.741,2
0,100.185,18.828,0.149,0.492,6
1,117.959,3.705,0.031,0.718,2
0,27.818,3.704,0.102,0.841,2
1,34.661,0.405,0.011,0.751,2
0,20.644,2.135,0.1,0.727,2
0,21.745,3.122,0.124,0.791,2
1,182.778,31.675,0.162,0.701,3
0,25.219,5.964,0.202,0.543,4
1,100.377,11.69,0.086,0.618,4
0,55.931,7.668,0.128,0.479,5
0,36.29,5.789,0.131,0.811,2
0,26.881,4.286,0.14,0.627,3
0,26.28,3.791,0.135,0.747,2
1,63.396,3.765,0.035,0.751,3
1,30.381,1.445,0.047,0.71,2
1,24.391,2.826,0.115,0.708,2
1,45.125,5.759,0.103,0.632,3
0,35.298,3.979,0.106,0.513,4
1,91.335,6.669,0.045,0.668,3
1,32.397,1.873,0.058,0.71,2
0,35.43,0.907,0.023,0.63,3
1,86.624,16.024,0.166,0.686,3
0,21.18,3.123,0.137,0.748,2
0,50.811,9.871,0.188,0.527,4
1,104.425,9.632,0.078,0.677,3
0,25.188,0.834,0.033,0.708,2
0,21.896,2.168,0.085,0.623,3
1,183.897,8.147,0.014,0.939,3
0,349.689,21.055,0.022,0.947,4
0,27.429,3.472,0.125,0.715,2
1,216.164,25.257,0.106,0.598,3
1,42.355,5.89,0.097,0.869,2
1,106.08,12.67,0.097,0.71,3
0,25.505,3.075,0.12,0.707,2
1,140.863,20.187,0.107,0.609,5
1,127.453,5.996,0.035,0.667,3
0,21.031,1.818,0.071,0.648,3
1,77.152,4.831,0.035,0.712,3
1,96.687,8.012,0.039,0.792,4
0,25.794,3.689,0.141,0.612,3
1,31.896,3.681,0.071,0.617,4
1,47.753,2.942,0.029,0.78,3
1,86.087,0.0,0.0,1.0,1
1,63.532,5.251,0.065,0.829,2
1,20.213,1.869,0.067,0.621,3
1,61.586,4.181,0.037,0.812,3
0,26.306,3.95,0.129,0.632,3
0,27.094,4.405,0.143,0.631,3
0,23.626,2.777,0.094,0.822,2
0,21.054,0.0,0.0,1.0,1
0,44.568,9.027,0.17,0.454,6
0,32.114,3.54,0.074,0.88,2
1,35.802,4.04,0.109,0.585,3
1,77.308,6.855,0.067,0.71,4
1,46.055,8.824,0.19,0.708,2
0,43.125,6.695,0.115,0.639,4
1,95.243,0.577,0.003,0.937,2
0,21.958,4.339,0.195,0.709,2
1,126.461,25.631,0.181,0.437,7
0,21.773,1.848,0.073,0.617,3
0,28.504,3.908,0.115,0.636,3
1,154.176,14.864,0.063,0.712,6
1,142.714,20.193,0.109,0.589,5
0,24.616,4.837,0.194,0.526,4
1,82.297,17.344,0.179,0.413,8
1,22.907,2.574,0.085,0.845,2
0,25.331,0.0,0.0,1.0,1
0,23.082,1.963,0.075,0.779,2
0,24.836,2.674,0.099,0.755,2
1,71.142,13.464,0.177,0.49,6
1,25.937,0.0,0.0,1.0,1
1,39.241,3.672,0.062,0.882,2
1,28.935,3.212,0.086,0.837,2
1,85.039,6.327,0.03,0.736,3
1,98.261,16.943,0.159,0.506,7
1,140.506,8.223,0.039,0.882,2
1,79.65,14.086,0.138,0.487,7
1,110.969,0.0,0.0,1.0,1
0,20.867,0.0,0.0,1.0,1
1,91.2,17.307,0.17,0.548,5
0,36.56,6.972,0.174,0.582,4
0,98.961,20.88,0.19,0.423,8
0,22.556,2.325,0.086,0.806,2
0,25.077,3.621,0.135,0.746,2
1,31.773,2.382,0.065,0.788,2
0,26.214,3.043,0.097,0.728,3
1,128.064,11.223,0.06,0.665,4
0,22.107,3.523,0.149,0.745,2
1,117.578,8.737,0.059,0.601,4
1,32.65,3.584,0.091,0.513,4
1,282.992,24.816,0.048,0.895,4
1,75.933,11.694,0.105,0.486,8
1,147.136,13.019,0.055,0.688,3
0,29.326,3.495,0.103,0.79,2
1,186.981,16.463,0.068,0.643,4
0,25.671,0.0,0.0,1.0,1
1,48.78,6.806,0.094,0.662,4
1,88.412,8.908,0.077,0.694,3
1,159.824,17.553,0.074,0.863,4
1,54.581,0.0,0.0,1.0,1
0,21.274,2.971,0.137,0.717,2
1,23.882,2.596,0.073,0.878,2
1,57.429,7.293,0.09,0.817,3
1,197.833,14.941,0.043,0.839,4
1,73.808,11.77,0.126,0.607,4
1,61.189,9.086,0.124,0.547,5
1,35.359,0.0,0.0,1.0,1
1,207.48,12.245,0.023,0.714,4
1,64.673,11.486,0.17,0.546,4
0,24.321,1.125,0.045,0.722,2
1,36.098,2.944,0.063,0.757,3
1,79.31,8.402,0.081,0.668,4
0,21.901,0.0,0.0,1.0,1
0,21.66,2.777,0.127,0.707,2
1,68.57,2.297,0.026,0.84,2
1,131.566,13.148,0.073,0.558,5
0,20.753,2.872,0.132,0.584,3
0,20.979,1.995,0.08,0.805,2
0,27.813,1.276,0.033,0.858,2
0,25.774,1.953,0.069,0.767,2
0,22.197,0.748,0.031,0.761,2
1,21.124,1.472,0.067,0.58,3
0,26.861,0.284,0.01,0.718,2
0,29.162,3.187,0.107,0.666,3
1,47.579,2.814,0.029,0.94,2
1,40.741,5.473,0.125,0.533,4
1,105.607,3.905,0.031,0.636,3
0,27.236,0.0,0.0,1.0,1
1,54.936,10.657,0.164,0.465,5
1,24.703,0.0,0.0,1.0,1
0,37.738,7.887,0.187,0.549,4
1,43.971,6.814,0.126,0.614,3
1,21.958,2.217,0.08,0.828,2
1,44.663,5.388,0.096,0.494,5
0,39.42,6.887,0.157,0.675,3
0,22.874,2.452,0.103,0.73,2
1,58.222,1.398,0.022,0.762,2
1,187.676,17.302,0.085,0.586,4
1,214.695,9.374,0.01,0.988,2
1,34.981,5.675,0.154,0.738,2
0,45.985,9.893,0.206,0.616,3
0,20.454,2.528,0.123,0.707,2
0,24.532,0.0,0.0,1.0,1
1,151.008,23.096,0.143,0.604,5
1,44.259,0.0,0.0,1.0,1
0,30.212,0.0,0.0,1.0,1
1,24.105,2.91,0.111,0.521,4
1,54.42,11.328,0.195,0.506,5
0,25.323,2.711,0.104,0.723,2
0,43.297,6.225,0.104,0.565,4
0,26.253,4.24,0.149,0.504,4
1,89.136,7.514,0.042,0.9,3
0,34.291,5.463,0.15,0.742,2
1,25.633,4.875,0.172,0.517,4
0,25.088,2.782,0.1,0.766,2
0,20.58,0.0,0.0,1.0,1
1,24.485,0.209,0.008,0.723,2
1,94.187,8.042,0.06,0.867,2
1,115.194,7.631,0.044,0.699,4
1,136.53,19.03,0.101,0.629,6
0,24.44,1.416,0.057,0.717,2
0,20.028,3.073,0.149,0.721,2
0,30.594,3.787,0.117,0.741,2
1,115.944,9.288,0.05,0.606,4
0,27.232,0.0,0.0,1.0,1
1,29.818,0.0,0.0,1.0,1
1,62.402,7.033,0.064,0.915,2
1,60.122,8.434,0.116,0.624,3
0,61.379,12.486,0.183,0.485,5
1,43.253,7.797,0.163,0.762,2
0,24.305,5.228,0.194,0.491,5
1,37.591,6.257,0.15,0.602,3
1,44.03,5.181,0.103,0.547,4
0,25.798,5.072,0.162,0.545,4
1,31.286,3.454,0.089,0.596,3
0,29.773,4.48,0.131,0.679,3
0,54.104,2.468,0.045,0.711,2
1,25.084,2.838,0.111,0.608,3
1,37.171,1.971,0.049,0.76,2
0,21.603,3.75,0.172,0.708,2
0,24.567,0.0,0.0,1.0,1
0,38.309,5.82,0.135,0.551,4
0,25.153,0.0,0.0,1.0,1
0,25.196,2.228,0.077,0.611,3
1,93.096,13.324,0.096,0.579,5
1,72.606,8.093,0.077,0.574,4
1,248.181,29.597,0.067,0.735,7
0,30.506,4.545,0.134,0.609,3
1,104.173,0.0,0.0,1.0,1
0,41.387,5.846,0.117,0.517,4
1,20.242,0.713,0.024,0.88,2
0,20.35,3.71,0.163,0.454,5
0,25.679,4.229,0.158,0.728,2
1,81.833,6.878,0.072,0.67,3
1,79.46,0.0,0.0,1.0,1
0,39.369,2.273,0.054,0.745,2
0,206.924,0.0,0.0,1.0,1
0,20.235,1.838,0.089,0.717,2
0,36.697,6.18,0.152,0.486,5
1,105.304,10.501,0.073,0.705,4
1,86.596,5.784,0.045,0.565,5
1,35.421,2.519,0.07,0.657,3
1,117.351,14.17,0.092,0.841,2
0,20.098,3.542,0.17,0.725,2
1,60.067,11.714,0.19,0.651,3
1,45.712,4.046,0.045,0.934,2
1,61.555,9.936,0.139,0.542,4
0,24.982,0.0,0.0,1.0,1
0,20.492,1.042,0.041,0.823,2
0,21.855,2.355,0.087,0.818,2
0,34.887,0.0,0.0,1.0,1
0,23.296,3.748,0.132,0.813,2
0,22.075,0.787,0.036,0.709,2
0,29.862,3.625,0.112,0.662,3
1,39.099,5.781,0.11,0.54,4
1,58.723,1.601,0.022,0.816,2
0,30.754,4.475,0.136,0.749,2
1,92.85,5.439,0.042,0.864,2
0,39.292,7.389,0.166,0.539,4
0,25.72,3.999,0.136,0.749,3
0,22.659,3.046,0.131,0.719,2
1,60.619,2.931,0.042,0.695,4
1,44.424,9.528,0.193,0.452,5
0,35.0,2.74,0.071,0.625,3
1,69.715,4.66,0.057,0.676,4
1,73.116,5.061,0.049,0.837,3
0,21.799,0.0,0.0,1.0,1
0,22.735,3.875,0.131,0.617,3
0,22.649,4.101,0.178,0.604,3
0,25.747,0.736,0.029,0.708,2
1,35.386,4.366,0.114,0.611,3
1,35.35,3.468,0.082,0.723,3
1,85.554,7.355,0.05,0.73,4
0,30.847,2.73,0.074,0.806,2
1,39.425,1.668,0.039,0.759,2
0,25.528,3.558,0.125,0.645,3
1,62.25,2.48,0.032,0.822,2
1,38.05,3.248,0.084,0.64,3
1,148.257,8.869,0.037,0.901,2
1,86.956,6.529,0.047,0.681,3
1,62.09,8.291,0.1,0.555,4
0,26.752,3.191,0.113,0.655,3
0,26.854,0.882,0.027,0.812,2
0,40.328,6.621,0.16,0.644,3
1,76.084,3.719,0.042,0.794,2
0,20.08,3.066,0.112,0.619,3
1,72.273,6.043,0.073,0.788,2
0,21.867,2.514,0.113,0.717,2
0,28.541,5.395,0.173,0.571,4
0,25.36,3.965,0.155,0.71,2
1,126.928,0.0,0.0,1.0,1
1,108.856,6.799,0.037,0.908,2
0,20.794,2.385,0.103,0.771,2
1,94.672,0.0,0.0,1.0,1
0,66.662,13.335,0.178,0.46,5
0,23.441,3.401,0.132,0.598,3
0,33.313,4.626,0.138,0.583,3
0,20.549,0.631,0.031,0.708,2
1,59.861,4.508,0.05,0.667,4
0,21.568,2.901,0.106,0.831,2
0,30.307,0.0,0.0,1.0,1
0,35.548,4.289,0.096,0.691,3
1,99.576,4.687,0.041,0.788,2
1,102.852,11.069,0.08,0.589,4
1,30.742,0.0,0.0,1.0,1
1,40.246,6.089,0.133,0.494,6
1,58.631,9.594,0.158,0.514,5
1,30.435,0.0,0.0,1.0,1
1,84.957,2.064,0.012,0.941,2
0,47.464,7.128,0.121,0.596,5
0,58.714,13.038,0.213,0.436,6
1,28.682,4.329,0.147,0.633,3
1,59.345,7.344,0.115,0.512,5
0,35.302,4.683,0.125,0.74,2
0,21.048,1.78,0.078,0.759,2
0,39.9,7.536,0.177,0.477,5
1,26.13,3.375,0.128,0.711,2
1,41.146,0.0,0.0,1.0,1
0,28.762,4.839,0.15,0.535,4
0,27.859,2.348,0.079,0.635,3
1,36.379,2.006,0.049,0.779,2
0,55.085,7.382,0.113,0.783,3
0,27.076,3.192,0.096,0.608,3
1,46.155,2.969,0.063,0.726,2
0,21.309,0.0,0.0,1.0,1
0,25.72,0.0,0.0,1.0,1
1,97.891,0.0,0.0,1.0,1
0,24.918,1.972,0.062,0.562,4
1,80.702,2.629,0.032,0.709,2
1,76.169,13.461,0.166,0.492,5
0,20.105,3.398,0.146,0.788,2
1,75.1,10.658,0.098,0.623,4
0,30.766,5.18,0.135,0.613,3
1,20.332,0.15,0.007,0.711,2
1,43.433,5.432,0.089,0.864,2
1,61.949,7.892,0.086,0.577,4
1,70.994,7.408,0.057,0.715,4
0,29.637,5.125,0.164,0.578,3
0,28.694,6.301,0.197,0.591,3
0,35.585,5.322,0.135,0.74,3
0,37.651,6.421,0.157,0.511,4
1,69.878,3.837,0.045,0.555,4
0,34.982,6.384,0.166,0.669,3
1,66.315,8.815,0.106,0.738,3
0,50.207,6.986,0.12,0.515,4
0,40.312,6.827,0.156,0.424,6
1,87.55,9.93,0.064,0.632,5
0,30.375,4.89,0.157,0.584,3
0,55.761,10.56,0.175,0.504,5
0,25.953,4.314,0.161,0.615,3
0,20.129,2.172,0.091,0.802,2
1,57.135,5.396,0.058,0.734,3
0,25.697,0.0,0.0,1.0,1
1,67.23,9.202,0.128,0.476,6
1,89.072,9.865,0.098,0.514,4
0,20.101,3.207,0.142,0.774,2
1,25.197,0.0,0.0,1.0,1
0,38.189,8.496,0.203,0.502,4
1,198.385,26.961,0.119,0.716,3
1,171.046,11.754,0.039,0.718,3
