background/signal,pT GeV,mass GeV,width,ptD,#of constituents
1,80.198,10.19,0.103,0.537,4
0,21.544,3.494,0.135,0.677,3
0,36.161,3.373,0.086,0.759,2
1,20.713,0.567,0.026,0.735,2
0,63.325,11.856,0.166,0.51,5
1,72.865,9.202,0.092,0.505,5
1,120.361,11.377,0.061,0.713,8
0,24.833,3.037,0.122,0.708,2
0,25.145,3.089,0.1,0.596,3
1,41.636,4.749,0.112,0.599,3
1,140.09,3.839,0.025,0.763,2
1,174.07,0.0,0.0,1.0,1
0,21.491,3.31,0.145,0.743,2
0,36.103,2.14,0.059,0.71,2
1,51.205,4.945,0.075,0.614,3
0,53.423,6.002,0.103,0.757,2
0,20.932,3.207,0.148,0.724,2
1,108.433,23.669,0.172,0.485,6
0,20.419,2.431,0.118,0.712,2
0,26.256,2.919,0.096,0.659,3
0,25.064,4.51,0.17,0.629,3
0,45.299,8.897,0.186,0.514,4
1,82.452,9.942,0.089,0.523,5
0,30.569,2.227,0.046,0.893,2
1,71.383,11.313,0.106,0.672,4
1,70.994,7.408,0.057,0.715,4
1,76.774,13.701,0.164,0.544,4
1,214.347,15.262,0.05,0.708,5
1,22.349,0.846,0.037,0.723,2
1,29.501,1.868,0.058,0.627,3
1,30.705,3.868,0.099,0.83,2
0,21.051,2.124,0.099,0.719,2
1,35.733,0.0,0.0,1.0,1
0,27.081,4.798,0.156,0.492,5
0,36.542,5.27,0.128,0.678,3
1,113.446,15.901,0.088,0.602,7
0,30.474,4.164,0.136,0.708,2
0,35.14,8.126,0.223,0.588,4
1,280.23,8.897,0.011,0.939,3
0,23.282,2.206,0.08,0.803,2
1,23.021,3.869,0.164,0.611,3
1,81.268,3.7,0.041,0.776,2
0,23.028,3.271,0.114,0.632,3
0,22.912,3.626,0.14,0.571,5
0,31.357,4.676,0.139,0.524,4
1,101.787,0.0,0.0,1.0,1
1,42.974,4.63,0.068,0.896,2
1,42.38,7.683,0.167,0.724,3
1,34.191,0.746,0.02,0.765,2
0,130.258,5.17,0.021,0.856,3
1,31.695,5.655,0.168,0.636,3
0,24.068,3.74,0.115,0.687,3
0,26.722,5.147,0.171,0.596,5
1,241.212,18.142,0.046,0.724,4
0,20.912,3.652,0.162,0.528,4
1,88.504,1.654,0.018,0.743,2
1,51.295,2.652,0.048,0.748,2
1,61.399,1.753,0.016,0.917,2
1,119.86,14.465,0.092,0.651,5
0,40.508,5.421,0.124,0.539,4
0,24.813,3.578,0.141,0.716,2
1,59.34,1.925,0.024,0.857,2
0,20.886,1.954,0.089,0.741,2
0,25.039,3.111,0.115,0.656,3
1,66.315,8.815,0.106,0.738,3
1,51.196,5.912,0.075,0.852,3
0,21.799,0.0,0.0,1.0,1
0,30.807,6.753,0.211,0.473,5
1,78.894,7.412,0.07,0.762,4
1,147.136,13.019,0.055,0.688,3
0,21.713,4.151,0.186,0.578,3
1,64.936,1.82,0.028,0.717,2
0,35.602,6.88,0.172,0.596,3
0,34.565,4.246,0.096,0.591,4
0,30.673,3.717,0.104,0.792,2
0,28.167,4.536,0.159,0.712,2
0,26.885,0.0,0.0,1.0,1
0,21.487,0.0,0.0,1.0,1
0,25.137,4.16,0.15,0.649,3
0,24.574,0.0,0.0,1.0,1
0,21.958,4.339,0.195,0.709,2
1,87.72,8.214,0.051,0.914,3
0,42.148,8.678,0.194,0.514,4
1,67.43,6.676,0.058,0.866,3
1,42.424,8.533,0.185,0.423,6
0,36.051,8.323,0.223,0.512,4
0,25.596,0.0,0.0,1.0,1
1,26.642,3.362,0.126,0.707,2
0,24.463,1.43,0.055,0.744,2
1,97.23,16.347,0.124,0.509,6
1,85.554,7.355,0.05,0.73,4
0,22.637,0.0,0.0,1.0,1
1,89.433,14.806,0.131,0.556,7
1,155.55,11.864,0.045,0.91,2
1,25.461,4.115,0.148,0.581,3
0,24.709,0.67,0.022,0.82,2
0,27.868,1.818,0.065,0.708,2
0,29.162,3.187,0.107,0.666,3
0,23.502,2.876,0.102,0.807,2
0,48.848,2.903,0.045,0.844,2
0,58.714,13.038,0.213,0.436,6
0,20.599,2.414,0.116,0.71,2
0,28.998,4.155,0.138,0.728,2
0,22.396,3.618,0.159,0.608,3
0,35.615,1.468,0.03,0.857,2
1,68.915,0.772,0.011,0.711,2
0,28.694,6.301,0.197,0.591,3
1,123.549,15.889,0.1,0.833,2
1,78.108,10.288,0.103,0.668,3
0,28.196,3.659,0.127,0.718,2
0,24.143,2.728,0.111,0.583,3
0,27.32,5.312,0.19,0.609,3
1,29.56,4.206,0.141,0.523,4
0,24.238,3.489,0.133,0.753,2
0,38.001,6.014,0.143,0.579,3
0,40.758,8.53,0.184,0.533,4
1,145.886,0.0,0.0,1.0,1
1,143.342,15.419,0.087,0.74,3
0,20.274,1.11,0.05,0.763,2
0,43.076,5.326,0.115,0.568,4
1,66.671,0.0,0.0,1.0,1
1,76.786,2.932,0.036,0.742,2
0,24.398,3.408,0.138,0.71,2
1,95.999,14.128,0.124,0.8,2
0,21.31,3.238,0.145,0.735,2
1,75.367,14.751,0.17,0.448,6
0,24.746,0.0,0.0,1.0,1
1,99.145,3.158,0.032,0.707,2
0,43.026,8.382,0.185,0.608,3
0,29.773,4.48,0.131,0.679,3
0,27.165,3.326,0.091,0.849,2
0,41.81,6.828,0.157,0.542,4
1,69.943,15.553,0.211,0.403,7
1,33.467,2.581,0.074,0.734,2
0,28.943,4.306,0.145,0.597,3
1,152.759,0.0,0.0,1.0,1
1,45.712,4.046,0.045,0.934,2
1,24.065,3.007,0.088,0.866,2
1,51.286,3.88,0.061,0.637,3
0,32.872,6.324,0.184,0.592,3
0,20.956,0.0,0.0,1.0,1
0,22.614,1.207,0.053,0.715,2
0,22.163,3.502,0.142,0.594,3
0,52.21,6.66,0.099,0.6,4
1,61.07,4.37,0.037,0.606,4
0,41.938,6.485,0.12,0.664,4
1,143.94,9.588,0.024,0.965,3
1,42.278,4.471,0.089,0.779,3
1,43.642,2.475,0.035,0.898,2
0,29.248,5.687,0.19,0.654,3
1,62.728,0.0,0.0,1.0,1
0,27.423,5.022,0.181,0.632,3
1,61.864,5.399,0.08,0.618,3
1,115.373,14.325,0.072,0.823,3
1,82.107,4.164,0.038,0.652,3
1,65.475,5.402,0.039,0.927,3
1,333.62,10.245,0.005,0.994,2
0,47.464,7.128,0.121,0.596,5
0,33.439,6.001,0.154,0.569,4
0,23.405,0.0,0.0,1.0,1
0,55.883,8.299,0.139,0.543,4
1,23.951,3.542,0.142,0.733,2
1,79.112,3.828,0.037,0.75,3
1,50.853,4.327,0.045,0.809,3
1,56.025,8.738,0.126,0.676,4
1,113.19,6.075,0.038,0.766,4
0,20.526,4.22,0.189,0.518,4
1,112.837,18.146,0.131,0.597,6
1,27.958,0.855,0.023,0.62,3
0,36.856,5.71,0.152,0.578,3
1,102.079,12.018,0.105,0.529,4
0,26.848,3.788,0.106,0.568,4
1,49.727,1.282,0.018,0.872,2
0,28.793,3.9,0.127,0.747,2
0,22.647,1.296,0.055,0.728,2
1,25.058,3.755,0.118,0.804,3
1,24.838,0.0,0.0,1.0,1
1,41.372,3.771,0.063,0.649,3
0,21.674,2.09,0.095,0.718,2
0,20.193,2.639,0.128,0.718,2
1,20.01,0.396,0.015,0.835,2
0,23.83,0.0,0.0,1.0,1
1,45.2,2.426,0.048,0.586,4
1,34.437,3.145,0.085,0.579,3
0,38.015,6.75,0.162,0.511,4
1,112.072,4.599,0.04,0.727,2
0,26.747,4.389,0.155,0.609,3
0,33.889,7.197,0.191,0.414,6
0,21.928,4.591,0.199,0.581,3
1,161.618,20.354,0.099,0.483,6
0,40.469,6.696,0.138,0.618,4
0,21.369,1.676,0.078,0.708,2
1,50.786,2.689,0.035,0.693,3
1,61.298,7.19,0.083,0.786,3
1,99.433,18.257,0.156,0.583,7
0,21.407,0.0,0.0,1.0,1
0,20.514,1.735,0.077,0.761,2
0,24.949,0.0,0.0,1.0,1
0,22.8,0.0,0.0,1.0,1
1,148.58,10.115,0.052,0.844,2
0,25.569,3.582,0.138,0.648,3
1,184.079,5.89,0.031,0.588,3
0,23.284,0.0,0.0,1.0,1
0,55.046,6.893,0.121,0.639,3
1,144.425,15.567,0.077,0.625,4
1,153.519,17.501,0.073,0.66,3
0,35.958,5.154,0.128,0.608,4
0,20.814,3.235,0.121,0.834,2
1,36.912,4.184,0.084,0.775,3
0,22.037,0.0,0.0,1.0,1
1,79.007,0.0,0.0,1.0,1
1,36.736,0.0,0.0,1.0,1
0,23.791,0.0,0.0,1.0,1
1,66.991,9.421,0.131,0.638,3
0,33.158,4.346,0.115,0.746,3
0,31.705,4.495,0.123,0.788,2
1,80.238,10.214,0.087,0.709,4
1,75.273,13.247,0.164,0.541,4
1,83.029,7.117,0.052,0.696,3
0,46.088,10.382,0.175,0.536,4
1,29.516,3.899,0.104,0.624,3
0,29.039,4.123,0.132,0.702,3
1,94.28,10.838,0.108,0.596,3
1,62.25,2.48,0.032,0.822,2
0,28.413,5.454,0.185,0.657,3
1,77.041,1.106,0.009,0.889,2
1,70.365,10.189,0.129,0.553,4
0,40.221,6.424,0.154,0.505,4
1,105.304,10.501,0.073,0.705,4
0,23.984,2.09,0.068,0.834,2
0,94.953,4.748,0.039,0.688,3
0,21.617,1.393,0.043,0.882,2
1,283.228,13.33,0.027,0.879,3
0,22.667,1.291,0.049,0.789,2
0,22.123,2.985,0.119,0.78,2
1,75.523,1.047,0.013,0.728,2
1,37.246,5.376,0.126,0.527,4
0,20.308,0.0,0.0,1.0,1
0,25.035,0.0,0.0,1.0,1
0,35.838,5.928,0.15,0.547,4
0,32.68,6.979,0.196,0.638,3
1,117.095,0.0,0.0,1.0,1
1,205.994,3.198,0.011,0.866,2
1,63.364,0.839,0.013,0.726,2
0,39.521,7.037,0.168,0.584,4
1,23.456,1.938,0.08,0.725,2
0,43.764,5.184,0.087,0.631,3
1,38.132,8.085,0.197,0.55,4
1,97.891,0.0,0.0,1.0,1
1,33.644,0.198,0.005,0.762,2
0,36.967,5.654,0.122,0.71,3
1,46.238,3.001,0.056,0.79,2
1,44.67,3.899,0.073,0.512,4
0,20.094,2.086,0.091,0.782,2
0,41.63,7.717,0.172,0.511,4
0,21.818,3.375,0.147,0.523,4
1,57.487,4.335,0.051,0.696,3
0,20.842,2.375,0.113,0.708,2
1,69.681,1.612,0.023,0.714,2
1,86.231,10.538,0.088,0.707,4
1,53.8,0.0,0.0,1.0,1
0,51.736,9.67,0.138,0.656,4
1,20.274,3.804,0.177,0.656,3
0,30.512,5.251,0.169,0.714,2
1,194.198,0.0,0.0,1.0,1
0,32.395,4.954,0.146,0.653,3
1,55.181,7.688,0.103,0.705,4
0,26.34,3.845,0.135,0.63,3
1,70.629,1.012,0.013,0.759,2
0,21.883,4.44,0.198,0.626,3
0,38.772,5.107,0.11,0.612,4
1,67.96,5.696,0.039,0.845,3
0,49.225,0.0,0.0,1.0,1
0,24.976,3.865,0.138,0.533,4
1,84.473,7.015,0.048,0.64,4
0,20.683,2.45,0.103,0.583,3
1,76.764,4.9,0.021,0.973,2
1,76.084,3.719,0.042,0.794,2
1,100.549,9.329,0.081,0.634,4
1,120.204,7.597,0.028,0.94,4
1,161.506,7.949,0.041,0.682,3
0,31.205,6.648,0.208,0.618,3
0,20.867,0.0,0.0,1.0,1
0,27.31,5.53,0.177,0.507,5
1,66.255,0.0,0.0,1.0,1
1,44.164,6.697,0.107,0.74,3
1,59.292,3.453,0.057,0.72,2
0,40.409,8.075,0.196,0.55,4
1,73.565,5.274,0.05,0.672,5
0,23.092,3.427,0.12,0.679,3
0,35.662,7.021,0.181,0.548,5
0,25.938,3.627,0.129,0.569,4
1,67.512,8.894,0.098,0.834,3
1,66.763,8.828,0.087,0.796,4
0,33.004,4.471,0.135,0.708,2
1,81.084,1.909,0.021,0.778,2
0,28.576,6.277,0.21,0.522,4
0,31.464,4.061,0.119,0.597,4
0,41.52,4.861,0.116,0.713,2
1,41.137,5.714,0.124,0.584,3
0,40.265,5.045,0.125,0.708,2
1,21.923,0.065,0.003,0.736,2
1,61.239,6.955,0.071,0.847,3
0,35.337,5.254,0.128,0.559,4
0,27.317,4.078,0.136,0.762,2
0,42.285,6.463,0.104,0.53,5
0,47.022,6.779,0.126,0.534,4
0,24.493,0.0,0.0,1.0,1
1,65.841,10.316,0.123,0.411,7
1,116.28,9.121,0.058,0.692,3
1,205.639,9.94,0.017,0.721,3
1,163.872,18.037,0.096,0.552,4
1,95.486,19.367,0.191,0.64,4
0,37.156,6.302,0.159,0.625,3
0,21.705,3.186,0.117,0.824,2
0,20.385,3.811,0.176,0.646,3
0,21.435,3.261,0.146,0.585,3
0,24.621,2.771,0.101,0.582,3
1,139.552,8.919,0.021,0.895,3
0,28.492,3.603,0.11,0.663,3
0,24.428,4.783,0.181,0.656,3
1,58.009,0.0,0.0,1.0,1
0,37.284,3.352,0.056,0.897,2
0,25.219,4.087,0.149,0.63,3
0,32.931,6.299,0.151,0.592,3
1,123.333,2.652,0.008,0.965,2
1,50.773,4.652,0.091,0.707,2
0,20.68,2.446,0.1,0.801,2
1,23.396,3.73,0.142,0.583,3
1,88.389,0.0,0.0,1.0,1
0,24.098,4.212,0.168,0.61,3
0,32.16,1.584,0.035,0.865,2
0,35.585,5.322,0.135,0.74,3
1,47.22,7.118,0.118,0.59,5
0,23.286,2.373,0.077,0.844,2
0,23.154,3.746,0.135,0.616,3
0,24.734,3.308,0.131,0.717,2
0,31.496,6.223,0.186,0.585,4
0,21.574,3.283,0.133,0.784,2
0,35.721,4.413,0.12,0.673,3
1,21.682,3.682,0.162,0.623,3
1,74.924,0.0,0.0,1.0,1
0,36.3,5.798,0.155,0.503,4
0,28.36,3.538,0.123,0.715,2
0,28.533,4.552,0.137,0.789,2
1,47.743,1.521,0.031,0.716,2
0,25.131,4.72,0.178,0.737,2
1,22.076,3.439,0.152,0.718,2
1,58.455,8.22,0.103,0.645,3
1,136.996,0.79,0.004,0.897,2
1,51.679,5.94,0.075,0.64,4
1,154.134,24.076,0.141,0.358,10
0,20.587,1.109,0.046,0.794,2
1,97.269,9.199,0.078,0.647,4
0,21.475,2.73,0.123,0.728,2
0,63.063,9.036,0.139,0.484,5
0,32.092,5.099,0.157,0.652,3
0,26.157,3.662,0.13,0.751,2
1,142.767,14.936,0.077,0.511,5
0,48.069,1.405,0.029,0.711,2
0,25.36,3.965,0.155,0.71,2
0,22.463,1.052,0.034,0.855,2
0,30.273,5.298,0.169,0.726,2
0,25.665,3.568,0.116,0.805,2
1,120.2,11.269,0.062,0.625,4
1,80.702,2.629,0.032,0.709,2
0,25.94,0.0,0.0,1.0,1
1,32.774,0.588,0.018,0.717,2
1,82.564,6.026,0.05,0.583,5
1,87.526,8.348,0.066,0.486,7
0,39.759,5.027,0.083,0.654,3
0,28.557,3.017,0.098,0.59,3
0,22.568,3.768,0.155,0.649,3
0,22.904,4.697,0.173,0.419,6
1,43.021,1.849,0.019,0.949,2
0,36.513,7.94,0.205,0.597,3
0,23.554,3.234,0.116,0.668,3
0,34.81,6.084,0.15,0.583,3
1,32.672,4.626,0.135,0.736,2
0,20.668,0.0,0.0,1.0,1
1,54.93,7.183,0.113,0.487,5
1,166.213,11.26,0.028,0.671,4
1,104.878,3.184,0.012,0.962,2
1,35.11,1.466,0.029,0.872,2
1,69.19,8.485,0.1,0.671,3
1,25.961,2.972,0.108,0.743,2
0,26.98,4.882,0.165,0.617,3
0,30.432,0.955,0.023,0.854,2
1,42.691,0.0,0.0,1.0,1
0,30.845,5.823,0.172,0.611,4
0,21.773,0.539,0.024,0.717,2
0,29.257,6.302,0.204,0.515,4
1,30.998,3.624,0.106,0.721,3
1,36.855,2.467,0.058,0.58,3
1,24.668,3.206,0.129,0.71,2
1,107.078,3.029,0.026,0.652,3
0,31.06,2.41,0.064,0.812,2
1,49.154,0.0,0.0,1.0,1
0,33.183,3.695,0.098,0.781,2
1,99.115,10.167,0.092,0.605,5
1,55.426,3.638,0.065,0.711,2
0,43.908,9.916,0.213,0.626,3
1,103.16,11.018,0.074,0.697,4
0,21.703,3.229,0.136,0.604,4
0,21.305,2.436,0.106,0.589,3
1,165.899,11.879,0.031,0.643,7
0,20.275,2.588,0.12,0.746,2
1,43.839,9.051,0.193,0.598,5
0,20.387,3.552,0.17,0.514,4
0,23.995,4.925,0.199,0.577,4
0,25.228,3.018,0.118,0.714,2
1,34.096,0.0,0.0,1.0,1
1,196.567,19.897,0.086,0.652,4
1,82.403,9.964,0.1,0.759,3
0,47.73,9.224,0.168,0.493,5
0,33.005,6.924,0.203,0.582,4
1,71.361,2.715,0.032,0.799,2
0,38.998,3.707,0.084,0.602,3
1,88.596,11.544,0.107,0.481,5
0,21.462,1.943,0.09,0.707,2
1,29.249,3.441,0.111,0.622,3
0,32.256,6.265,0.18,0.601,3
0,21.631,2.221,0.102,0.709,2
0,29.782,5.931,0.189,0.605,3
1,36.346,5.037,0.134,0.726,2
0,39.13,7.454,0.177,0.544,4
0,30.066,2.961,0.087,0.781,2
1,55.713,9.336,0.152,0.556,4
1,21.635,0.0,0.0,1.0,1
0,100.775,15.21,0.127,0.741,3
0,23.669,2.765,0.114,0.599,3
1,173.483,9.915,0.042,0.677,3
1,27.714,1.324,0.047,0.714,2
0,23.09,0.727,0.031,0.719,2
0,31.512,4.896,0.153,0.714,2
0,24.362,3.066,0.079,0.896,2
0,23.46,0.0,0.0,1.0,1
1,51.125,3.933,0.05,0.759,4
0,22.921,4.542,0.185,0.636,3
1,90.408,14.743,0.153,0.577,5
0,30.249,2.044,0.067,0.707,2
0,59.617,11.03,0.169,0.529,4
0,33.449,3.96,0.103,0.553,4
1,211.075,13.652,0.038,0.822,3
1,52.201,7.428,0.096,0.526,5
1,51.092,0.0,0.0,1.0,1
0,25.798,5.072,0.162,0.545,4
0,32.82,3.909,0.107,0.464,5
1,85.308,5.173,0.052,0.794,2
0,31.716,1.159,0.031,0.794,2
0,27.815,4.918,0.152,0.653,4
0,25.222,4.37,0.167,0.727,2
1,84.051,6.642,0.061,0.598,4
1,113.951,15.768,0.101,0.569,4
0,33.923,5.561,0.144,0.606,3
0,37.068,7.397,0.183,0.485,5
0,24.251,4.303,0.166,0.621,3
0,21.22,2.063,0.088,0.765,2
0,83.348,3.156,0.023,0.732,3
1,29.891,0.0,0.0,1.0,1
0,44.083,6.833,0.134,0.624,3
1,28.529,3.347,0.1,0.658,3
1,109.322,14.449,0.098,0.623,5
1,47.932,0.0,0.0,1.0,1
1,226.967,23.144,0.08,0.673,6
0,22.735,3.875,0.131,0.617,3
0,33.049,4.082,0.115,0.641,3
1,81.986,6.379,0.057,0.663,4
0,33.371,6.755,0.2,0.539,4
1,49.441,2.025,0.034,0.808,2
1,179.465,13.15,0.039,0.726,4
1,31.316,0.054,0.001,0.8,2
1,48.906,4.336,0.082,0.561,4
1,21.445,1.694,0.064,0.822,2
1,21.702,0.837,0.029,0.845,2
1,152.792,26.517,0.123,0.465,7
0,32.621,4.771,0.124,0.668,3
0,98.961,20.88,0.19,0.423,8
0,45.012,8.848,0.18,0.601,4
0,20.392,0.956,0.047,0.711,2
1,171.161,14.153,0.045,0.883,3
0,27.616,3.8,0.121,0.779,2
0,27.261,4.927,0.175,0.638,3
0,26.861,0.284,0.01,0.718,2
0,37.186,4.813,0.104,0.589,5
0,43.776,3.766,0.075,0.786,2
1,73.993,0.0,0.0,1.0,1
0,25.486,4.123,0.147,0.575,4
0,24.616,5.014,0.197,0.612,4
1,68.361,9.364,0.082,0.741,3
0,24.829,3.022,0.1,0.526,4
0,27.198,4.948,0.166,0.589,3
1,231.654,0.0,0.0,1.0,1
1,91.073,11.175,0.106,0.547,5
0,44.784,9.839,0.212,0.515,5
0,30.938,5.625,0.175,0.595,3
0,29.334,3.282,0.086,0.482,5
1,53.464,0.609,0.007,0.891,2
1,61.734,1.552,0.02,0.833,2
1,83.712,4.964,0.05,0.8,2
0,24.832,2.034,0.082,0.708,2
0,20.543,0.0,0.0,1.0,1
1,90.777,7.053,0.031,0.96,2
0,23.125,4.583,0.196,0.63,3
0,29.637,2.906,0.096,0.611,3
0,24.836,2.674,0.099,0.755,2
0,43.416,8.002,0.164,0.618,3
0,21.39,1.617,0.058,0.838,2
0,36.167,4.992,0.114,0.811,2
0,29.72,3.932,0.126,0.665,3
0,40.318,2.007,0.047,0.749,2
1,82.128,5.465,0.026,0.952,3
1,40.981,3.032,0.065,0.785,2
1,60.616,4.441,0.054,0.628,3
1,35.585,6.166,0.144,0.593,3
0,21.184,2.862,0.12,0.775,2
1,141.342,11.182,0.052,0.78,4
1,124.523,7.205,0.053,0.765,2
1,165.124,10.775,0.026,0.892,3
0,39.484,6.501,0.139,0.632,3
0,37.365,7.637,0.186,0.483,5
