background/signal,pT GeV,mass GeV,width,ptD,#of constituents
0,20.733,5.129,0.222,0.272,18
1,56.086,7.547,0.088,0.503,12
0,24.587,5.016,0.18,0.293,15
0,27.881,5.541,0.177,0.251,27
1,35.512,7.431,0.179,0.501,12
1,144.332,21.701,0.113,0.387,25
0,45.034,6.717,0.118,0.309,18
1,126.06,14.96,0.096,0.424,12
1,59.609,7.266,0.098,0.328,16
0,23.704,4.534,0.172,0.269,17
0,21.47,2.067,0.082,0.537,5
1,184.462,22.431,0.073,0.796,20
0,23.213,4.456,0.171,0.349,16
1,58.998,10.801,0.154,0.409,12
1,30.386,4.447,0.106,0.414,15
0,21.661,4.177,0.167,0.274,18
0,27.863,6.288,0.187,0.287,17
1,332.778,25.313,0.029,0.908,14
0,38.584,6.105,0.112,0.42,12
0,78.331,9.044,0.081,0.463,14
0,20.704,5.067,0.224,0.257,18
0,183.997,12.609,0.025,0.885,12
0,29.13,7.668,0.244,0.27,19
1,136.483,13.87,0.065,0.604,8
0,24.43,4.688,0.153,0.35,12
1,31.521,3.589,0.076,0.525,7
1,415.901,24.963,0.014,0.969,8
1,68.997,9.738,0.115,0.306,24
0,23.463,3.406,0.1,0.454,9
1,82.151,10.046,0.092,0.431,15
1,23.42,4.437,0.164,0.343,11
0,55.568,5.838,0.065,0.84,7
1,217.525,13.838,0.037,0.594,15
0,20.899,2.434,0.084,0.605,9
1,243.688,12.999,0.02,0.902,6
0,22.319,4.826,0.189,0.308,18
0,23.426,5.388,0.21,0.224,27
1,186.745,18.287,0.049,0.889,14
1,230.719,16.161,0.02,0.916,11
1,146.026,10.838,0.035,0.551,11
0,30.347,6.026,0.184,0.317,17
1,176.573,17.747,0.062,0.48,17
1,245.008,19.595,0.028,0.911,12
1,145.985,13.002,0.036,0.715,13
0,213.668,17.493,0.049,0.597,18
0,24.084,4.502,0.169,0.314,17
0,21.529,6.205,0.275,0.303,17
0,214.108,26.626,0.119,0.669,9
1,459.48,42.075,0.064,0.662,17
1,370.844,15.848,0.012,0.957,5
1,110.222,16.707,0.112,0.399,15
1,46.043,4.026,0.062,0.503,8
1,223.942,16.19,0.027,0.936,10
1,220.838,34.291,0.132,0.673,17
0,20.529,4.824,0.215,0.343,13
1,123.174,15.607,0.089,0.385,22
0,24.497,5.679,0.206,0.299,19
0,25.423,5.617,0.197,0.258,19
0,31.1,5.184,0.151,0.389,11
1,55.592,9.605,0.138,0.474,16
1,164.842,15.161,0.04,0.881,13
0,21.053,5.723,0.255,0.222,26
1,27.847,4.885,0.149,0.378,12
1,178.466,1.568,0.002,0.98,2
1,232.469,17.362,0.029,0.903,14
1,102.57,13.733,0.093,0.494,14
1,586.535,13.068,0.004,0.988,5
0,22.961,4.241,0.149,0.374,12
1,95.706,7.122,0.049,0.49,11
0,21.417,4.79,0.207,0.37,14
1,218.948,15.294,0.032,0.782,13
0,27.831,6.027,0.201,0.325,12
1,318.537,12.056,0.01,0.94,7
1,45.77,7.794,0.147,0.274,28
1,139.127,12.128,0.056,0.717,12
1,292.794,17.156,0.016,0.941,9
0,67.562,10.903,0.125,0.463,12
1,702.713,31.152,0.01,0.963,10
1,82.208,5.573,0.041,0.8,5
0,149.295,7.913,0.023,0.889,9
1,26.46,2.936,0.084,0.6,8
0,61.181,12.742,0.173,0.259,27
1,37.477,6.27,0.143,0.298,22
0,27.352,6.347,0.207,0.295,20
0,23.901,5.355,0.208,0.267,21
1,27.327,4.993,0.153,0.366,13
0,21.458,4.965,0.207,0.311,13
0,20.92,4.462,0.191,0.29,17
1,321.467,11.589,0.007,0.976,5
0,23.076,4.955,0.196,0.281,26
1,269.733,24.136,0.037,0.698,13
0,31.969,7.427,0.198,0.27,24
1,135.661,12.989,0.041,0.927,5
0,26.104,7.56,0.262,0.219,28
1,155.207,9.725,0.032,0.831,10
0,24.344,4.882,0.161,0.342,19
0,32.704,6.451,0.18,0.313,16
1,21.803,2.816,0.107,0.518,8
0,22.532,5.223,0.206,0.276,18
1,20.985,4.485,0.178,0.36,14
0,24.13,4.584,0.159,0.292,22
0,20.723,4.135,0.186,0.306,13
0,35.878,7.715,0.193,0.268,22
0,20.613,4.481,0.186,0.354,17
0,26.184,4.457,0.14,0.37,14
0,24.846,4.132,0.127,0.364,14
0,20.112,4.739,0.223,0.301,14
0,25.264,4.598,0.168,0.417,12
1,114.355,15.275,0.101,0.57,13
0,88.347,6.457,0.031,0.936,5
1,53.482,9.055,0.138,0.38,18
1,30.069,4.408,0.131,0.326,16
1,65.025,7.474,0.063,0.678,9
1,84.231,13.812,0.142,0.503,12
0,29.976,4.35,0.112,0.441,12
1,21.79,3.538,0.124,0.308,14
0,22.624,4.546,0.194,0.293,18
1,28.008,7.545,0.253,0.224,29
1,73.295,10.137,0.088,0.409,14
0,20.085,3.481,0.157,0.318,17
0,20.2,4.506,0.2,0.316,17
1,88.201,10.071,0.092,0.347,21
0,52.61,14.816,0.265,0.302,27
0,26.324,5.419,0.162,0.424,15
1,46.391,11.376,0.227,0.331,19
1,204.504,31.142,0.119,0.441,18
1,76.617,16.921,0.201,0.312,23
1,423.787,14.931,0.007,0.982,5
1,872.355,47.693,0.013,0.923,14
1,93.654,2.001,0.006,0.977,2
1,125.591,16.359,0.089,0.42,25
0,21.131,1.43,0.056,0.502,6
1,65.686,13.397,0.192,0.389,16
0,22.203,4.409,0.176,0.442,11
0,99.255,12.957,0.078,0.573,15
1,60.582,7.493,0.099,0.429,15
0,21.656,4.028,0.181,0.316,13
1,236.074,21.644,0.061,0.559,13
0,22.24,4.956,0.197,0.292,16
0,22.423,5.204,0.201,0.312,16
0,33.332,8.738,0.238,0.233,29
1,291.975,10.845,0.006,0.985,5
1,162.411,7.071,0.011,0.969,6
0,42.558,8.279,0.176,0.288,21
0,21.235,4.436,0.185,0.315,15
0,35.261,7.2,0.183,0.357,14
0,22.244,4.577,0.18,0.377,13
1,527.7,33.505,0.014,0.967,9
0,23.627,4.082,0.149,0.426,11
1,243.136,15.826,0.019,0.93,10
1,640.512,19.758,0.005,0.974,10
0,28.284,7.404,0.246,0.415,15
1,146.14,9.348,0.023,0.952,8
0,23.966,5.049,0.178,0.318,16
0,22.948,5.395,0.217,0.374,18
0,20.647,5.043,0.228,0.293,14
0,22.872,6.815,0.278,0.279,21
1,85.249,3.54,0.024,0.63,7
1,181.134,12.307,0.023,0.952,8
0,41.025,5.04,0.083,0.479,10
0,32.098,6.29,0.163,0.325,23
0,24.041,6.763,0.258,0.228,26
0,34.6,7.6,0.2,0.374,15
1,32.249,7.883,0.228,0.263,22
1,375.607,23.363,0.022,0.913,16
0,45.838,10.202,0.188,0.302,22
0,29.205,5.665,0.18,0.324,12
0,20.375,4.11,0.186,0.285,18
0,21.243,5.181,0.23,0.258,18
0,22.649,4.367,0.165,0.386,13
1,550.681,17.747,0.004,0.985,5
0,21.292,4.943,0.205,0.268,18
1,380.699,30.815,0.03,0.667,19
1,110.943,13.694,0.091,0.433,21
0,31.273,8.091,0.238,0.239,21
1,121.223,15.943,0.104,0.37,18
0,29.685,6.84,0.202,0.353,19
0,20.52,4.26,0.186,0.294,15
1,48.981,9.202,0.156,0.389,15
0,28.589,6.645,0.207,0.298,21
0,20.76,3.874,0.163,0.329,17
1,54.92,10.177,0.157,0.377,12
0,25.267,6.03,0.211,0.335,16
1,176.893,18.402,0.057,0.78,11
0,22.72,3.605,0.133,0.669,10
0,20.497,4.502,0.195,0.27,17
1,234.249,16.913,0.024,0.88,12
0,24.701,5.431,0.195,0.267,22
1,29.951,3.633,0.072,0.803,4
1,150.373,11.74,0.042,0.569,15
1,477.713,36.73,0.034,0.885,22
0,29.695,7.413,0.226,0.266,20
0,34.928,7.878,0.212,0.363,15
1,165.957,5.559,0.007,0.986,5
0,31.388,5.864,0.165,0.467,10
1,166.701,9.456,0.021,0.941,5
1,55.097,7.007,0.084,0.431,23
0,23.781,5.54,0.216,0.282,21
0,47.835,11.18,0.207,0.254,25
1,48.126,9.651,0.157,0.543,15
0,22.23,4.671,0.186,0.319,13
0,20.876,4.319,0.185,0.322,18
1,40.701,4.215,0.071,0.638,8
0,30.351,3.857,0.106,0.419,10
0,54.255,9.649,0.153,0.316,21
1,380.706,17.772,0.015,0.936,10
0,21.111,4.522,0.189,0.39,11
1,83.64,17.113,0.186,0.416,13
1,227.337,13.178,0.015,0.969,6
0,57.401,8.544,0.125,0.394,18
0,44.044,6.009,0.092,0.565,11
0,24.047,5.746,0.216,0.258,19
1,53.922,10.7,0.151,0.308,21
0,20.656,4.675,0.187,0.452,10
0,93.608,21.476,0.21,0.312,31
1,58.979,7.956,0.084,0.592,11
1,204.087,29.907,0.117,0.429,29
0,21.204,5.56,0.243,0.231,24
1,267.829,17.894,0.024,0.893,13
1,126.167,13.889,0.071,0.562,20
1,293.029,17.98,0.019,0.928,14
1,200.323,31.788,0.151,0.447,12
0,20.762,3.949,0.175,0.352,11
0,20.367,3.086,0.125,0.321,14
0,22.531,5.484,0.217,0.282,17
1,20.202,4.419,0.186,0.324,16
1,213.501,20.495,0.041,0.87,14
0,20.222,4.888,0.219,0.232,22
0,53.669,9.388,0.146,0.349,18
1,29.503,5.762,0.174,0.251,21
1,109.832,11.497,0.064,0.879,6
0,27.485,5.544,0.152,0.428,9
1,140.284,16.926,0.077,0.469,18
1,285.345,32.555,0.079,0.422,26
0,70.179,7.325,0.049,0.792,13
0,132.141,11.776,0.037,0.926,6
1,68.567,12.036,0.129,0.597,12
0,34.213,1.783,0.018,0.959,5
0,20.633,3.372,0.122,0.409,9
1,296.361,4.251,0.005,0.944,4
0,22.333,4.419,0.179,0.309,17
1,42.214,6.496,0.102,0.756,9
1,47.642,5.499,0.076,0.793,6
1,179.107,18.187,0.037,0.845,16
1,301.456,18.04,0.018,0.925,9
0,20.32,4.991,0.233,0.273,21
1,25.756,5.107,0.178,0.42,12
0,21.417,3.324,0.104,0.536,13
1,88.456,10.476,0.099,0.379,15
0,30.678,6.821,0.186,0.283,19
0,23.924,4.579,0.178,0.375,14
0,27.595,4.55,0.121,0.553,8
1,360.219,24.553,0.023,0.945,13
1,24.31,4.012,0.136,0.417,10
0,20.092,4.25,0.195,0.428,9
1,118.901,11.408,0.066,0.54,12
0,21.802,4.795,0.208,0.256,23
1,57.539,5.484,0.047,0.848,6
0,33.392,5.21,0.131,0.327,18
1,26.023,4.463,0.139,0.381,13
1,210.641,18.887,0.03,0.88,15
0,111.672,21.989,0.169,0.379,24
0,21.277,5.94,0.259,0.232,24
1,175.776,10.239,0.041,0.766,5
0,33.231,5.927,0.138,0.418,13
0,21.285,3.913,0.173,0.42,10
0,28.761,6.724,0.216,0.237,22
1,184.232,15.042,0.03,0.904,15
0,485.582,19.76,0.013,0.942,8
0,21.827,3.636,0.112,0.46,9
0,211.458,15.59,0.022,0.926,10
0,30.367,5.657,0.151,0.364,17
1,59.143,2.774,0.024,0.717,5
0,90.921,16.49,0.14,0.298,26
0,26.254,3.32,0.111,0.403,11
0,22.432,3.716,0.138,0.61,8
1,423.865,10.377,0.005,0.978,5
1,125.05,11.121,0.038,0.86,15
0,23.508,3.802,0.142,0.404,11
0,36.409,7.946,0.197,0.306,15
1,53.623,8.967,0.151,0.379,15
1,40.084,3.808,0.052,0.919,3
1,30.802,1.826,0.024,0.855,5
1,111.231,17.356,0.096,0.621,16
0,138.572,14.495,0.077,0.473,15
0,20.027,3.816,0.143,0.512,11
0,49.749,10.611,0.188,0.288,25
0,24.859,4.833,0.18,0.29,17
0,21.543,5.905,0.26,0.238,23
0,28.825,6.75,0.217,0.319,18
1,28.761,6.195,0.197,0.317,13
1,129.298,10.705,0.036,0.905,10
0,23.98,4.32,0.155,0.31,18
1,462.783,22.862,0.012,0.967,9
1,237.446,16.316,0.036,0.864,8
1,107.013,12.089,0.079,0.52,14
0,20.325,3.915,0.173,0.323,14
0,31.117,6.727,0.201,0.272,18
1,29.927,2.893,0.051,0.56,11
1,245.244,15.383,0.015,0.954,8
1,674.048,24.003,0.019,0.863,7
1,332.431,62.409,0.168,0.345,29
1,371.686,25.979,0.027,0.947,9
0,25.501,5.311,0.179,0.268,19
0,46.323,5.844,0.083,0.695,11
0,21.096,5.753,0.254,0.283,23
1,179.464,15.734,0.038,0.886,13
1,94.727,10.303,0.062,0.543,13
0,20.346,3.654,0.142,0.365,12
1,37.694,3.298,0.038,0.807,5
1,64.179,9.774,0.113,0.345,16
1,36.122,5.408,0.135,0.44,12
0,27.537,6.612,0.216,0.261,19
1,35.887,5.202,0.105,0.672,12
1,162.445,12.167,0.027,0.936,9
1,107.099,10.636,0.049,0.88,9
0,43.172,8.559,0.155,0.633,13
1,208.466,20.276,0.045,0.73,13
1,83.753,10.239,0.086,0.373,16
0,22.698,5.208,0.204,0.259,18
0,25.66,6.355,0.227,0.291,17
0,20.249,4.553,0.204,0.362,12
0,36.458,7.595,0.192,0.311,15
0,22.713,5.383,0.219,0.319,21
1,20.499,3.251,0.136,0.392,15
0,22.264,5.102,0.208,0.271,17
1,242.024,32.189,0.092,0.43,33
1,196.347,9.441,0.019,0.928,8
0,20.585,5.323,0.241,0.247,23
0,23.587,5.208,0.192,0.314,17
1,214.587,20.743,0.059,0.648,15
1,44.467,4.703,0.078,0.494,8
0,21.807,3.802,0.153,0.464,9
0,24.911,6.088,0.232,0.374,14
0,29.475,6.641,0.204,0.253,26
0,23.234,5.063,0.193,0.264,19
1,58.745,6.797,0.081,0.464,13
0,21.634,2.018,0.053,0.648,6
0,25.065,5.027,0.184,0.247,20
0,28.001,5.338,0.161,0.427,14
0,258.302,25.323,0.047,0.738,18
1,119.095,14.325,0.073,0.831,13
0,21.856,5.179,0.215,0.289,20
1,234.405,20.017,0.063,0.363,12
1,373.677,31.749,0.035,0.623,15
1,33.156,5.386,0.129,0.4,16
1,180.272,15.826,0.047,0.568,17
0,85.408,15.964,0.147,0.356,20
0,23.46,2.61,0.093,0.528,7
1,389.715,32.554,0.044,0.705,11
0,25.448,4.611,0.16,0.321,16
1,210.235,10.002,0.014,0.974,4
0,25.501,6.156,0.211,0.269,20
1,306.546,20.091,0.026,0.907,12
0,21.294,4.37,0.193,0.337,15
0,32.619,7.08,0.183,0.402,17
1,140.476,14.659,0.046,0.845,14
1,160.11,19.065,0.087,0.452,19
0,29.632,4.043,0.096,0.432,11
1,561.53,34.488,0.017,0.888,15
1,334.906,17.285,0.016,0.96,8
1,133.581,11.089,0.04,0.864,12
0,108.737,15.823,0.097,0.471,14
0,31.636,8.214,0.223,0.316,20
0,22.02,5.514,0.229,0.327,16
0,24.001,5.38,0.205,0.294,19
0,21.24,4.503,0.2,0.323,12
1,159.952,20.716,0.097,0.386,22
1,201.535,21.012,0.053,0.808,13
0,30.046,6.301,0.199,0.306,19
0,25.708,5.019,0.182,0.414,11
1,149.266,16.297,0.061,0.609,17
0,30.839,6.878,0.2,0.332,19
1,388.491,10.929,0.006,0.985,5
0,22.94,5.487,0.222,0.259,19
0,21.761,4.581,0.194,0.423,11
1,36.267,5.421,0.112,0.483,10
0,20.805,3.027,0.139,0.43,10
1,77.808,9.903,0.09,0.471,14
1,211.493,20.12,0.064,0.662,12
1,175.42,17.865,0.085,0.369,15
1,44.314,8.127,0.149,0.419,19
0,20.864,3.405,0.146,0.296,14
0,125.583,10.769,0.052,0.572,12
1,32.727,6.339,0.18,0.326,15
0,27.155,4.028,0.131,0.323,15
1,48.612,6.989,0.102,0.619,11
0,22.5,4.725,0.18,0.274,19
0,22.862,5.27,0.213,0.308,15
0,20.395,4.014,0.185,0.348,10
1,36.095,7.876,0.201,0.271,24
1,284.369,33.013,0.096,0.481,22
0,29.721,6.479,0.198,0.267,22
0,40.795,9.95,0.225,0.226,25
0,20.903,3.749,0.156,0.425,13
0,20.627,4.244,0.19,0.238,24
0,49.954,8.998,0.152,0.262,23
1,56.065,7.664,0.076,0.791,11
0,23.355,5.059,0.186,0.395,12
0,38.233,6.93,0.155,0.341,14
1,375.761,36.472,0.037,0.863,20
1,277.576,12.669,0.011,0.953,11
1,173.542,23.787,0.081,0.541,22
0,20.524,4.573,0.195,0.274,19
1,412.757,13.439,0.007,0.987,5
1,75.705,8.359,0.075,0.563,16
0,29.111,6.254,0.191,0.313,15
1,71.028,9.267,0.096,0.447,22
1,473.21,25.613,0.015,0.951,10
0,30.05,7.06,0.217,0.253,20
1,304.061,26.795,0.04,0.798,18
0,21.78,5.339,0.226,0.347,13
1,98.989,18.957,0.164,0.489,15
0,109.463,12.01,0.048,0.841,12
0,37.625,7.347,0.17,0.251,22
1,406.593,27.756,0.029,0.782,11
1,162.76,27.111,0.141,0.631,19
1,430.765,21.36,0.014,0.949,9
0,34.045,8.278,0.207,0.257,22
1,52.042,9.037,0.134,0.669,11
0,30.255,5.542,0.14,0.543,9
1,222.117,20.037,0.056,0.497,13
0,21.737,4.516,0.185,0.37,14
0,84.721,12.678,0.099,0.51,14
1,387.787,25.867,0.034,0.775,13
1,319.326,11.105,0.011,0.971,5
0,85.696,9.846,0.076,0.505,13
0,22.553,4.83,0.185,0.294,15
0,25.436,5.587,0.196,0.263,18
1,31.037,3.74,0.091,0.425,11
0,58.762,8.38,0.112,0.42,18
0,30.46,7.025,0.196,0.301,23
1,46.42,8.041,0.142,0.32,22
1,250.451,21.729,0.044,0.686,14
0,47.763,9.706,0.177,0.273,26
1,262.762,17.616,0.026,0.914,11
0,49.43,10.106,0.174,0.266,27
0,25.448,5.518,0.207,0.558,11
0,22.437,4.87,0.189,0.254,26
0,168.033,22.732,0.085,0.811,14
1,28.617,3.04,0.078,0.413,12
1,313.741,21.753,0.04,0.755,19
0,62.233,7.655,0.102,0.468,17
1,339.936,27.192,0.042,0.814,10
0,27.822,4.988,0.137,0.487,17
0,21.009,3.807,0.154,0.292,15
1,65.384,3.859,0.022,0.941,4
0,23.214,4.042,0.154,0.368,15
0,29.846,5.229,0.146,0.311,17
1,95.031,15.145,0.134,0.521,15
1,252.059,29.612,0.077,0.543,21
0,24.401,4.704,0.159,0.391,11
1,58.991,10.093,0.146,0.363,13
0,22.658,5.459,0.219,0.235,26
0,29.772,3.92,0.091,0.366,11
0,36.601,2.501,0.043,0.883,3
1,161.893,11.836,0.056,0.439,10
0,32.449,7.48,0.196,0.297,18
0,21.594,3.25,0.111,0.364,14
0,30.585,4.612,0.117,0.358,18
0,54.991,8.342,0.076,0.789,12
1,105.509,24.298,0.214,0.298,26
1,115.079,9.335,0.056,0.5,10
1,116.271,12.61,0.073,0.542,17
0,21.609,4.416,0.192,0.411,10
1,423.571,32.179,0.053,0.674,14
1,75.925,7.005,0.066,0.445,9
0,25.922,2.678,0.06,0.626,8
1,33.391,4.246,0.097,0.388,13
1,46.597,8.102,0.142,0.419,17
0,46.781,7.031,0.113,0.477,15
1,173.819,12.246,0.04,0.624,11
0,23.407,4.662,0.171,0.311,18
1,483.518,25.951,0.023,0.862,9
1,111.563,16.27,0.104,0.503,14
0,22.731,4.353,0.161,0.357,17
1,78.883,9.69,0.085,0.442,17
1,261.302,31.388,0.06,0.852,16
1,94.894,6.935,0.03,0.827,8
1,151.658,14.869,0.045,0.875,12
0,25.011,5.894,0.22,0.477,10
1,448.94,17.693,0.009,0.976,8
1,21.042,4.976,0.208,0.313,18
0,31.972,7.053,0.188,0.295,21
0,26.321,4.79,0.161,0.287,21
1,49.683,9.401,0.177,0.551,14
0,21.506,4.072,0.168,0.343,14
0,23.837,4.12,0.141,0.403,19
1,49.134,8.02,0.134,0.338,16
1,223.731,7.865,0.009,0.98,9
1,187.474,18.232,0.055,0.838,11
0,25.604,4.891,0.178,0.296,13
0,25.968,3.729,0.112,0.437,10
0,23.306,5.732,0.231,0.281,19
0,25.942,4.698,0.146,0.342,14
1,29.474,4.389,0.118,0.392,14
1,68.077,6.965,0.037,0.897,10
0,105.411,16.967,0.128,0.318,16
0,24.408,4.685,0.182,0.415,11
0,20.488,4.778,0.2,0.274,22
0,21.155,4.011,0.169,0.368,13
0,22.261,3.94,0.155,0.255,20
1,53.742,10.358,0.17,0.391,18
0,34.636,7.405,0.196,0.323,17
1,146.625,9.236,0.016,0.946,9
0,21.388,4.406,0.185,0.268,17
1,20.301,3.715,0.138,0.504,8
1,85.655,12.363,0.1,0.831,8
1,158.445,15.031,0.047,0.556,18
1,85.3,14.039,0.123,0.428,22
1,455.187,20.818,0.012,0.957,10
0,26.269,5.017,0.18,0.446,7
0,25.511,5.779,0.21,0.357,15
1,325.383,33.841,0.055,0.84,22
1,419.269,19.048,0.013,0.936,13
1,32.538,3.526,0.082,0.6,10
1,32.267,6.679,0.178,0.395,16
0,38.377,10.242,0.258,0.341,17
0,24.881,6.133,0.227,0.236,24
0,225.721,6.389,0.007,0.936,5
1,74.607,7.571,0.049,0.912,7
1,31.002,6.215,0.182,0.31,21
0,21.343,5.18,0.218,0.227,25
1,270.545,26.822,0.056,0.648,18
1,288.363,19.633,0.021,0.885,8
0,382.873,11.827,0.007,0.964,7
0,204.998,6.747,0.008,0.987,2
1,350.309,27.463,0.035,0.788,12
1,131.074,13.837,0.069,0.443,17
0,25.658,5.36,0.184,0.348,13
1,58.678,4.294,0.027,0.897,6
0,20.933,4.368,0.19,0.294,16
1,161.767,17.581,0.067,0.62,13
0,21.247,4.191,0.179,0.328,15
1,120.753,11.914,0.039,0.88,13
0,25.258,6.15,0.227,0.3,18
1,810.079,41.449,0.013,0.954,10
1,257.879,13.62,0.014,0.952,7
0,23.516,4.607,0.18,0.326,11
1,52.655,6.268,0.079,0.636,8
0,31.798,7.052,0.199,0.235,25
1,111.827,21.542,0.164,0.271,23
0,25.268,5.359,0.187,0.261,18
0,28.754,6.448,0.208,0.274,19
0,38.947,9.027,0.205,0.221,31
1,228.424,16.461,0.033,0.902,12
1,84.311,9.246,0.077,0.511,14
1,253.024,17.055,0.019,0.818,10
1,157.051,14.407,0.039,0.856,16
1,43.783,6.726,0.123,0.401,15
0,23.063,5.471,0.213,0.348,13
1,610.605,23.802,0.01,0.89,8
0,24.155,5.018,0.187,0.283,17
0,74.244,14.887,0.166,0.289,26
0,98.86,9.327,0.043,0.8,8
1,339.991,30.881,0.062,0.42,16
0,28.077,4.866,0.14,0.394,14
1,125.163,7.531,0.038,0.585,12
0,23.113,4.848,0.198,0.32,16
0,25.855,5.321,0.177,0.348,13
1,354.959,13.685,0.013,0.948,8
0,27.948,7.394,0.247,0.308,20
0,20.604,4.049,0.174,0.352,14
0,22.006,4.065,0.148,0.375,14
0,26.887,5.611,0.185,0.379,15
0,28.991,5.742,0.166,0.337,15
0,34.907,6.907,0.164,0.269,21
1,104.758,9.012,0.041,0.879,9
0,20.503,4.762,0.221,0.319,15
0,24.323,5.462,0.204,0.475,13
1,81.128,9.019,0.09,0.378,20
0,48.821,11.614,0.222,0.318,19
0,20.215,4.943,0.227,0.334,13
1,98.287,9.444,0.053,0.623,11
1,394.185,33.744,0.038,0.891,17
1,65.565,9.271,0.117,0.362,15
1,48.068,3.681,0.047,0.517,11
0,33.306,6.829,0.181,0.291,27
0,23.772,5.374,0.208,0.327,24
0,28.368,2.456,0.073,0.452,7
1,250.985,22.346,0.034,0.868,18
0,32.812,6.653,0.186,0.28,22
0,30.716,6.135,0.173,0.299,18
0,21.207,4.88,0.21,0.303,17
1,94.045,9.995,0.067,0.417,13
1,162.651,21.101,0.099,0.645,23
1,75.846,8.551,0.073,0.5,14
0,32.741,6.795,0.18,0.272,21
1,255.396,14.863,0.017,0.907,10
0,23.216,5.106,0.203,0.277,22
0,26.751,6.141,0.203,0.279,19
1,327.318,24.94,0.026,0.927,11
1,148.695,10.004,0.02,0.927,10
0,24.491,5.25,0.191,0.34,13
0,23.115,4.263,0.167,0.429,10
1,162.889,12.177,0.038,0.775,10
0,39.829,9.926,0.231,0.296,20
1,41.804,7.915,0.158,0.383,15
0,22.131,5.119,0.2,0.264,22
0,29.415,5.191,0.157,0.367,12
0,41.436,9.112,0.207,0.362,19
0,26.049,5.719,0.179,0.284,17
0,38.529,6.088,0.13,0.504,15
1,99.73,12.05,0.066,0.71,17
0,24.882,4.725,0.157,0.335,15
0,23.462,5.596,0.213,0.248,21
1,210.551,15.255,0.024,0.883,12
1,443.36,38.625,0.046,0.75,26
0,31.222,5.996,0.164,0.376,13
0,69.274,9.112,0.089,0.471,13
1,59.256,12.27,0.183,0.299,20
1,34.489,5.997,0.151,0.585,8
1,96.237,10.645,0.071,0.821,9
1,44.201,4.068,0.05,0.834,8
0,24.157,3.38,0.119,0.433,12
0,20.586,3.991,0.174,0.319,18
1,189.751,21.738,0.068,0.84,16
0,23.224,3.455,0.127,0.372,10
1,644.71,28.681,0.014,0.842,9
0,40.114,5.842,0.104,0.491,9
1,181.422,21.095,0.06,0.848,19
0,31.581,2.295,0.065,0.413,10
0,21.748,5.402,0.229,0.269,17
1,415.227,20.144,0.016,0.94,13
0,25.99,7.233,0.262,0.241,26
0,22.953,3.716,0.138,0.359,17
0,21.669,4.708,0.2,0.321,17
0,20.983,4.234,0.174,0.262,19
1,263.558,33.492,0.094,0.398,31
0,32.256,8.184,0.234,0.217,29
0,29.582,5.669,0.152,0.395,14
1,1218.322,64.361,0.01,0.968,9
0,23.353,5.511,0.221,0.321,15
0,25.471,4.967,0.169,0.535,12
1,172.038,13.756,0.032,0.937,9
1,324.59,24.012,0.045,0.783,10
1,76.894,5.763,0.045,0.529,11
1,353.427,21.846,0.018,0.946,11
1,107.166,12.588,0.1,0.517,18
1,57.466,7.37,0.074,0.845,9
0,31.469,6.147,0.167,0.304,19
1,47.177,7.135,0.11,0.442,18
0,25.612,3.941,0.123,0.511,9
0,267.993,24.656,0.041,0.844,16
0,25.944,5.103,0.155,0.305,18
1,175.1,9.154,0.011,0.964,6
0,28.517,5.244,0.164,0.311,16
1,69.777,11.662,0.141,0.287,22
1,141.296,10.675,0.025,0.915,10
1,179.78,12.968,0.028,0.907,11
1,108.225,16.867,0.13,0.491,17
1,53.46,11.095,0.188,0.389,16
1,20.852,4.008,0.166,0.54,12
0,24.305,4.865,0.186,0.308,15
0,34.436,8.167,0.224,0.337,17
0,32.072,7.326,0.212,0.357,13
0,28.004,6.361,0.206,0.285,22
1,49.31,7.82,0.104,0.626,15
0,23.706,5.949,0.229,0.283,16
1,29.224,3.525,0.073,0.738,12
1,153.214,14.23,0.047,0.73,13
0,26.338,5.833,0.211,0.254,24
1,147.548,5.458,0.011,0.973,5
1,415.882,30.469,0.022,0.947,7
1,267.244,19.446,0.021,0.947,6
0,31.48,6.668,0.197,0.348,18
1,228.046,34.573,0.112,0.491,31
0,20.707,3.738,0.155,0.452,21
1,171.077,8.932,0.014,0.944,4
1,61.092,7.594,0.099,0.416,13
0,25.066,5.209,0.178,0.257,20
1,39.374,3.656,0.079,0.494,9
1,510.846,82.607,0.135,0.425,27
1,41.799,8.225,0.161,0.352,15
0,20.45,4.872,0.223,0.248,23
1,56.167,7.936,0.097,0.528,12
0,24.314,4.102,0.142,0.364,13
1,54.113,7.62,0.1,0.505,13
1,208.493,13.376,0.023,0.92,10
1,155.417,21.103,0.079,0.61,21
0,37.37,9.534,0.236,0.231,28
0,117.913,14.152,0.076,0.672,16
1,594.472,31.723,0.014,0.98,7
1,246.651,26.385,0.072,0.615,17
1,27.224,5.336,0.162,0.289,20
0,45.624,8.22,0.155,0.279,22
1,203.549,28.09,0.099,0.463,26
0,25.883,3.437,0.11,0.373,13
0,21.365,4.589,0.192,0.259,25
1,109.093,14.839,0.106,0.5,16
0,20.746,4.62,0.212,0.551,9
1,492.019,30.294,0.018,0.927,13
0,21.157,4.855,0.214,0.316,20
0,27.132,4.567,0.153,0.309,14
1,32.036,5.181,0.113,0.491,16
1,82.229,10.089,0.086,0.542,15
1,238.697,24.288,0.036,0.871,14
0,43.456,7.342,0.147,0.403,18
