background/signal,pT GeV,mass GeV,width,ptD,#of constituents
0,21.475,2.73,0.123,0.728,2
0,32.597,6.69,0.196,0.665,3
0,24.292,3.147,0.096,0.618,3
1,96.734,14.565,0.119,0.762,3
1,24.203,2.263,0.071,0.638,5
0,21.16,5.004,0.218,0.468,11
0,34.424,1.998,0.056,0.735,2
0,23.488,5.2,0.214,0.547,4
0,22.405,2.789,0.117,0.665,3
1,47.525,4.197,0.053,0.643,4
0,52.629,6.029,0.078,0.838,5
1,26.206,0.0,0.0,1.0,1
1,73.776,5.508,0.053,0.764,3
1,100.451,20.037,0.188,0.567,7
1,91.217,6.877,0.029,0.963,4
0,23.419,2.688,0.068,0.907,2
1,69.692,14.683,0.19,0.616,10
0,44.419,9.033,0.17,0.522,5
1,236.485,10.452,0.016,0.882,4
1,76.53,10.531,0.088,0.661,12
0,31.762,4.258,0.12,0.772,2
1,91.259,15.327,0.126,0.515,6
1,21.783,3.982,0.139,0.647,7
0,20.639,4.156,0.188,0.448,8
0,22.568,4.04,0.163,0.672,3
1,49.168,7.469,0.142,0.553,6
0,188.286,24.054,0.086,0.634,8
0,26.383,0.0,0.0,1.0,1
1,133.76,22.33,0.135,0.458,8
0,37.438,8.528,0.202,0.47,6
1,87.878,6.966,0.042,0.662,5
1,185.67,13.416,0.048,0.705,5
0,21.36,4.873,0.217,0.558,4
1,117.959,3.705,0.031,0.718,2
1,51.962,8.525,0.117,0.76,3
1,91.32,11.909,0.109,0.74,5
0,29.295,5.302,0.171,0.534,4
0,33.277,7.268,0.203,0.391,8
1,112.119,13.921,0.072,0.823,3
0,27.682,4.64,0.155,0.667,3
1,74.656,8.953,0.082,0.532,5
0,45.892,4.986,0.085,0.833,2
1,41.008,6.225,0.12,0.578,6
0,35.091,5.996,0.157,0.452,7
1,45.281,4.282,0.055,0.711,3
0,22.801,4.069,0.161,0.503,9
1,140.121,12.559,0.056,0.654,7
1,92.231,12.815,0.096,0.72,5
0,33.873,5.421,0.137,0.483,7
0,55.3,13.355,0.215,0.431,8
0,27.613,5.857,0.195,0.438,9
1,67.453,2.804,0.041,0.72,2
1,83.063,12.902,0.124,0.585,6
1,180.904,22.946,0.083,0.624,5
0,34.009,7.285,0.211,0.522,4
1,150.496,25.211,0.143,0.65,8
1,79.646,4.766,0.055,0.604,3
0,28.511,3.319,0.106,0.589,6
1,179.39,15.445,0.06,0.702,8
0,21.802,3.971,0.152,0.546,4
1,32.721,2.092,0.046,0.848,3
1,106.915,13.066,0.102,0.605,3
1,164.218,22.141,0.116,0.645,6
1,66.093,7.833,0.071,0.672,5
0,24.031,2.744,0.091,0.769,5
1,77.794,9.73,0.098,0.609,6
0,21.309,0.0,0.0,1.0,1
0,32.958,4.371,0.118,0.554,4
1,32.783,5.272,0.136,0.608,4
1,114.63,13.239,0.072,0.598,8
0,85.186,13.263,0.134,0.72,4
0,61.661,0.0,0.0,1.0,1
1,53.677,8.527,0.131,0.643,4
1,187.676,17.302,0.085,0.586,4
0,23.573,4.76,0.18,0.456,6
0,23.783,4.858,0.185,0.444,9
0,31.743,2.244,0.066,0.75,2
1,77.601,3.489,0.031,0.783,3
0,32.169,7.3,0.213,0.462,8
1,91.724,13.463,0.115,0.674,5
1,135.284,6.653,0.034,0.813,3
0,25.676,3.746,0.136,0.613,5
0,20.716,0.0,0.0,1.0,1
0,21.365,1.974,0.066,0.862,2
1,66.46,12.549,0.179,0.531,5
1,39.661,6.044,0.133,0.537,5
0,22.619,0.0,0.0,1.0,1
0,36.238,5.388,0.139,0.705,3
1,162.403,19.583,0.077,0.87,3
1,99.584,14.028,0.105,0.617,6
1,77.014,12.253,0.136,0.522,7
0,32.719,4.204,0.097,0.59,4
0,20.121,4.302,0.156,0.632,8
1,21.552,0.0,0.0,1.0,1
0,31.402,7.586,0.233,0.584,4
1,86.386,8.399,0.058,0.723,3
1,33.437,4.409,0.126,0.586,4
1,46.826,3.264,0.042,0.664,4
1,37.081,5.229,0.111,0.827,2
0,39.584,7.028,0.114,0.67,5
1,68.225,12.428,0.154,0.526,7
0,30.35,0.0,0.0,1.0,1
0,67.088,16.58,0.235,0.45,8
1,23.283,2.911,0.094,0.767,3
0,45.267,11.448,0.239,0.394,14
1,31.211,5.361,0.143,0.771,3
0,24.129,0.0,0.0,1.0,1
0,28.655,5.344,0.171,0.683,4
1,74.211,2.604,0.022,0.893,2
0,30.88,6.057,0.176,0.426,7
1,66.763,3.69,0.036,0.724,3
0,24.215,2.79,0.113,0.72,2
0,22.506,2.848,0.12,0.596,4
1,77.268,7.307,0.059,0.505,7
1,123.157,8.483,0.021,0.969,5
1,35.739,7.243,0.195,0.551,6
0,37.452,4.753,0.089,0.615,4
1,28.796,3.683,0.092,0.577,4
1,25.403,1.671,0.053,0.821,2
1,121.139,23.672,0.179,0.503,7
1,136.997,20.334,0.107,0.512,12
1,60.468,7.047,0.089,0.646,5
1,59.63,5.419,0.059,0.677,5
1,89.621,8.866,0.062,0.657,7
0,20.476,3.036,0.116,0.831,2
1,44.266,4.4,0.054,0.923,5
0,20.577,1.96,0.056,0.888,3
1,135.504,16.009,0.076,0.607,5
1,126.177,8.592,0.035,0.707,4
0,26.889,3.07,0.108,0.548,4
0,21.588,4.211,0.18,0.454,8
0,27.337,3.222,0.116,0.694,3
1,27.823,0.0,0.0,1.0,1
0,27.608,6.066,0.205,0.515,4
1,56.134,7.934,0.103,0.59,8
0,22.592,1.143,0.05,0.717,2
0,23.532,4.346,0.155,0.566,6
1,44.803,4.532,0.09,0.691,3
0,28.386,2.994,0.094,0.556,4
0,24.878,3.564,0.128,0.527,5
1,73.247,7.664,0.094,0.612,4
0,20.314,2.824,0.116,0.805,2
0,20.349,2.572,0.109,0.791,2
1,87.576,10.428,0.099,0.57,9
1,82.548,8.634,0.065,0.811,4
0,29.223,3.294,0.107,0.628,3
0,36.277,8.029,0.21,0.557,8
1,57.957,1.236,0.019,0.781,2
1,22.696,2.089,0.09,0.626,3
1,62.346,7.459,0.096,0.57,5
0,25.004,4.714,0.182,0.64,5
1,37.772,4.651,0.119,0.557,4
0,57.23,2.943,0.051,0.715,2
1,50.157,7.617,0.111,0.488,6
1,96.376,0.0,0.0,1.0,1
1,31.459,4.437,0.109,0.603,5
1,55.077,5.761,0.059,0.84,6
0,24.386,2.029,0.081,0.721,2
0,30.482,7.196,0.209,0.459,7
1,28.759,4.295,0.12,0.436,7
1,27.41,1.384,0.05,0.707,2
1,56.557,8.807,0.144,0.55,5
0,23.061,4.401,0.171,0.4,11
1,32.972,6.454,0.184,0.483,5
1,79.092,8.218,0.074,0.695,4
0,23.72,4.258,0.17,0.558,4
0,20.31,4.044,0.186,0.546,4
1,180.723,8.062,0.026,0.684,3
0,20.451,3.801,0.182,0.596,3
0,23.839,3.637,0.092,0.649,4
0,32.761,5.938,0.17,0.688,3
1,72.049,3.493,0.034,0.816,3
0,21.106,4.244,0.19,0.498,5
0,35.983,3.57,0.071,0.519,9
1,42.974,4.63,0.068,0.896,2
1,81.903,9.334,0.089,0.617,5
1,53.107,3.033,0.028,0.762,4
1,44.917,3.082,0.046,0.694,4
1,53.944,5.326,0.079,0.613,3
1,106.886,20.428,0.155,0.386,13
0,22.605,1.856,0.044,0.926,2
0,31.04,0.0,0.0,1.0,1
1,75.079,6.697,0.059,0.815,4
0,25.385,3.152,0.099,0.708,4
0,26.849,5.127,0.185,0.657,4
1,72.964,10.739,0.115,0.528,5
1,36.215,2.264,0.047,0.686,4
1,20.118,1.733,0.084,0.718,3
0,22.591,1.257,0.033,0.659,4
0,22.614,2.498,0.08,0.549,4
0,33.14,5.734,0.167,0.499,5
1,163.529,29.048,0.137,0.469,10
0,32.863,5.058,0.126,0.624,5
0,22.928,4.489,0.182,0.537,8
1,108.943,18.428,0.142,0.644,5
0,27.541,5.087,0.171,0.647,8
0,40.569,5.82,0.135,0.603,4
1,115.763,12.966,0.097,0.576,5
0,36.021,7.881,0.209,0.523,5
1,29.455,3.309,0.068,0.845,3
0,38.719,7.486,0.183,0.657,4
0,27.337,3.551,0.12,0.756,2
0,27.463,4.701,0.143,0.395,9
1,159.807,11.431,0.034,0.688,6
0,22.624,4.78,0.186,0.489,5
1,58.254,10.056,0.17,0.662,3
0,22.328,3.172,0.133,0.584,3
0,24.374,4.259,0.157,0.645,3
1,50.221,3.514,0.05,0.864,2
1,88.572,11.199,0.104,0.772,4
0,22.178,3.602,0.138,0.614,5
1,73.981,3.841,0.044,0.804,2
0,28.894,2.482,0.051,0.699,4
1,192.037,21.731,0.083,0.648,14
0,32.442,6.793,0.204,0.474,6
1,71.68,7.533,0.088,0.597,5
0,35.035,3.591,0.081,0.724,3
0,24.23,4.568,0.153,0.455,9
1,101.647,6.909,0.051,0.664,4
0,23.317,0.0,0.0,1.0,1
1,53.459,8.079,0.145,0.597,4
1,78.111,6.77,0.07,0.642,6
1,32.574,0.0,0.0,1.0,1
1,207.947,15.906,0.045,0.631,9
0,32.272,7.215,0.211,0.505,8
1,122.626,9.012,0.03,0.889,3
0,34.766,7.362,0.206,0.556,8
0,21.131,3.657,0.147,0.564,4
0,30.626,4.9,0.15,0.521,11
1,151.812,22.311,0.12,0.641,11
0,37.553,8.203,0.207,0.592,3
1,38.588,5.939,0.085,0.778,6
1,33.219,1.188,0.033,0.752,2
1,29.589,3.248,0.091,0.513,4
1,60.076,3.504,0.053,0.737,3
0,45.936,4.564,0.053,0.736,5
1,92.866,7.646,0.076,0.683,3
1,44.671,6.088,0.101,0.629,5
1,29.564,1.349,0.046,0.707,2
0,25.063,4.15,0.164,0.711,2
0,34.114,3.42,0.062,0.898,2
1,34.339,3.505,0.073,0.861,2
1,136.837,11.917,0.039,0.949,2
1,30.224,3.06,0.05,0.91,3
1,53.651,0.955,0.016,0.771,2
0,20.67,4.479,0.193,0.415,10
0,21.818,3.424,0.127,0.523,6
0,31.154,5.544,0.166,0.552,4
0,43.709,3.612,0.049,0.883,4
0,33.827,6.308,0.168,0.488,5
1,30.169,4.034,0.114,0.537,4
0,20.462,0.0,0.0,1.0,1
1,33.651,6.417,0.168,0.548,7
1,108.463,12.334,0.072,0.888,3
0,27.924,2.701,0.088,0.57,4
0,24.634,3.563,0.117,0.576,4
1,100.889,12.669,0.1,0.575,5
1,170.814,11.943,0.036,0.617,4
1,70.555,14.466,0.179,0.438,8
1,188.321,17.296,0.051,0.662,7
1,78.858,4.202,0.017,0.973,2
1,192.222,24.575,0.108,0.694,4
0,29.448,4.841,0.15,0.511,5
0,26.043,5.852,0.211,0.416,7
0,34.603,6.685,0.185,0.517,5
0,22.523,4.914,0.203,0.535,5
1,82.525,13.72,0.147,0.469,6
1,60.395,11.43,0.169,0.528,5
1,51.196,5.912,0.075,0.852,3
0,24.615,3.585,0.14,0.557,4
0,21.407,0.0,0.0,1.0,1
1,25.091,2.572,0.057,0.915,3
0,24.641,2.4,0.082,0.786,3
1,23.625,0.774,0.032,0.727,2
1,175.835,11.033,0.016,0.966,3
1,51.704,8.995,0.144,0.464,12
0,23.384,5.85,0.23,0.379,13
1,271.194,12.251,0.013,0.979,2
0,22.575,3.745,0.145,0.474,7
0,24.236,1.976,0.071,0.652,3
1,36.963,3.737,0.056,0.611,5
0,30.983,5.089,0.139,0.529,7
0,20.175,4.407,0.198,0.44,10
1,63.728,3.373,0.04,0.699,3
0,20.154,3.837,0.174,0.612,3
1,52.478,4.007,0.056,0.611,4
1,57.505,5.255,0.059,0.52,6
0,38.121,5.648,0.133,0.548,4
0,22.324,5.116,0.214,0.42,15
0,22.652,4.681,0.197,0.558,9
1,163.587,8.307,0.014,0.981,3
0,20.82,1.995,0.082,0.796,2
1,116.105,9.892,0.038,0.677,5
0,87.592,16.763,0.154,0.476,7
1,23.56,2.754,0.066,0.583,4
0,51.42,11.066,0.196,0.456,8
1,84.854,15.59,0.156,0.459,7
0,25.804,1.941,0.068,0.736,4
1,81.667,3.715,0.02,0.922,3
1,51.092,0.0,0.0,1.0,1
0,40.851,3.352,0.055,0.879,2
1,153.988,5.109,0.009,0.979,4
1,31.161,0.0,0.0,1.0,1
1,66.774,7.919,0.084,0.693,5
1,89.66,7.583,0.041,0.744,3
0,44.703,8.606,0.179,0.496,7
0,25.003,2.877,0.08,0.672,6
0,20.657,3.781,0.154,0.779,4
0,20.027,3.661,0.158,0.55,6
0,24.005,3.924,0.13,0.544,6
0,25.477,4.572,0.154,0.569,4
1,89.093,13.913,0.13,0.655,10
1,70.092,4.988,0.038,0.75,3
0,20.459,3.814,0.175,0.58,3
0,29.309,4.046,0.125,0.521,4
1,32.86,5.511,0.11,0.561,7
1,21.495,2.848,0.128,0.603,6
1,64.811,6.187,0.089,0.726,3
0,29.494,4.556,0.15,0.668,3
0,32.544,5.69,0.139,0.497,14
1,97.828,10.041,0.065,0.842,7
1,47.787,7.628,0.117,0.559,9
1,75.134,10.701,0.106,0.609,6
1,27.035,3.726,0.119,0.642,4
1,125.48,3.776,0.029,0.737,2
1,47.09,6.01,0.108,0.571,5
0,28.209,5.413,0.154,0.511,10
1,38.811,3.905,0.077,0.679,3
1,94.98,5.709,0.023,0.723,3
1,61.949,7.092,0.09,0.717,8
1,111.339,17.134,0.123,0.486,5
1,30.237,4.296,0.109,0.581,6
1,46.738,7.243,0.141,0.612,3
1,63.848,10.932,0.149,0.671,4
0,25.746,5.195,0.185,0.599,8
1,34.984,4.058,0.086,0.849,2
1,99.719,10.193,0.064,0.656,4
1,173.583,15.053,0.041,0.768,5
1,66.583,4.033,0.034,0.793,3
0,38.829,6.091,0.15,0.512,4
0,30.224,4.374,0.122,0.657,5
0,32.324,0.617,0.012,0.894,2
0,30.247,3.276,0.104,0.579,4
1,60.491,4.766,0.038,0.79,4
0,32.339,3.251,0.074,0.782,3
1,64.449,9.369,0.114,0.599,9
1,152.713,12.352,0.042,0.91,10
1,97.729,5.559,0.046,0.718,3
0,39.171,7.091,0.163,0.548,5
1,144.35,19.379,0.115,0.765,3
1,49.488,2.794,0.037,0.841,3
0,28.647,4.674,0.153,0.626,4
1,67.613,11.939,0.128,0.559,9
1,57.144,2.502,0.01,0.987,3
0,32.954,3.635,0.103,0.622,4
1,33.486,6.308,0.148,0.504,8
1,62.246,0.0,0.0,1.0,1
0,21.383,2.428,0.103,0.764,2
0,21.603,0.0,0.0,1.0,1
1,64.859,7.82,0.089,0.523,5
0,23.717,3.173,0.094,0.647,6
1,29.496,1.617,0.021,0.961,2
1,170.044,0.0,0.0,1.0,1
0,21.055,4.605,0.212,0.513,5
1,40.911,2.078,0.031,0.904,2
1,97.481,9.68,0.074,0.61,4
1,59.34,1.925,0.024,0.857,2
1,195.324,14.989,0.039,0.673,6
1,139.154,12.254,0.047,0.925,2
1,62.462,10.114,0.132,0.634,4
1,38.217,3.62,0.073,0.614,4
1,74.047,2.753,0.009,0.985,2
0,23.06,1.694,0.064,0.619,3
1,46.849,5.28,0.068,0.684,8
0,22.395,3.48,0.144,0.598,5
0,46.239,11.832,0.242,0.367,13
0,26.759,3.279,0.109,0.773,2
1,83.386,4.156,0.039,0.687,4
0,30.734,4.547,0.137,0.45,7
1,85.706,10.336,0.084,0.841,7
1,71.572,4.244,0.05,0.8,2
1,109.596,12.268,0.069,0.623,9
1,43.92,0.0,0.0,1.0,1
0,25.582,3.52,0.121,0.779,2
0,23.219,4.145,0.175,0.635,4
1,174.808,11.71,0.026,0.949,7
1,40.346,1.263,0.025,0.822,2
1,78.775,9.663,0.111,0.668,4
1,34.251,2.879,0.052,0.688,3
1,120.449,0.0,0.0,1.0,1
1,40.85,0.0,0.0,1.0,1
0,27.74,6.46,0.216,0.501,13
1,40.74,6.22,0.125,0.496,12
1,23.644,2.43,0.06,0.911,2
1,89.856,9.766,0.071,0.655,5
0,20.109,3.064,0.131,0.647,6
1,30.899,1.92,0.048,0.79,5
0,56.1,12.052,0.187,0.424,14
1,80.725,5.488,0.045,0.735,3
1,82.839,13.121,0.116,0.567,6
1,70.597,6.27,0.044,0.818,4
0,48.721,7.627,0.129,0.549,5
1,207.167,21.532,0.05,0.774,4
1,44.038,3.64,0.065,0.829,2
0,20.118,2.708,0.129,0.732,2
1,154.735,21.768,0.094,0.591,8
1,68.016,14.564,0.184,0.443,10
0,38.332,4.333,0.103,0.651,3
1,195.236,18.755,0.061,0.693,5
0,24.638,4.923,0.187,0.473,6
1,23.889,0.0,0.0,1.0,1
0,21.599,3.922,0.167,0.571,4
1,185.111,8.427,0.014,0.804,3
0,21.796,1.757,0.068,0.803,2
1,86.612,10.423,0.075,0.557,7
0,22.88,4.393,0.179,0.566,4
1,190.247,25.855,0.119,0.716,3
0,60.687,10.838,0.157,0.556,5
0,30.486,3.746,0.111,0.692,4
1,38.756,5.901,0.145,0.457,5
1,114.847,8.979,0.04,0.671,4
1,64.579,9.452,0.104,0.758,7
1,28.621,0.842,0.015,0.93,2
1,33.478,4.575,0.091,0.861,4
0,20.652,3.456,0.157,0.579,4
0,20.501,2.107,0.096,0.591,3
1,300.952,4.68,0.013,0.822,2
0,42.477,0.705,0.015,0.759,2
0,20.04,0.0,0.0,1.0,1
0,21.677,3.521,0.151,0.598,3
0,20.659,3.963,0.172,0.493,7
0,21.304,0.864,0.04,0.708,2
1,131.381,19.402,0.112,0.602,6
1,68.552,4.206,0.043,0.87,2
0,31.468,6.827,0.189,0.48,11
0,28.427,1.792,0.036,0.833,3
0,43.205,8.052,0.154,0.476,7
0,27.312,4.037,0.129,0.614,3
0,65.262,11.276,0.151,0.593,6
1,50.248,9.066,0.156,0.591,4
1,76.193,17.227,0.187,0.424,10
1,105.992,23.643,0.21,0.393,8
0,23.752,1.415,0.041,0.872,2
0,45.877,2.727,0.045,0.844,2
0,39.747,6.498,0.124,0.545,4
0,47.484,6.75,0.123,0.706,3
0,68.652,6.108,0.061,0.733,3
0,21.659,3.007,0.113,0.561,4
1,97.488,12.906,0.088,0.746,9
0,24.949,4.47,0.147,0.695,3
1,106.708,18.75,0.147,0.557,6
0,23.948,4.786,0.196,0.513,5
0,28.505,3.27,0.109,0.616,4
1,90.889,10.6,0.087,0.614,10
1,44.424,9.528,0.193,0.452,5
1,22.465,0.22,0.007,0.878,2
1,134.084,14.011,0.07,0.687,6
1,109.14,3.809,0.015,0.704,3
1,32.445,3.804,0.114,0.608,3
0,25.128,4.442,0.166,0.57,4
1,61.679,7.71,0.097,0.517,5
1,26.886,3.807,0.135,0.736,2
0,24.646,0.128,0.005,0.788,2
0,21.542,3.506,0.142,0.658,4
1,54.703,3.79,0.055,0.76,3
0,40.061,3.862,0.085,0.562,5
0,24.53,2.073,0.071,0.584,5
0,22.228,3.413,0.133,0.614,4
1,90.352,11.797,0.112,0.507,5
0,22.297,4.053,0.163,0.544,9
1,35.126,2.216,0.037,0.83,4
0,43.474,7.272,0.137,0.547,7
0,22.095,2.927,0.12,0.66,3
0,21.56,3.942,0.177,0.422,7
1,75.493,10.493,0.118,0.664,5
0,31.498,5.253,0.146,0.613,5
0,20.071,0.0,0.0,1.0,1
1,48.622,0.0,0.0,1.0,1
0,27.588,5.074,0.152,0.585,5
0,55.479,4.078,0.069,0.619,4
1,56.112,1.837,0.032,0.715,2
1,160.77,18.702,0.092,0.76,5
1,216.164,25.257,0.106,0.598,3
0,41.98,7.996,0.181,0.439,8
1,103.421,1.649,0.004,0.985,2
1,58.453,5.942,0.065,0.717,4
0,46.712,9.663,0.196,0.502,8
1,23.479,1.999,0.05,0.909,2
0,23.361,0.812,0.034,0.713,2
1,55.389,2.84,0.036,0.788,3
0,24.377,3.636,0.139,0.547,5
0,55.797,8.214,0.127,0.634,4
1,67.494,1.929,0.029,0.708,2
0,24.625,0.0,0.0,1.0,1
0,25.486,2.634,0.099,0.702,3
0,31.884,4.515,0.14,0.709,2
0,31.922,5.498,0.16,0.748,2
0,21.234,3.974,0.177,0.656,4
0,48.74,9.748,0.177,0.48,7
1,45.356,2.995,0.035,0.891,7
0,20.536,2.04,0.093,0.529,5
0,20.363,2.715,0.113,0.618,5
0,45.705,5.211,0.103,0.671,3
1,152.357,32.541,0.192,0.359,12
0,23.942,4.217,0.17,0.467,8
0,33.698,2.934,0.059,0.876,2
1,130.82,8.784,0.044,0.674,7
1,41.198,3.12,0.066,0.673,4
0,24.067,1.567,0.064,0.723,2
1,26.087,1.52,0.051,0.723,3
0,24.886,4.672,0.165,0.496,5
1,28.479,4.356,0.145,0.54,5
0,26.058,3.749,0.104,0.857,2
1,25.38,2.004,0.035,0.949,2
0,34.73,5.432,0.15,0.598,3
1,20.694,4.165,0.173,0.553,5
1,186.768,2.488,0.013,0.71,2
1,76.49,5.928,0.031,0.96,2
1,27.03,5.033,0.164,0.456,11
1,55.708,6.858,0.091,0.594,6
0,41.745,9.763,0.216,0.47,6
1,39.767,1.714,0.021,0.94,2
0,31.18,3.83,0.116,0.716,3
1,24.33,1.679,0.06,0.761,3
0,27.456,4.044,0.127,0.537,5
0,25.274,2.915,0.101,0.781,2
1,211.11,21.634,0.073,0.663,14
1,45.841,3.831,0.044,0.655,4
1,122.422,11.978,0.083,0.575,5
1,89.96,3.736,0.013,0.917,4
0,22.912,0.0,0.0,1.0,1
0,52.208,8.238,0.127,0.65,4
1,200.5,14.424,0.035,0.937,2
0,43.597,7.609,0.168,0.487,5
1,26.643,2.346,0.049,0.673,4
0,25.143,0.0,0.0,1.0,1
1,227.106,9.126,0.012,0.971,4
1,103.655,5.24,0.024,0.679,3
1,54.313,4.617,0.062,0.856,2
1,34.051,6.73,0.168,0.471,6
1,44.794,1.079,0.024,0.708,2
0,34.107,4.629,0.118,0.618,12
0,33.001,5.672,0.146,0.73,6
0,26.538,0.636,0.024,0.714,2
0,25.217,1.378,0.052,0.737,2
1,241.508,32.609,0.093,0.398,16
1,148.223,20.489,0.107,0.545,5
0,22.973,3.599,0.154,0.579,4
0,35.125,2.59,0.048,0.885,2
0,26.859,4.703,0.17,0.698,3
1,185.732,33.547,0.165,0.689,4
1,40.03,4.467,0.088,0.563,4
0,25.46,2.922,0.09,0.828,2
1,47.515,6.206,0.092,0.797,10
0,20.78,4.572,0.204,0.458,8
1,141.742,16.942,0.076,0.65,4
1,26.414,1.532,0.058,0.709,2
0,24.235,2.666,0.107,0.721,2
1,31.784,3.277,0.07,0.65,4
1,55.679,3.151,0.048,0.799,2
1,37.956,4.432,0.098,0.693,4
1,68.63,10.187,0.111,0.707,8
1,79.455,11.506,0.098,0.643,6
1,47.436,3.986,0.068,0.77,4
1,30.086,4.637,0.129,0.621,6
1,87.318,8.891,0.053,0.692,5
0,24.421,4.33,0.166,0.554,7
0,20.014,2.41,0.12,0.709,2
0,79.69,5.857,0.043,0.692,6
0,28.186,4.475,0.135,0.686,4
1,80.435,8.988,0.083,0.591,7
1,46.324,4.132,0.078,0.519,5
1,45.449,7.025,0.129,0.615,3
1,76.686,9.282,0.074,0.681,6
1,78.088,13.011,0.157,0.477,7
1,45.66,3.165,0.062,0.704,4
1,71.75,8.676,0.1,0.759,3
1,30.8,5.16,0.149,0.616,6
1,39.758,2.556,0.034,0.926,2
1,44.403,2.924,0.061,0.679,3
1,101.186,10.523,0.076,0.488,9
0,20.367,3.715,0.172,0.621,6
1,34.967,4.956,0.109,0.736,3
1,49.46,6.374,0.084,0.661,7
0,21.505,2.012,0.088,0.518,6
0,20.635,3.975,0.184,0.731,2
0,24.428,2.892,0.107,0.66,3
1,40.514,7.651,0.162,0.491,5
1,72.484,8.219,0.075,0.641,9
1,28.133,2.916,0.064,0.678,3
1,22.294,1.942,0.064,0.805,5
0,26.955,5.186,0.184,0.592,3
1,54.416,4.598,0.061,0.606,5
0,30.06,5.113,0.163,0.613,4
1,84.706,7.182,0.037,0.723,4
1,78.254,3.853,0.03,0.663,3
1,57.415,8.252,0.129,0.673,3
0,28.79,6.061,0.161,0.579,5
1,163.688,12.317,0.034,0.897,8
1,83.402,4.772,0.03,0.836,3
0,31.623,5.155,0.143,0.708,6
0,45.294,1.067,0.012,0.77,4
1,145.184,9.346,0.048,0.631,3
1,45.235,6.233,0.098,0.819,5
1,29.055,1.792,0.042,0.738,4
0,43.642,7.23,0.159,0.521,5
0,44.127,4.958,0.103,0.757,2
1,156.244,5.441,0.016,0.824,3
0,24.217,2.511,0.068,0.692,3
0,189.929,2.275,0.011,0.76,2
0,24.535,1.466,0.033,0.922,2
0,25.228,3.305,0.08,0.638,3
0,24.269,4.793,0.189,0.657,3
0,21.121,3.389,0.147,0.656,3
0,52.445,3.901,0.052,0.748,3
1,67.649,8.574,0.109,0.577,5
0,24.917,1.876,0.057,0.762,3
1,22.09,1.071,0.018,0.965,2
0,33.849,4.93,0.126,0.487,6
1,50.306,8.012,0.126,0.37,11
0,36.287,4.733,0.116,0.597,3
1,51.347,5.939,0.078,0.661,4
1,90.884,8.344,0.054,0.797,8
1,471.347,29.008,0.028,0.731,4
1,32.991,3.605,0.066,0.904,2
1,34.769,5.321,0.141,0.702,3
0,32.12,8.158,0.234,0.349,14
1,71.74,13.633,0.171,0.534,6
1,109.534,8.731,0.039,0.671,4
0,21.443,3.956,0.142,0.705,3
0,22.096,3.297,0.134,0.637,3
1,29.695,1.352,0.045,0.717,2
0,47.754,7.252,0.124,0.622,4
1,79.31,5.061,0.023,0.968,2
0,20.237,2.84,0.089,0.695,3
1,106.865,6.868,0.029,0.836,3
1,41.643,1.966,0.045,0.639,3
0,27.39,6.834,0.24,0.501,7
0,30.557,6.387,0.194,0.493,11
0,26.944,0.0,0.0,1.0,1
0,41.879,7.825,0.174,0.409,8
0,22.984,4.213,0.163,0.476,6
1,62.486,9.412,0.129,0.442,6
1,67.619,3.783,0.016,0.979,2
1,37.988,1.385,0.023,0.899,2
0,22.949,4.088,0.147,0.548,6
1,29.944,2.142,0.051,0.677,3
1,43.969,3.45,0.069,0.637,4
0,27.654,2.077,0.06,0.598,3
0,32.897,6.241,0.182,0.469,8
1,45.463,3.689,0.038,0.945,2
0,24.424,3.513,0.137,0.605,4
0,21.506,1.828,0.068,0.822,2
1,41.196,6.075,0.116,0.769,3
1,150.094,21.83,0.105,0.538,9
1,55.317,11.493,0.179,0.414,8
0,20.048,2.84,0.11,0.803,3
0,20.368,0.0,0.0,1.0,1
0,30.493,5.098,0.132,0.416,10
0,20.646,3.392,0.143,0.627,4
1,154.975,11.104,0.038,0.682,3
1,148.737,4.372,0.009,0.702,3
1,196.378,18.781,0.065,0.646,3
0,40.806,7.938,0.155,0.566,4
0,39.831,5.72,0.107,0.556,7
0,28.589,5.471,0.171,0.444,8
0,37.997,4.572,0.103,0.544,4
0,24.387,0.0,0.0,1.0,1
1,95.792,8.093,0.061,0.697,3
0,24.69,1.9,0.058,0.643,5
1,151.489,9.671,0.04,0.733,5
1,146.832,17.552,0.091,0.552,14
1,53.39,3.71,0.039,0.687,3
0,28.194,2.362,0.077,0.759,2
1,73.867,14.12,0.172,0.572,7
1,42.648,6.803,0.131,0.518,8
0,22.728,4.993,0.205,0.462,8
0,29.62,2.18,0.044,0.907,2
1,80.09,8.133,0.054,0.599,7
1,66.05,5.23,0.063,0.68,3
1,174.454,23.677,0.098,0.577,6
1,47.142,5.195,0.1,0.685,3
0,25.173,4.01,0.15,0.742,2
1,32.361,5.032,0.122,0.567,4
1,94.424,10.037,0.092,0.546,8
1,130.951,15.599,0.101,0.594,4
1,51.094,10.281,0.183,0.523,8
1,168.544,20.354,0.103,0.538,5
1,126.683,12.989,0.067,0.879,3
0,20.336,2.133,0.067,0.82,4
1,28.248,3.726,0.111,0.547,5
1,119.654,24.277,0.184,0.43,8
1,42.183,4.614,0.093,0.693,3
1,33.171,3.286,0.089,0.77,2
0,34.043,4.866,0.106,0.562,10
1,26.945,0.0,0.0,1.0,1
1,96.401,6.351,0.053,0.823,2
0,25.822,4.524,0.163,0.501,5
