background/signal,pT GeV,mass GeV,width,ptD,#of constituents
1,547.438,25.662,0.015,0.934,15
0,33.244,7.309,0.193,0.224,28
1,258.837,20.195,0.026,0.921,11
0,23.128,5.05,0.203,0.292,19
0,21.107,3.603,0.158,0.33,15
0,28.96,6.874,0.221,0.256,20
1,111.43,9.573,0.044,0.896,7
0,22.648,5.265,0.215,0.264,19
1,392.07,26.148,0.021,0.912,12
1,246.982,22.818,0.065,0.451,16
1,252.71,22.136,0.028,0.937,6
0,21.165,3.711,0.147,0.31,16
0,229.178,10.823,0.015,0.917,8
1,52.382,8.609,0.13,0.585,15
0,25.118,2.195,0.071,0.47,9
1,138.158,17.118,0.095,0.521,16
1,139.692,17.968,0.086,0.555,14
1,72.848,8.447,0.072,0.855,5
1,106.095,9.127,0.041,0.879,9
0,31.475,7.111,0.203,0.279,21
0,24.356,5.526,0.201,0.307,18
0,48.789,11.784,0.221,0.195,34
0,21.246,4.243,0.176,0.314,17
0,29.508,7.233,0.218,0.247,23
1,131.355,16.269,0.07,0.542,14
1,22.877,5.56,0.226,0.207,30
0,22.363,4.185,0.17,0.292,16
0,22.414,5.759,0.233,0.248,20
1,188.655,15.598,0.048,0.577,8
1,429.779,45.866,0.079,0.482,20
0,27.706,6.189,0.199,0.303,16
1,875.392,57.576,0.017,0.912,20
1,56.441,9.84,0.13,0.351,21
1,147.796,13.254,0.056,0.56,15
0,20.263,5.181,0.238,0.245,20
1,92.724,9.855,0.067,0.417,12
0,22.856,5.129,0.193,0.255,23
0,20.538,3.309,0.136,0.341,16
1,427.121,22.054,0.012,0.954,11
0,35.669,9.64,0.254,0.226,28
0,21.568,4.497,0.187,0.282,18
1,38.596,6.998,0.154,0.414,12
1,124.889,12.609,0.068,0.541,13
1,264.446,14.67,0.017,0.938,8
0,24.505,5.377,0.204,0.343,14
1,87.581,5.168,0.019,0.919,4
1,148.646,13.693,0.043,0.54,12
1,32.199,6.656,0.187,0.306,18
0,27.404,7.459,0.256,0.259,21
1,21.086,4.65,0.203,0.254,21
0,26.15,5.587,0.189,0.344,16
1,54.814,9.572,0.137,0.492,17
1,82.126,11.655,0.107,0.365,23
0,23.432,3.569,0.131,0.305,15
0,23.832,6.004,0.241,0.35,11
1,35.867,6.053,0.144,0.458,11
1,187.994,21.84,0.062,0.814,22
1,208.156,22.889,0.056,0.437,21
1,73.135,14.642,0.173,0.374,18
0,20.212,2.478,0.097,0.438,9
1,144.68,22.018,0.117,0.38,25
0,20.685,4.584,0.195,0.227,22
1,121.317,10.126,0.032,0.888,12
0,20.588,4.019,0.142,0.428,12
1,64.714,9.32,0.112,0.409,17
1,233.129,20.343,0.034,0.91,12
1,53.58,10.678,0.168,0.358,14
1,59.685,3.997,0.034,0.693,6
1,854.132,28.245,0.007,0.961,11
1,237.908,22.217,0.062,0.558,15
1,309.99,26.929,0.036,0.874,12
1,317.719,20.748,0.02,0.956,8
0,42.754,11.122,0.241,0.238,26
0,29.131,4.336,0.122,0.35,12
1,458.502,20.948,0.01,0.943,8
1,209.439,40.164,0.165,0.376,22
0,21.614,4.52,0.185,0.264,20
0,22.648,5.902,0.246,0.316,17
1,164.963,22.998,0.104,0.369,27
0,27.682,6.65,0.22,0.244,21
1,48.712,7.961,0.124,0.306,23
1,42.552,5.253,0.093,0.509,9
0,30.439,6.342,0.19,0.258,26
1,358.926,20.192,0.019,0.939,8
0,23.829,5.879,0.233,0.264,21
1,266.212,24.571,0.037,0.85,11
0,20.981,5.346,0.235,0.369,12
1,207.687,22.751,0.045,0.868,16
0,32.83,8.795,0.249,0.241,28
1,71.483,11.039,0.128,0.404,12
0,21.913,4.169,0.166,0.249,22
1,114.449,10.335,0.071,0.428,10
0,102.756,9.243,0.062,0.533,13
1,187.643,20.598,0.064,0.852,13
1,185.22,19.059,0.044,0.848,16
0,22.299,5.074,0.211,0.299,14
0,26.922,6.7,0.229,0.303,19
0,36.187,9.168,0.236,0.225,24
0,21.187,4.308,0.187,0.298,16
1,57.026,9.227,0.119,0.491,13
0,23.135,5.67,0.23,0.282,17
0,26.284,7.307,0.262,0.217,27
0,24.888,5.563,0.207,0.281,15
1,91.163,11.34,0.092,0.621,16
0,35.357,5.432,0.125,0.378,19
0,21.7,4.623,0.2,0.29,17
0,23.683,5.03,0.198,0.348,15
1,110.674,9.44,0.036,0.889,8
1,191.465,20.928,0.083,0.489,13
1,299.862,28.696,0.033,0.896,19
0,21.914,3.046,0.091,0.575,11
0,33.034,7.608,0.202,0.234,27
0,22.047,4.54,0.19,0.324,17
0,21.62,4.648,0.191,0.293,18
1,104.485,12.061,0.063,0.806,14
1,490.994,26.67,0.012,0.957,9
1,28.678,6.054,0.198,0.441,11
0,23.645,5.044,0.191,0.279,16
0,51.126,5.819,0.089,0.489,8
1,455.798,39.444,0.056,0.5,17
0,33.102,8.082,0.225,0.196,32
0,23.588,6.195,0.245,0.216,24
0,27.943,6.005,0.197,0.29,16
0,35.449,7.98,0.199,0.288,18
0,22.357,5.618,0.234,0.221,25
1,39.126,6.638,0.138,0.468,12
1,119.244,15.402,0.103,0.351,13
0,28.224,7.373,0.247,0.261,21
1,180.543,22.722,0.077,0.46,22
1,26.286,3.432,0.1,0.352,13
0,55.014,12.282,0.194,0.277,28
1,67.107,11.241,0.142,0.416,18
0,37.847,10.045,0.251,0.219,29
0,29.064,8.127,0.26,0.25,23
0,24.374,6.184,0.234,0.266,23
0,20.134,4.753,0.222,0.273,19
0,26.262,5.767,0.191,0.277,20
1,165.019,15.076,0.032,0.93,7
0,25.755,6.381,0.228,0.25,21
1,29.016,5.69,0.177,0.338,16
1,182.672,20.828,0.063,0.753,12
1,95.208,13.35,0.111,0.459,15
0,33.434,3.129,0.079,0.535,8
0,20.03,2.8,0.12,0.324,14
0,20.63,4.333,0.192,0.377,17
0,23.217,4.552,0.179,0.267,18
1,36.109,5.406,0.135,0.44,11
1,77.973,10.933,0.109,0.508,19
0,23.875,5.102,0.196,0.282,17
1,887.106,45.03,0.017,0.96,14
1,66.673,8.83,0.117,0.577,11
1,189.526,16.337,0.043,0.88,10
1,74.407,11.793,0.129,0.321,25
0,38.609,9.765,0.233,0.225,30
0,24.829,5.376,0.186,0.256,25
1,431.065,26.34,0.015,0.961,12
1,83.692,11.501,0.113,0.417,10
1,74.649,13.189,0.152,0.308,20
1,298.74,17.161,0.019,0.933,11
1,189.334,19.811,0.055,0.864,15
1,65.617,9.888,0.114,0.337,20
0,29.07,6.49,0.202,0.245,25
0,32.966,9.547,0.269,0.237,26
1,187.266,18.46,0.055,0.836,12
1,28.656,6.887,0.218,0.256,21
0,36.926,9.384,0.238,0.195,36
1,303.676,25.829,0.029,0.919,14
0,25.227,6.566,0.231,0.239,23
0,22.048,5.53,0.235,0.317,17
0,197.342,23.487,0.082,0.42,14
0,24.901,6.17,0.223,0.286,18
1,63.304,7.239,0.068,0.795,8
1,116.472,9.611,0.051,0.45,14
1,239.619,22.154,0.04,0.873,16
0,28.74,6.356,0.196,0.284,19
0,31.473,6.048,0.139,0.417,16
1,64.636,7.43,0.063,0.678,9
0,735.935,36.148,0.01,0.964,14
0,46.642,11.599,0.231,0.242,25
0,24.726,4.763,0.172,0.282,17
0,28.625,7.075,0.222,0.236,26
0,22.25,4.856,0.192,0.277,20
0,153.354,12.48,0.036,0.879,10
1,205.726,11.184,0.026,0.623,11
0,57.571,10.285,0.147,0.388,18
1,55.595,8.155,0.124,0.422,18
0,27.158,5.49,0.178,0.29,18
1,215.447,20.364,0.032,0.922,11
0,23.06,5.152,0.201,0.328,16
0,20.254,4.813,0.213,0.246,26
1,151.983,22.355,0.126,0.381,14
1,60.893,12.609,0.183,0.299,20
0,190.314,20.648,0.077,0.393,28
0,112.252,18.64,0.114,0.44,20
0,24.841,5.824,0.217,0.309,16
1,89.521,5.83,0.028,0.889,11
1,70.992,10.112,0.092,0.397,16
0,21.818,4.701,0.197,0.316,13
0,55.663,10.539,0.164,0.346,22
0,47.532,10.567,0.201,0.276,19
0,192.031,14.523,0.031,0.918,8
1,301.586,27.802,0.041,0.862,16
1,343.343,18.187,0.016,0.956,5
0,41.166,6.742,0.129,0.275,23
0,20.532,4.357,0.192,0.301,15
0,29.619,6.175,0.196,0.447,16
1,76.371,2.952,0.012,0.969,3
0,26.865,6.393,0.216,0.271,18
0,24.94,5.788,0.21,0.292,15
0,20.873,4.506,0.201,0.32,18
0,22.093,4.946,0.206,0.302,15
1,123.631,13.31,0.085,0.381,15
1,249.635,23.482,0.047,0.668,16
0,24.061,5.772,0.221,0.264,21
0,25.387,5.563,0.208,0.335,17
0,23.043,5.228,0.204,0.293,18
1,165.266,27.529,0.141,0.631,19
1,207.953,17.935,0.031,0.862,13
1,156.048,14.624,0.052,0.688,13
0,31.926,4.496,0.12,0.348,16
1,99.783,8.162,0.042,0.561,9
0,24.83,5.602,0.196,0.297,19
1,391.827,17.19,0.01,0.984,5
0,26.932,7.619,0.267,0.236,26
1,51.014,8.917,0.15,0.352,16
0,25.112,5.529,0.209,0.321,17
0,23.238,4.09,0.156,0.378,11
1,158.932,25.81,0.141,0.383,20
1,155.244,13.539,0.034,0.902,11
0,26.826,6.715,0.228,0.256,21
0,21.687,5.673,0.244,0.229,27
1,144.341,14.304,0.074,0.392,18
0,24.024,4.404,0.139,0.335,18
0,24.666,6.797,0.262,0.298,21
0,26.15,5.237,0.174,0.24,23
0,22.94,4.955,0.199,0.251,21
0,21.661,4.636,0.187,0.374,13
0,22.797,5.315,0.213,0.221,27
1,204.998,37.125,0.171,0.568,18
0,41.688,8.351,0.148,0.365,15
0,280.44,28.984,0.045,0.871,16
1,82.187,7.507,0.035,0.928,6
0,63.155,14.147,0.201,0.252,34
1,28.295,6.637,0.211,0.245,23
0,27.662,6.035,0.192,0.245,24
0,28.464,5.629,0.176,0.22,26
0,22.731,5.521,0.214,0.228,24
1,414.26,18.077,0.007,0.979,7
1,90.324,10.054,0.079,0.543,10
1,93.551,11.975,0.076,0.458,15
0,37.252,8.023,0.183,0.241,25
1,83.561,14.824,0.168,0.5,10
0,42.628,6.529,0.13,0.528,11
0,34.81,8.023,0.219,0.268,20
0,32.912,6.391,0.166,0.287,19
0,23.86,5.202,0.196,0.272,23
0,30.526,5.12,0.14,0.304,15
1,130.964,8.526,0.026,0.925,6
0,27.075,5.947,0.201,0.267,23
1,48.389,8.683,0.156,0.396,17
1,124.296,16.521,0.066,0.728,17
1,60.658,12.112,0.169,0.379,14
1,26.397,3.264,0.088,0.511,8
0,20.819,5.348,0.237,0.328,17
1,263.797,21.027,0.03,0.855,11
0,21.395,4.704,0.198,0.282,15
0,41.993,9.467,0.182,0.357,16
1,261.33,14.957,0.015,0.942,7
1,114.893,8.074,0.037,0.621,11
0,28.091,5.467,0.183,0.339,14
0,22.525,4.573,0.186,0.382,13
0,24.245,4.534,0.159,0.295,17
0,882.279,36.939,0.007,0.983,10
1,240.959,13.223,0.014,0.912,7
0,32.369,5.417,0.143,0.397,12
1,221.043,20.319,0.044,0.839,18
1,73.983,11.098,0.123,0.414,22
1,144.399,16.964,0.083,0.68,16
1,270.034,24.368,0.038,0.694,15
1,80.294,11.581,0.096,0.466,16
0,23.266,4.975,0.187,0.288,17
1,170.835,22.903,0.102,0.627,24
0,24.153,5.184,0.192,0.271,17
1,77.334,10.904,0.097,0.749,13
0,25.016,5.953,0.221,0.247,22
1,30.471,4.166,0.105,0.37,14
0,29.642,7.674,0.237,0.256,27
1,40.234,7.658,0.159,0.348,21
0,33.16,6.698,0.163,0.333,18
0,23.158,6.317,0.255,0.291,18
1,122.698,11.055,0.048,0.754,12
1,119.862,13.269,0.05,0.862,12
0,20.081,4.475,0.195,0.329,17
0,26.935,5.644,0.185,0.252,19
0,20.679,4.941,0.226,0.317,18
1,43.967,4.589,0.059,0.801,8
0,31.326,6.609,0.181,0.303,19
1,30.853,5.776,0.132,0.547,9
0,21.271,4.809,0.21,0.314,16
1,51.824,6.34,0.082,0.459,10
1,302.002,29.065,0.041,0.788,20
1,140.803,8.523,0.035,0.624,9
1,207.659,15.306,0.028,0.903,7
1,65.046,9.868,0.119,0.381,23
0,32.031,7.835,0.216,0.247,21
1,212.963,14.087,0.019,0.919,9
1,48.857,6.777,0.095,0.765,10
0,23.94,5.227,0.199,0.267,17
1,267.329,20.897,0.025,0.871,13
1,141.152,18.052,0.089,0.546,15
1,250.925,34.652,0.101,0.44,19
1,61.211,11.525,0.179,0.354,21
0,32.888,9.016,0.259,0.24,29
0,23.141,4.668,0.188,0.315,17
0,23.168,5.568,0.216,0.274,18
0,134.595,24.735,0.15,0.298,24
1,27.033,4.129,0.106,0.361,12
0,22.475,5.681,0.231,0.241,24
0,33.941,7.69,0.197,0.269,23
0,23.367,4.225,0.147,0.586,11
0,24.041,7.01,0.276,0.263,26
0,20.836,4.469,0.177,0.323,20
0,42.333,7.419,0.152,0.287,19
0,22.647,4.83,0.195,0.358,13
0,20.328,4.275,0.193,0.313,18
1,273.067,22.332,0.039,0.725,14
0,24.709,6.199,0.221,0.202,34
1,141.002,23.627,0.128,0.372,17
1,89.479,7.486,0.043,0.857,9
0,28.637,6.929,0.215,0.234,25
1,318.21,22.299,0.026,0.883,15
0,28.276,6.744,0.208,0.308,17
1,21.207,4.675,0.19,0.344,19
0,32.943,8.468,0.237,0.213,29
0,25.866,6.085,0.207,0.308,15
1,157.199,11.819,0.043,0.798,13
1,54.944,9.176,0.117,0.692,18
1,241.868,16.484,0.045,0.619,11
0,25.122,5.655,0.2,0.239,23
0,25.447,5.938,0.207,0.238,27
0,29.423,5.833,0.179,0.307,16
0,25.073,5.583,0.211,0.331,12
0,22.311,5.316,0.214,0.32,20
0,20.353,4.459,0.201,0.253,22
0,23.326,5.07,0.195,0.26,19
0,25.24,5.969,0.222,0.253,22
0,21.206,4.379,0.184,0.291,19
1,43.42,5.595,0.102,0.36,14
0,22.405,5.171,0.216,0.399,14
1,225.821,9.861,0.011,0.971,9
1,491.848,29.916,0.022,0.886,18
1,365.943,28.847,0.025,0.917,16
0,20.247,4.654,0.209,0.245,20
1,173.06,5.594,0.006,0.969,4
1,59.988,8.423,0.097,0.554,14
1,432.309,16.712,0.009,0.964,7
1,37.119,6.396,0.135,0.456,12
1,591.854,39.421,0.02,0.939,13
0,24.647,5.353,0.195,0.326,16
1,234.933,17.406,0.03,0.574,12
0,25.988,4.927,0.16,0.326,14
1,44.494,3.982,0.066,0.497,6
1,110.996,15.149,0.106,0.499,17
0,33.7,8.657,0.236,0.223,27
0,20.805,5.108,0.226,0.362,17
0,29.626,3.817,0.106,0.328,17
1,181.159,19.168,0.04,0.838,17
1,153.368,16.472,0.06,0.854,14
1,52.394,8.48,0.135,0.412,21
1,24.868,3.419,0.104,0.469,11
0,27.935,7.125,0.226,0.231,25
1,102.352,12.879,0.073,0.806,14
0,22.571,5.795,0.243,0.305,16
1,161.642,15.809,0.086,0.613,7
0,54.588,8.747,0.121,0.384,22
1,56.276,12.992,0.206,0.229,30
1,161.402,17.837,0.056,0.822,15
1,122.108,13.267,0.082,0.401,12
1,252.954,23.432,0.07,0.468,14
1,148.158,27.506,0.153,0.349,20
1,28.029,4.574,0.13,0.37,17
1,223.674,20.761,0.035,0.893,13
1,48.156,4.731,0.056,0.848,8
0,31.161,6.407,0.186,0.243,21
1,505.624,19.174,0.016,0.909,9
1,361.556,15.722,0.012,0.962,5
0,25.391,6.397,0.237,0.348,17
0,41.451,6.42,0.126,0.498,17
1,340.331,27.224,0.042,0.814,10
0,25.948,5.186,0.178,0.289,17
1,90.209,17.993,0.176,0.238,28
0,20.78,3.859,0.162,0.401,12
1,106.637,14.226,0.084,0.422,15
0,23.389,4.894,0.183,0.251,20
1,73.972,7.144,0.066,0.477,9
0,24.507,6.05,0.217,0.226,25
0,33.515,6.706,0.18,0.32,14
0,24.48,5.895,0.212,0.245,25
1,85.837,7.156,0.048,0.624,12
0,23.62,6.367,0.247,0.218,28
1,114.633,11.842,0.073,0.553,12
0,25.569,5.585,0.2,0.244,23
1,38.817,7.589,0.162,0.337,20
0,49.886,13.2,0.243,0.236,29
0,23.576,6.342,0.252,0.226,28
0,22.897,4.723,0.192,0.278,17
1,121.859,13.79,0.078,0.637,20
0,23.721,4.111,0.147,0.307,13
0,20.856,4.64,0.199,0.327,20
0,31.703,5.466,0.136,0.42,15
0,36.771,9.155,0.228,0.22,29
1,58.374,4.903,0.035,0.887,7
1,118.066,13.759,0.074,0.528,13
1,38.389,3.333,0.042,0.774,6
1,83.251,14.892,0.143,0.374,25
0,32.89,7.492,0.209,0.291,19
0,31.947,7.778,0.221,0.287,28
0,23.049,5.219,0.196,0.276,22
0,22.802,5.038,0.197,0.258,19
1,90.713,11.596,0.082,0.807,9
0,22.868,5.881,0.234,0.251,20
0,24.544,5.491,0.198,0.278,17
0,38.525,9.325,0.217,0.291,24
0,46.37,9.39,0.172,0.246,26
1,176.032,22.088,0.09,0.793,9
0,30.022,6.699,0.193,0.319,17
0,27.259,5.79,0.186,0.271,21
0,23.137,4.927,0.188,0.294,17
1,62.2,14.024,0.206,0.272,28
0,34.343,9.592,0.259,0.201,31
1,166.784,14.011,0.037,0.6,12
1,91.619,15.736,0.132,0.401,26
0,23.098,5.943,0.237,0.275,21
0,22.612,5.728,0.225,0.277,17
0,29.038,6.252,0.179,0.275,24
0,25.319,5.172,0.18,0.256,20
1,359.778,24.794,0.027,0.931,9
1,26.005,4.985,0.152,0.429,12
0,24.654,5.555,0.206,0.313,16
0,27.615,5.166,0.172,0.307,14
0,44.805,12.679,0.262,0.202,33
1,232.115,22.505,0.043,0.594,18
0,37.655,9.818,0.241,0.237,25
0,426.413,36.284,0.027,0.806,17
1,337.704,30.673,0.062,0.42,16
1,494.688,34.2,0.024,0.926,15
0,37.437,9.351,0.225,0.258,19
1,118.752,19.166,0.127,0.414,18
1,72.853,4.047,0.021,0.958,4
0,35.514,9.193,0.238,0.28,19
1,29.594,5.312,0.151,0.369,13
0,161.711,21.183,0.084,0.462,24
0,21.957,4.246,0.17,0.295,15
1,185.842,17.982,0.035,0.897,14
0,35.636,5.61,0.133,0.292,18
0,35.447,8.538,0.218,0.243,25
1,149.499,11.45,0.039,0.496,10
0,24.017,5.285,0.189,0.352,15
1,344.957,8.465,0.006,0.97,5
1,399.717,20.726,0.01,0.974,10
1,613.464,24.013,0.008,0.879,8
0,33.687,8.116,0.226,0.314,18
1,216.493,8.529,0.009,0.947,6
0,22.517,4.873,0.201,0.357,13
1,37.561,4.328,0.071,0.629,7
0,20.079,4.331,0.196,0.282,16
1,27.258,6.278,0.207,0.24,21
0,26.619,4.68,0.154,0.26,20
0,21.796,3.649,0.127,0.326,13
0,42.651,10.782,0.229,0.218,29
0,22.161,5.335,0.226,0.255,21
1,171.374,18.278,0.06,0.655,14
0,33.234,7.627,0.211,0.241,22
1,105.745,11.252,0.066,0.874,7
1,69.895,6.291,0.048,0.622,10
1,29.567,4.011,0.094,0.765,9
1,117.485,11.357,0.068,0.505,14
1,89.256,12.079,0.094,0.357,18
1,235.817,17.09,0.025,0.878,13
1,356.398,25.52,0.028,0.906,12
0,28.687,7.686,0.243,0.219,28
0,20.898,5.288,0.234,0.279,18
1,50.271,8.407,0.151,0.379,15
0,25.769,4.842,0.162,0.343,13
0,24.435,3.635,0.126,0.346,12
1,21.478,1.286,0.034,0.844,5
1,144.141,19.348,0.096,0.636,16
0,33.895,9.504,0.258,0.22,30
1,348.761,28.084,0.024,0.905,9
0,20.631,4.995,0.216,0.272,19
0,22.082,5.444,0.213,0.242,23
0,25.664,5.788,0.202,0.268,22
0,23.121,5.378,0.212,0.341,15
0,42.565,6.923,0.129,0.397,20
1,334.094,38.263,0.079,0.43,26
0,29.114,5.59,0.179,0.394,10
1,135.607,19.77,0.117,0.445,15
0,20.758,5.29,0.237,0.319,17
0,21.485,4.744,0.196,0.257,17
0,24.412,5.588,0.204,0.314,17
1,42.814,7.669,0.12,0.64,14
0,27.21,7.097,0.24,0.288,15
1,331.206,22.776,0.018,0.954,8
1,48.337,9.721,0.17,0.27,22
0,34.779,6.508,0.163,0.346,16
0,23.719,4.73,0.181,0.294,17
1,45.692,7.507,0.127,0.346,17
1,23.405,5.454,0.204,0.277,21
1,31.507,7.8,0.232,0.253,23
0,23.225,5.723,0.224,0.244,25
0,31.355,5.55,0.141,0.49,14
0,27.572,6.153,0.2,0.261,21
1,123.678,15.247,0.078,0.486,21
1,163.502,16.345,0.049,0.551,17
1,51.333,7.729,0.11,0.435,19
0,28.041,5.575,0.167,0.33,16
1,42.749,6.171,0.097,0.666,11
0,130.637,14.554,0.061,0.805,13
1,35.559,6.363,0.151,0.366,19
1,92.574,10.875,0.093,0.682,8
0,25.376,5.982,0.189,0.369,17
0,21.868,3.629,0.151,0.321,16
1,31.828,6.875,0.195,0.288,21
0,43.222,9.885,0.194,0.246,23
1,25.013,5.637,0.185,0.355,17
1,128.647,13.474,0.077,0.548,12
1,31.444,3.407,0.082,0.6,9
0,30.34,5.786,0.172,0.284,21
0,27.477,5.365,0.182,0.414,11
0,188.442,21.519,0.082,0.494,19
0,30.167,7.147,0.217,0.384,11
1,40.695,7.239,0.133,0.387,17
0,34.4,7.751,0.202,0.23,27
1,69.583,10.344,0.112,0.418,26
0,27.36,7.13,0.244,0.243,23
0,24.034,5.937,0.219,0.28,17
1,80.257,13.108,0.118,0.402,19
0,35.404,7.897,0.204,0.288,18
0,28.989,5.873,0.163,0.356,22
0,24.71,5.85,0.223,0.26,23
0,22.647,4.9,0.208,0.4,13
0,33.796,7.414,0.204,0.289,18
1,197.303,31.309,0.151,0.447,12
0,27.029,6.069,0.203,0.241,22
1,263.244,17.648,0.026,0.914,11
1,60.831,9.003,0.122,0.47,13
0,22.696,5.233,0.209,0.281,18
1,116.716,13.4,0.055,0.797,13
1,47.83,7.147,0.095,0.566,9
1,482.346,40.831,0.036,0.877,24
0,27.494,6.172,0.211,0.256,21
1,393.206,30.134,0.026,0.869,17
0,35.471,7.39,0.178,0.275,17
1,32.446,7.885,0.224,0.416,16
0,21.668,5.657,0.231,0.25,21
0,26.9,5.963,0.202,0.297,15
1,168.481,18.599,0.065,0.508,21
1,197.35,12.685,0.025,0.907,12
0,22.926,6.015,0.249,0.255,18
0,21.168,5.173,0.225,0.24,23
1,36.188,7.452,0.167,0.275,22
0,22.463,6.017,0.249,0.263,20
0,21.563,5.302,0.228,0.312,15
1,540.859,24.159,0.007,0.977,10
0,26.912,7.196,0.25,0.257,23
0,23.392,5.26,0.202,0.283,18
0,20.566,3.72,0.15,0.418,14
0,24.688,3.431,0.09,0.584,6
0,32.197,7.523,0.211,0.305,19
0,34.202,7.557,0.204,0.287,22
0,34.361,7.85,0.209,0.308,20
0,20.991,4.467,0.196,0.306,16
0,31.016,5.487,0.14,0.453,18
1,617.295,31.483,0.017,0.874,10
0,21.682,4.937,0.202,0.305,19
0,28.282,6.5,0.203,0.283,19
1,137.736,16.032,0.08,0.602,15
0,355.477,15.248,0.012,0.951,7
0,31.293,7.538,0.222,0.339,15
1,487.996,17.709,0.013,0.809,8
0,47.577,7.639,0.123,0.442,14
1,103.525,13.861,0.093,0.494,14
1,136.57,19.236,0.114,0.402,17
1,168.026,27.329,0.127,0.658,21
1,380.74,32.272,0.048,0.548,21
1,27.458,5.038,0.14,0.515,9
0,27.828,5.633,0.175,0.326,21
0,23.89,5.097,0.198,0.281,21
0,28.574,5.494,0.166,0.27,18
0,20.963,5.587,0.242,0.223,29
0,43.981,9.843,0.192,0.222,28
0,20.857,5.064,0.213,0.268,18
1,90.776,6.052,0.019,0.945,8
0,25.002,5.15,0.184,0.294,14
0,30.601,7.448,0.215,0.288,19
1,98.76,9.577,0.048,0.807,13
0,32.614,6.684,0.173,0.296,19
1,29.536,4.389,0.123,0.318,14
1,22.738,4.672,0.181,0.312,15
0,24.925,5.058,0.178,0.314,16
1,81.765,13.164,0.12,0.434,19
1,64.751,9.087,0.109,0.484,16
0,20.472,4.027,0.169,0.373,15
1,337.978,36.396,0.09,0.382,25
0,27.246,3.969,0.097,0.603,5
0,77.701,10.776,0.096,0.426,21
0,22.375,5.62,0.232,0.272,21
0,54.601,9.424,0.147,0.293,23
1,43.517,6.696,0.102,0.756,9
0,24.866,4.475,0.159,0.353,16
1,123.798,20.619,0.129,0.381,16
1,369.91,33.738,0.052,0.69,20
0,51.309,10.197,0.182,0.238,25
1,122.658,18.388,0.106,0.528,18
1,342.46,64.997,0.17,0.339,31
1,535.223,35.117,0.032,0.762,15
1,59.709,7.463,0.081,0.52,14
0,43.341,9.679,0.21,0.358,20
1,147.104,15.351,0.046,0.845,12
0,24.923,5.267,0.199,0.284,18
1,33.855,5.077,0.119,0.341,15
1,66.817,9.262,0.119,0.506,10
0,23.092,4.942,0.193,0.22,24
0,25.695,5.262,0.175,0.241,23
0,26.951,5.352,0.175,0.357,15
1,99.464,12.09,0.081,0.464,14
0,23.07,4.032,0.151,0.348,14
1,32.822,6.794,0.178,0.395,16
0,95.261,12.467,0.076,0.523,17
1,159.131,14.597,0.038,0.904,9
0,23.953,5.867,0.223,0.212,32
0,22.774,5.388,0.216,0.211,28
1,106.952,19.466,0.163,0.308,23
1,229.424,18.053,0.034,0.882,14
1,528.765,37.666,0.022,0.918,17
0,25.514,5.829,0.193,0.29,17
1,286.302,19.95,0.021,0.882,9
1,43.178,7.257,0.128,0.662,12
0,30.194,7.106,0.212,0.309,17
1,84.236,11.742,0.101,0.419,18
0,29.166,6.763,0.209,0.246,21
0,27.477,7.471,0.248,0.25,24
1,216.466,27.236,0.064,0.804,23
0,29.747,6.829,0.203,0.254,23
1,172.742,12.17,0.04,0.624,11
0,28.714,6.549,0.193,0.294,23
1,203.835,25.27,0.076,0.801,18
0,34.879,7.928,0.198,0.25,30
1,50.254,5.087,0.071,0.548,12
1,103.439,15.722,0.104,0.496,24
1,27.398,4.699,0.139,0.381,13
1,235.493,19.063,0.031,0.882,16
0,22.396,4.5,0.169,0.304,16
1,61.621,5.99,0.058,0.521,10
0,21.479,4.665,0.206,0.312,14
1,155.141,24.521,0.108,0.666,22
1,23.483,4.862,0.183,0.407,12
1,152.444,24.011,0.099,0.472,22
1,93.378,13.581,0.117,0.436,24
0,26.992,5.977,0.188,0.418,19
1,163.43,18.91,0.054,0.618,18
0,34.58,8.343,0.226,0.256,21
0,21.683,4.581,0.185,0.33,15
1,249.882,35.474,0.129,0.431,15
0,26.182,4.296,0.117,0.422,15
0,23.502,3.817,0.144,0.393,11
1,42.119,7.049,0.141,0.615,15
0,20.48,3.639,0.144,0.455,10
1,315.644,33.763,0.052,0.882,17
1,310.216,35.115,0.07,0.637,17
0,21.068,4.562,0.192,0.237,22
1,27.709,4.302,0.135,0.395,12
0,33.114,7.455,0.19,0.304,17
0,21.414,4.773,0.207,0.318,12
1,28.315,5.228,0.158,0.261,19
0,20.353,2.808,0.116,0.357,11
1,73.475,7.716,0.039,0.893,8
1,40.124,8.67,0.178,0.303,20
0,21.736,4.617,0.18,0.381,13
1,126.324,14.662,0.065,0.748,16
1,86.419,12.351,0.115,0.454,15
0,21.511,4.657,0.186,0.292,21
0,21.563,4.511,0.18,0.335,14
0,26.752,5.99,0.202,0.252,19
0,20.259,5.549,0.255,0.236,27
1,90.975,12.919,0.097,0.417,18
1,42.609,5.593,0.104,0.488,9
1,87.593,7.275,0.041,0.889,6
0,43.357,9.993,0.217,0.29,20
0,36.547,7.229,0.171,0.256,22
0,28.807,7.397,0.233,0.307,19
0,22.95,5.472,0.221,0.287,19
0,23.251,4.45,0.166,0.266,20
0,26.092,5.39,0.184,0.235,27
1,204.29,15.533,0.06,0.57,7
1,510.373,13.462,0.004,0.983,5
0,27.227,6.333,0.208,0.247,21
1,194.812,35.672,0.15,0.694,14
