background/signal,pT GeV,mass GeV,width,ptD,#of constituents
1,907.388,-0.264,0.007,0.981,9
1,293.572,0.556,0.02,0.961,4
0,24.049,-0.742,0.137,0.445,7
0,25.771,-0.955,0.136,0.442,7
0,23.151,1.639,0.206,0.353,11
0,22.553,1.693,0.21,0.317,13
0,28.747,0.511,0.181,0.438,6
0,21.882,1.603,0.158,0.332,12
0,20.12,-1.863,0.229,0.322,13
0,27.964,1.191,0.206,0.383,7
0,23.457,-0.318,0.182,0.416,8
0,25.229,-1.885,0.184,0.351,10
0,20.227,0.334,0.174,0.471,5
1,31.059,2.716,0.198,0.446,8
0,28.573,-0.707,0.229,0.441,8
0,21.127,-0.143,0.157,0.406,7
1,123.34,1.741,0.022,0.938,8
1,89.043,2.483,0.099,0.416,13
0,48.29,0.495,0.161,0.496,10
0,154.325,-2.765,0.054,0.907,4
0,30.717,0.455,0.117,0.49,7
0,38.776,2.423,0.215,0.388,12
0,20.135,0.125,0.179,0.377,9
1,52.458,2.848,0.164,0.536,5
1,92.992,3.565,0.108,0.665,4
1,53.61,1.976,0.105,0.672,12
0,40.22,-1.731,0.212,0.324,11
0,35.6,-1.613,0.143,0.405,11
0,39.73,2.108,0.187,0.324,16
1,433.409,-1.605,0.036,0.912,16
0,30.76,0.587,0.215,0.43,8
0,39.704,-1.792,0.229,0.322,13
0,37.861,2.117,0.186,0.364,15
1,756.114,1.168,0.01,0.97,9
0,27.901,-1.811,0.228,0.351,11
1,315.351,-0.681,0.017,0.953,6
1,280.075,-0.689,0.008,0.981,5
0,42.949,1.255,0.197,0.317,14
0,31.867,-0.77,0.171,0.467,8
0,36.589,2.496,0.164,0.693,8
0,53.263,1.482,0.204,0.407,16
0,33.27,-2.308,0.209,0.272,15
0,24.046,-0.47,0.177,0.486,5
1,585.06,0.773,0.012,0.949,7
1,72.904,-1.679,0.118,0.647,13
1,189.862,-2.901,0.026,0.684,3
1,116.583,3.428,0.061,0.835,3
0,23.312,-0.538,0.193,0.46,8
0,20.175,-2.144,0.239,0.303,14
0,37.568,-1.381,0.224,0.337,12
0,39.735,-1.089,0.166,0.573,6
0,35.79,1.194,0.101,0.77,6
1,122.407,-0.13,0.019,0.93,5
1,42.136,-4.184,0.159,0.657,3
0,50.422,2.169,0.206,0.26,22
0,29.174,-2.322,0.138,0.348,12
1,379.167,1.435,0.016,0.741,9
0,35.14,2.761,0.223,0.588,4
0,26.283,-1.912,0.237,0.264,17
0,32.036,-1.754,0.185,0.334,12
0,27.261,-0.327,0.191,0.366,11
1,117.777,-2.183,0.07,0.472,12
0,23.824,0.91,0.194,0.43,8
1,37.246,2.801,0.126,0.527,4
0,30.387,-0.891,0.208,0.343,11
1,187.721,-2.56,0.035,0.576,5
1,82.83,-2.757,0.067,0.805,2
0,29.437,-1.564,0.198,0.302,15
0,61.863,-1.89,0.189,0.244,24
1,53.447,2.998,0.09,0.645,4
0,27.9,1.048,0.174,0.397,8
0,20.215,2.238,0.198,0.392,9
0,20.947,0.162,0.212,0.467,7
0,20.628,-0.945,0.146,0.469,6
1,460.603,0.684,0.006,0.985,6
0,23.755,-0.264,0.204,0.39,9
0,25.705,-0.2,0.174,0.42,7
1,51.908,-4.356,0.117,0.818,2
1,45.469,1.849,0.093,0.581,10
0,33.612,1.136,0.093,0.701,7
0,42.928,2.118,0.18,0.287,17
0,50.641,1.976,0.244,0.275,19
1,246.05,2.415,0.086,0.521,14
0,52.676,-2.489,0.184,0.39,11
0,29.292,-1.211,0.175,0.399,9
0,42.032,0.545,0.219,0.343,13
0,37.769,-1.014,0.194,0.364,11
1,884.11,-0.699,0.011,0.97,8
1,505.774,1.113,0.004,0.992,4
0,34.384,0.43,0.211,0.405,12
1,431.576,-0.803,0.013,0.965,5
0,25.403,-1.835,0.178,0.365,11
1,539.007,0.104,0.019,0.939,7
0,23.918,0.912,0.194,0.351,9
0,24.29,-1.818,0.18,0.391,9
0,20.346,1.976,0.216,0.3,15
0,43.071,-0.995,0.223,0.476,8
0,55.896,-1.715,0.187,0.283,17
0,34.741,0.657,0.188,0.449,11
1,645.1,-0.34,0.009,0.959,4
0,52.993,0.734,0.207,0.396,11
1,85.543,2.685,0.109,0.588,8
1,391.569,-0.915,0.029,0.914,12
1,39.241,-3.112,0.062,0.882,2
1,431.198,0.641,0.014,0.953,10
1,556.3,-0.115,0.005,0.965,7
1,198.74,-0.899,0.042,0.894,9
0,25.987,-2.267,0.156,0.419,9
1,174.742,-1.952,0.037,0.858,13
0,34.504,1.923,0.192,0.28,17
1,140.405,-2.213,0.059,0.546,10
0,32.541,0.822,0.247,0.324,12
0,48.16,-0.823,0.16,0.322,12
0,31.28,-0.356,0.155,0.47,8
1,918.587,0.911,0.002,0.996,3
1,60.296,-2.742,0.079,0.613,3
1,711.5,0.12,0.016,0.949,10
1,91.751,-3.184,0.112,0.507,5
1,176.507,2.916,0.026,0.952,2
0,42.228,-1.775,0.215,0.265,18
0,24.822,4.317,0.137,0.657,3
0,25.002,2.336,0.191,0.359,10
1,664.092,-0.31,0.032,0.901,16
1,73.764,-3.932,0.076,0.885,2
0,29.752,-0.742,0.178,0.404,8
1,34.659,-0.291,0.153,0.359,9
0,35.989,-2.448,0.225,0.386,10
1,465.402,0.763,0.027,0.905,15
1,41.735,-4.37,0.114,0.721,2
0,41.543,0.345,0.224,0.314,13
1,329.384,2.149,0.011,0.971,5
0,33.255,1.157,0.105,0.593,5
0,24.326,-1.343,0.155,0.407,9
1,70.994,3.174,0.057,0.715,4
0,23.189,1.25,0.171,0.412,9
1,23.443,2.228,0.184,0.299,14
0,24.963,2.114,0.168,0.379,10
0,21.833,-1.754,0.207,0.368,9
1,42.222,3.607,0.07,0.846,2
0,28.604,2.177,0.171,0.312,12
1,57.295,-2.745,0.043,0.688,5
0,23.067,2.108,0.204,0.328,12
1,511.87,0.111,0.015,0.939,9
0,37.023,-2.421,0.238,0.475,12
0,20.861,-2.081,0.182,0.377,9
1,87.242,2.332,0.161,0.364,19
1,867.519,-0.879,0.008,0.981,10
0,23.892,-0.039,0.201,0.442,9
1,959.475,-0.268,0.009,0.98,10
1,91.165,-0.023,0.047,0.889,5
0,20.113,-2.016,0.249,0.31,14
1,218.542,-0.922,0.054,0.851,16
1,115.136,-3.554,0.024,0.959,2
0,33.022,1.599,0.201,0.293,15
0,26.249,1.179,0.191,0.426,7
0,38.211,-2.416,0.147,0.319,12
1,929.233,-1.546,0.004,0.989,5
1,565.343,0.788,0.019,0.939,8
0,26.354,-0.039,0.144,0.419,8
1,162.783,-2.234,0.056,0.717,12
0,21.193,-0.517,0.205,0.424,7
1,136.782,-0.396,0.038,0.892,5
1,45.77,-3.413,0.115,0.609,4
1,47.607,2.261,0.2,0.333,18
0,31.664,0.017,0.174,0.327,13
1,249.315,-1.157,0.015,0.895,5
0,25.401,-4.153,0.157,0.628,3
0,27.583,0.719,0.2,0.348,11
1,156.193,-2.555,0.143,0.65,8
1,100.972,-3.829,0.03,0.956,2
0,36.747,1.518,0.208,0.353,14
1,464.647,0.09,0.025,0.916,9
0,40.926,2.172,0.236,0.26,18
1,56.174,2.075,0.12,0.398,12
1,736.654,1.108,0.007,0.984,5
0,36.814,-1.917,0.212,0.248,18
1,25.261,3.821,0.117,0.71,3
0,25.633,0.468,0.156,0.585,8
1,90.344,2.793,0.107,0.676,7
1,67.112,3.35,0.091,0.723,3
0,38.631,2.223,0.213,0.294,15
0,31.828,0.458,0.159,0.423,9
1,68.317,-2.483,0.153,0.449,15
1,736.133,-0.286,0.015,0.969,6
0,21.995,2.194,0.207,0.343,11
1,39.768,2.759,0.152,0.712,3
0,39.831,0.95,0.2,0.324,11
0,38.943,-1.151,0.131,0.431,10
0,25.93,-0.13,0.198,0.43,8
0,30.636,1.777,0.254,0.294,14
0,21.075,1.382,0.177,0.461,6
1,68.949,-4.425,0.086,0.63,3
0,21.022,2.115,0.205,0.355,9
1,72.025,-3.214,0.065,0.654,3
0,21.67,1.906,0.202,0.377,10
0,43.625,0.501,0.103,0.636,6
1,120.866,1.067,0.04,0.915,4
1,21.618,1.495,0.161,0.464,6
0,21.699,-2.075,0.199,0.364,9
0,21.22,-2.36,0.163,0.352,12
0,30.08,-0.566,0.239,0.359,11
1,773.963,0.417,0.005,0.989,3
0,31.112,-0.185,0.169,0.364,10
1,545.73,-1.457,0.022,0.485,13
0,26.284,-0.524,0.184,0.433,9
1,557.556,-0.155,0.018,0.789,7
0,25.102,-1.654,0.217,0.335,11
1,688.933,1.679,0.019,0.863,7
1,886.469,0.339,0.002,0.993,3
0,21.028,-1.425,0.216,0.381,9
1,645.804,-1.09,0.024,0.943,8
1,155.842,-2.756,0.076,0.65,4
1,99.132,2.086,0.061,0.582,6
1,76.24,-1.973,0.142,0.32,21
0,31.501,2.496,0.161,0.367,12
1,131.684,0.92,0.009,0.981,3
0,32.866,0.203,0.182,0.55,5
1,112.278,3.559,0.06,0.877,3
1,36.954,2.051,0.201,0.289,17
0,32.686,-0.68,0.199,0.469,5
1,135.28,3.222,0.1,0.679,6
0,30.712,3.174,0.145,0.454,5
1,69.822,-2.077,0.141,0.541,13
1,401.489,-1.188,0.012,0.948,7
1,225.792,-0.725,0.019,0.95,6
0,20.454,-1.819,0.168,0.437,11
1,859.561,0.103,0.012,0.962,8
1,48.047,-0.469,0.142,0.416,9
1,175.891,-2.23,0.059,0.56,14
1,30.015,3.047,0.155,0.598,4
0,36.624,1.482,0.21,0.348,13
0,29.459,2.174,0.236,0.337,13
1,34.496,2.313,0.127,0.283,14
1,704.871,0.821,0.011,0.947,5
0,28.119,1.799,0.253,0.288,15
0,23.456,0.147,0.186,0.483,5
1,124.023,1.571,0.035,0.864,7
1,99.177,-2.486,0.092,0.431,14
0,42.725,-1.319,0.178,0.342,13
0,28.585,-2.182,0.143,0.417,9
0,36.885,1.809,0.184,0.421,13
0,20.457,-2.25,0.207,0.368,9
1,598.023,-1.087,0.009,0.979,7
0,46.906,2.858,0.133,0.578,3
1,45.691,-2.501,0.157,0.359,11
1,421.988,0.462,0.022,0.844,11
0,37.308,-1.978,0.194,0.31,16
0,21.259,1.747,0.169,0.336,12
0,23.398,-4.431,0.188,0.661,3
1,105.64,-2.244,0.195,0.397,21
1,54.787,-3.334,0.081,0.858,2
1,509.104,-0.037,0.006,0.967,5
0,27.684,-1.972,0.191,0.365,12
1,65.457,2.564,0.137,0.531,8
1,350.295,-0.114,0.016,0.951,6
1,59.161,3.624,0.137,0.749,3
1,439.814,0.535,0.016,0.966,8
1,226.318,-0.142,0.021,0.926,5
1,645.565,-0.108,0.008,0.981,7
1,314.453,0.56,0.009,0.97,5
1,172.592,0.906,0.034,0.864,8
0,34.559,1.052,0.214,0.344,12
0,49.828,-0.336,0.222,0.357,12
1,276.387,0.191,0.015,0.917,6
0,20.579,-0.479,0.166,0.402,9
1,112.514,-2.342,0.068,0.561,8
1,80.161,4.059,0.035,0.945,2
1,45.051,2.966,0.117,0.529,4
1,600.678,0.212,0.006,0.984,4
0,30.344,0.828,0.163,0.392,9
0,21.099,-0.029,0.169,0.392,8
0,21.96,-0.775,0.141,0.391,7
0,94.18,-0.659,0.213,0.338,15
0,25.941,-0.235,0.208,0.336,12
1,49.723,2.568,0.171,0.508,10
1,81.651,3.729,0.141,0.626,3
1,981.973,0.498,0.011,0.972,8
1,238.871,0.784,0.01,0.968,5
1,337.207,0.97,0.028,0.925,9
1,157.961,-3.483,0.086,0.708,4
0,21.97,-1.676,0.196,0.355,10
1,33.619,2.282,0.185,0.372,9
1,25.764,-2.234,0.149,0.359,12
0,23.187,1.891,0.213,0.344,10
0,23.542,-1.051,0.196,0.385,8
1,102.984,-2.651,0.042,0.662,5
0,64.835,4.39,0.185,0.724,2
0,25.265,-0.673,0.169,0.579,4
1,51.58,-4.396,0.069,0.713,2
0,35.248,-1.406,0.209,0.324,15
1,531.893,-1.007,0.01,0.96,8
0,20.704,0.403,0.211,0.441,7
1,89.65,-3.917,0.038,0.921,2
0,40.304,-0.424,0.234,0.352,10
1,63.273,3.967,0.131,0.814,2
0,48.308,1.238,0.172,0.36,12
1,54.481,-4.206,0.088,0.847,2
1,867.832,0.12,0.002,0.993,5
1,364.467,0.307,0.023,0.916,11
1,49.862,-2.672,0.046,0.694,4
0,27.759,1.095,0.168,0.366,12
0,31.584,0.028,0.197,0.352,10
0,64.661,0.067,0.239,0.336,14
1,290.906,1.871,0.056,0.648,18
1,193.369,-1.782,0.015,0.951,6
1,93.765,-2.966,0.107,0.489,6
0,30.078,-0.464,0.177,0.447,7
0,47.499,-0.447,0.218,0.308,13
1,397.15,-0.286,0.008,0.982,7
1,587.331,1.52,0.017,0.888,15
1,108.381,2.501,0.077,0.56,12
1,66.451,-0.305,0.103,0.736,5
0,24.086,-1.035,0.225,0.423,7
0,39.129,-2.039,0.129,0.437,11
0,31.714,-1.587,0.212,0.313,13
0,20.46,0.087,0.159,0.393,8
0,25.471,0.646,0.125,0.572,7
0,21.184,-1.795,0.153,0.324,11
1,334.795,1.011,0.043,0.913,10
0,39.946,0.263,0.208,0.359,9
1,932.798,0.025,0.001,0.998,2
0,41.01,0.288,0.246,0.319,12
0,20.884,-0.726,0.184,0.401,7
0,35.969,-0.06,0.211,0.334,13
1,44.876,-2.387,0.1,0.361,12
1,366.676,1.049,0.02,0.935,8
0,36.445,-1.256,0.158,0.526,9
0,20.7,-1.191,0.217,0.403,7
1,21.22,-2.292,0.192,0.434,10
0,27.352,-0.841,0.158,0.447,8
1,710.55,0.01,0.002,0.997,2
0,32.309,0.435,0.24,0.342,11
1,723.778,0.595,0.022,0.922,14
0,30.209,1.192,0.162,0.505,6
0,50.863,-0.807,0.197,0.365,14
0,41.382,2.158,0.228,0.335,15
0,36.767,1.056,0.151,0.584,8
1,308.337,-1.379,0.034,0.923,11
0,41.645,0.234,0.159,0.4,9
1,66.378,-4.292,0.078,0.753,2
0,82.548,2.2,0.184,0.249,25
1,521.504,-1.671,0.004,0.979,2
1,21.363,2.057,0.218,0.409,10
0,40.119,-2.024,0.208,0.287,19
1,204.494,-0.164,0.031,0.947,3
0,21.645,2.33,0.206,0.435,8
1,280.179,-1.637,0.014,0.952,7
1,70.82,-3.234,0.141,0.707,2
1,45.132,-2.278,0.094,0.492,8
0,50.314,-1.897,0.228,0.274,21
1,67.996,-4.473,0.049,0.936,2
0,27.074,1.004,0.226,0.388,10
1,28.096,2.166,0.22,0.298,15
0,20.195,-2.35,0.217,0.353,11
1,48.635,-4.493,0.135,0.709,2
0,20.143,-2.374,0.171,0.364,9
1,566.182,-1.115,0.004,0.994,3
1,59.29,3.044,0.065,0.579,4
0,28.078,-1.608,0.23,0.329,11
1,197.809,1.221,0.106,0.765,13
1,732.096,1.214,0.005,0.96,7
0,28.443,-1.033,0.208,0.392,10
0,21.854,-1.83,0.171,0.389,9
0,22.296,-1.305,0.174,0.535,5
0,21.441,-1.054,0.213,0.345,11
1,85.373,-2.525,0.109,0.475,10
0,33.391,-0.563,0.258,0.287,14
0,25.264,-0.701,0.22,0.341,10
1,783.747,-0.058,0.006,0.979,6
1,180.446,1.79,0.038,0.904,9
1,68.922,-3.479,0.033,0.934,2
0,39.704,-2.278,0.213,0.275,18
1,29.284,1.42,0.156,0.43,9
0,34.545,-0.462,0.156,0.388,8
1,886.063,-0.094,0.01,0.807,5
1,194.297,-2.302,0.099,0.645,23
1,45.527,3.548,0.144,0.709,2
0,31.401,-1.964,0.195,0.292,15
0,22.544,2.157,0.193,0.318,13
0,41.586,-2.02,0.225,0.24,23
1,537.693,0.125,0.014,0.951,6
0,21.002,-1.508,0.188,0.328,11
0,41.671,2.022,0.179,0.273,16
1,703.732,-0.212,0.022,0.911,7
1,431.138,1.062,0.003,0.994,2
1,97.069,-2.69,0.202,0.325,11
1,28.543,2.607,0.086,0.678,4
0,55.628,-2.117,0.236,0.214,27
1,463.077,-0.637,0.006,0.985,4
0,22.329,1.433,0.234,0.354,9
0,36.136,-0.743,0.207,0.344,12
0,22.32,1.086,0.122,0.443,7
1,461.277,0.681,0.02,0.96,8
0,22.37,1.808,0.189,0.319,13
1,494.159,-0.785,0.026,0.91,11
1,27.087,-4.057,0.161,0.715,2
0,60.606,-1.089,0.156,0.571,10
0,25.617,1.82,0.214,0.369,11
1,370.811,-1.061,0.004,0.988,4
0,22.397,-3.297,0.186,0.483,5
0,24.633,-0.878,0.181,0.469,6
0,20.452,-1.479,0.202,0.376,9
0,24.638,1.836,0.193,0.309,13
0,22.49,1.612,0.218,0.433,9
1,168.882,0.653,0.05,0.88,10
0,40.292,0.946,0.194,0.393,12
1,588.043,1.164,0.013,0.952,8
0,22.27,0.948,0.146,0.424,7
1,728.654,0.834,0.008,0.984,4
0,26.392,-1.118,0.172,0.419,8
0,35.033,1.04,0.176,0.473,10
1,126.758,-1.983,0.07,0.823,13
0,28.141,-1.602,0.138,0.349,11
0,25.327,0.989,0.186,0.361,8
1,815.183,0.51,0.003,0.99,6
0,23.818,1.816,0.217,0.334,12
1,63.934,3.666,0.087,0.749,2
1,53.218,3.03,0.102,0.736,3
1,94.196,2.8,0.066,0.633,5
0,49.6,-1.958,0.223,0.238,22
0,23.177,-1.219,0.118,0.437,8
0,52.802,-2.702,0.085,0.565,6
0,23.745,2.341,0.15,0.371,8
1,805.345,-0.15,0.007,0.985,6
1,57.377,1.155,0.173,0.554,9
1,800.334,-0.605,0.01,0.959,8
1,142.461,2.176,0.132,0.423,19
0,22.661,-0.542,0.132,0.53,5
1,145.721,-2.827,0.082,0.5,7
0,28.127,-0.542,0.153,0.472,6
0,46.883,-4.487,0.13,0.802,2
1,506.613,0.038,0.009,0.986,4
0,21.148,3.528,0.143,0.596,3
0,31.945,-1.07,0.201,0.374,9
0,23.197,1.803,0.186,0.386,10
1,252.057,1.182,0.025,0.936,7
1,137.268,-1.863,0.043,0.873,10
0,27.362,0.929,0.2,0.37,8
1,344.586,-1.236,0.022,0.935,10
1,51.01,-2.927,0.215,0.485,7
1,60.981,3.436,0.071,0.872,2
1,96.242,-2.387,0.109,0.346,14
1,378.186,0.101,0.023,0.951,7
0,57.73,2.062,0.183,0.274,20
1,552.338,0.343,0.017,0.959,7
0,52.207,-0.497,0.212,0.327,14
0,32.241,4.105,0.13,0.793,2
1,92.774,1.424,0.04,0.92,6
0,26.384,1.194,0.21,0.372,11
1,257.809,-1.974,0.014,0.918,6
0,31.559,-1.842,0.22,0.318,16
1,198.175,-2.832,0.068,0.754,4
0,32.039,-1.584,0.233,0.293,14
1,285.329,-0.999,0.006,0.973,5
1,41.153,-2.337,0.197,0.339,14
1,824.849,-1.243,0.009,0.967,9
0,20.398,-2.915,0.141,0.626,3
0,23.771,-1.698,0.189,0.337,11
1,427.251,-1.388,0.018,0.916,11
0,23.845,-1.602,0.192,0.395,10
1,26.925,-3.196,0.125,0.524,4
0,30.598,1.168,0.216,0.315,14
1,48.251,-3.43,0.064,0.917,2
0,26.112,-0.1,0.242,0.453,7
1,391.316,1.727,0.011,0.971,9
0,20.404,0.371,0.177,0.537,9
1,322.559,0.588,0.014,0.974,5
1,37.914,3.781,0.07,0.906,2
0,47.822,-1.528,0.249,0.259,19
0,35.9,-0.635,0.207,0.356,12
0,33.48,-1.88,0.208,0.322,14
0,31.737,2.223,0.239,0.308,14
0,23.819,2.048,0.193,0.328,11
1,34.801,1.991,0.197,0.321,14
0,32.185,-0.571,0.216,0.324,13
1,113.264,-2.603,0.067,0.857,6
1,35.629,3.03,0.113,0.534,4
0,22.926,2.003,0.192,0.333,12
0,24.287,0.889,0.188,0.398,10
1,54.423,-2.554,0.127,0.744,7
1,125.759,-1.566,0.03,0.933,4
1,289.231,-0.234,0.02,0.957,5
0,24.415,-0.066,0.217,0.375,8
1,83.316,3.659,0.039,0.925,2
0,27.8,3.571,0.13,0.619,3
0,26.184,2.934,0.146,0.719,3
1,260.764,0.291,0.02,0.954,6
1,194.033,-0.115,0.013,0.952,4
1,814.829,0.087,0.004,0.985,5
1,234.334,-3.127,0.046,0.666,6
1,42.424,3.188,0.185,0.423,6
0,25.177,-1.471,0.224,0.409,9
1,851.072,0.219,0.008,0.983,7
1,54.68,-2.327,0.186,0.324,16
1,136.909,0.114,0.043,0.893,9
1,26.94,-3.728,0.133,0.802,2
1,25.065,-2.268,0.15,0.344,13
0,30.651,2.07,0.25,0.295,14
1,56.432,3.28,0.077,0.879,2
1,150.123,-3.252,0.107,0.727,5
0,22.816,2.012,0.226,0.307,14
1,298.266,-0.86,0.009,0.969,8
0,30.827,-0.357,0.234,0.363,9
0,43.963,0.556,0.193,0.458,12
1,36.507,3.852,0.095,0.833,2
0,36.805,0.921,0.177,0.33,11
0,42.29,-0.397,0.226,0.416,11
0,38.158,0.691,0.171,0.432,10
1,401.618,1.553,0.02,0.952,7
1,233.016,-3.221,0.138,0.581,6
0,30.375,-0.751,0.198,0.338,11
0,20.419,0.379,0.164,0.495,6
0,21.871,0.351,0.213,0.434,7
0,22.577,-0.72,0.234,0.36,9
0,22.048,-1.842,0.149,0.394,10
0,24.485,1.529,0.163,0.366,9
1,24.843,2.326,0.151,0.345,11
0,48.214,-1.244,0.146,0.475,11
1,564.005,-0.835,0.008,0.973,9
0,25.373,1.97,0.215,0.356,12
0,29.025,-1.805,0.192,0.416,12
0,22.546,-0.334,0.236,0.381,8
1,1027.123,-1.152,0.007,0.969,7
0,28.592,-1.955,0.165,0.312,14
0,47.932,4.112,0.175,0.718,2
0,21.274,2.247,0.182,0.416,8
0,28.33,2.146,0.198,0.271,16
0,25.739,-2.065,0.164,0.297,16
0,29.2,-1.313,0.183,0.329,12
0,34.414,-1.405,0.202,0.381,12
1,26.708,-0.475,0.166,0.382,9
0,21.679,-2.288,0.217,0.375,9
0,21.878,2.192,0.181,0.333,12
1,37.161,3.286,0.114,0.795,3
1,437.818,1.173,0.029,0.94,11
0,29.362,-1.051,0.188,0.438,9
0,21.273,-1.642,0.22,0.393,9
0,23.96,0.8,0.197,0.414,8
1,54.309,-3.554,0.11,0.583,3
1,120.528,1.767,0.106,0.397,14
1,70.08,-3.488,0.101,0.785,2
1,269.671,1.008,0.023,0.885,7
1,49.038,2.859,0.049,0.933,3
1,429.451,-0.989,0.004,0.99,2
1,79.734,-2.837,0.015,0.979,2
1,770.065,0.369,0.007,0.985,6
1,45.553,1.324,0.163,0.624,9
0,80.585,-0.741,0.129,0.419,14
1,793.058,-0.412,0.006,0.986,5
0,20.69,-1.757,0.196,0.345,10
1,45.773,-1.828,0.194,0.3,14
0,720.617,0.513,0.009,0.972,8
1,150.448,0.899,0.007,0.988,3
0,54.488,0.06,0.181,0.422,13
0,22.42,-1.446,0.17,0.375,10
0,23.346,-1.621,0.211,0.389,9
0,29.189,-1.293,0.205,0.373,11
0,22.996,-2.511,0.186,0.519,4
