background/signal,pT GeV,mass GeV,width,ptD,#of constituents
0,33.47,0.0,0.0,1.0,1
0,24.99,0.0,0.0,1.0,1
0,27.939,3.953,0.126,0.776,2
1,37.806,4.613,0.104,0.797,2
0,54.917,12.054,0.212,0.515,4
1,34.742,0.0,0.0,1.0,1
0,20.23,0.0,0.0,1.0,1
0,49.993,9.546,0.184,0.727,2
1,50.984,8.189,0.136,0.659,3
0,56.12,12.018,0.203,0.597,3
1,33.37,0.0,0.0,1.0,1
1,93.706,5.28,0.037,0.887,2
1,32.597,-0.0,0.0,1.0,2
0,47.335,9.888,0.194,0.459,6
0,22.969,0.0,0.0,1.0,1
0,36.495,0.0,0.0,1.0,1
1,75.464,0.0,0.0,1.0,1
1,32.414,0.0,0.0,1.0,1
1,63.407,0.0,0.0,1.0,1
0,21.461,0.0,0.0,1.0,1
1,78.85,12.767,0.147,0.688,3
1,49.284,7.434,0.124,0.81,2
1,20.147,0.0,0.0,1.0,1
0,21.148,3.354,0.143,0.596,3
1,36.747,7.075,0.186,0.725,2
1,94.001,12.149,0.122,0.741,2
1,52.829,0.0,0.0,1.0,1
1,130.378,0.0,0.0,1.0,1
0,22.165,0.0,0.0,1.0,1
1,36.116,0.0,0.0,1.0,1
0,47.098,5.073,0.073,0.876,2
1,57.694,0.0,0.0,1.0,1
0,22.651,3.807,0.155,0.505,5
1,23.973,0.0,0.0,1.0,1
1,111.675,10.913,0.059,0.846,3
1,89.294,5.058,0.041,0.862,2
0,51.915,5.479,0.06,0.915,2
1,70.093,0.0,0.0,1.0,1
1,43.38,5.465,0.103,0.816,2
1,66.914,0.0,0.0,1.0,1
1,52.445,0.0,0.0,1.0,1
0,20.858,2.873,0.119,0.792,2
0,23.15,1.72,0.074,0.71,2
1,80.822,0.0,0.0,1.0,1
0,23.075,0.0,0.0,1.0,1
1,43.376,0.0,0.0,1.0,1
1,48.542,0.0,0.0,1.0,1
0,40.488,4.148,0.099,0.725,2
1,47.153,5.514,0.092,0.639,3
1,79.879,10.377,0.1,0.835,2
1,27.649,0.0,0.0,1.0,1
0,22.286,0.0,0.0,1.0,1
0,31.03,3.544,0.08,0.867,2
0,29.17,0.0,0.0,1.0,1
0,30.008,4.715,0.153,0.723,2
1,36.841,5.116,0.102,0.636,3
0,30.27,0.0,0.0,1.0,1
0,23.591,2.302,0.095,0.583,3
1,26.781,0.0,0.0,1.0,1
0,21.492,3.386,0.137,0.67,4
1,61.5,6.537,0.087,0.813,2
0,33.153,0.0,0.0,1.0,1
0,24.315,4.426,0.177,0.722,2
1,31.396,0.0,0.0,1.0,1
1,30.67,0.0,0.0,1.0,1
1,29.315,0.0,0.0,1.0,1
0,22.833,3.306,0.121,0.807,2
0,24.247,0.0,0.0,1.0,1
1,24.514,0.0,0.0,1.0,1
1,44.974,0.0,0.0,1.0,1
1,67.254,0.0,0.0,1.0,1
0,20.497,2.755,0.119,0.611,4
0,22.264,3.236,0.133,0.695,3
1,52.611,5.114,0.065,0.881,2
1,65.663,0.0,0.0,1.0,1
1,34.007,0.0,0.0,1.0,1
1,70.221,1.61,0.02,0.787,2
0,37.161,0.0,0.0,1.0,1
1,45.592,0.0,0.0,1.0,1
1,78.397,6.542,0.058,0.8,3
0,29.49,3.175,0.102,0.742,2
0,60.114,0.0,0.0,1.0,1
1,40.08,4.011,0.06,0.905,2
1,81.062,11.396,0.123,0.667,4
1,26.597,0.0,0.0,1.0,1
0,39.65,4.827,0.12,0.718,2
1,20.805,0.0,0.0,1.0,1
1,62.3,0.0,0.0,1.0,1
0,24.57,4.112,0.159,0.735,2
0,28.7,3.536,0.092,0.849,2
1,41.896,1.338,0.023,0.863,2
1,92.363,0.0,0.0,1.0,1
1,23.726,1.127,0.047,0.715,2
0,20.503,1.854,0.084,0.753,2
1,99.544,11.83,0.08,0.843,3
0,20.34,1.421,0.029,0.955,2
1,137.58,10.327,0.031,0.956,2
1,123.604,0.0,0.0,1.0,1
0,35.504,5.349,0.148,0.585,4
1,24.192,0.0,0.0,1.0,1
1,29.286,2.492,0.083,0.72,2
1,102.406,0.0,0.0,1.0,1
0,34.517,0.0,0.0,1.0,1
0,25.354,0.343,0.012,0.758,2
0,28.997,4.674,0.147,0.667,3
0,21.198,0.0,0.0,1.0,1
1,34.089,0.0,0.0,1.0,1
0,47.52,8.816,0.182,0.608,3
0,38.974,3.87,0.091,0.731,3
0,20.447,1.727,0.078,0.757,2
0,26.549,3.906,0.144,0.66,3
1,50.791,0.0,0.0,1.0,1
1,39.333,0.0,0.0,1.0,1
1,27.533,1.622,0.058,0.717,2
0,29.708,0.0,0.0,1.0,1
1,34.527,5.214,0.147,0.677,3
0,33.386,5.016,0.149,0.593,3
0,35.324,0.0,0.0,1.0,1
1,58.11,5.188,0.052,0.909,2
0,50.079,0.0,0.0,1.0,1
1,67.942,0.0,0.0,1.0,1
0,37.85,7.021,0.152,0.579,3
0,25.614,2.561,0.09,0.77,2
0,29.479,0.0,0.0,1.0,1
0,26.995,0.0,0.0,1.0,1
0,36.907,0.0,0.0,1.0,1
0,28.705,0.0,0.0,1.0,1
0,50.226,10.539,0.204,0.607,3
1,47.907,4.192,0.071,0.821,2
0,23.251,4.116,0.15,0.538,4
0,37.69,6.738,0.166,0.751,2
0,23.678,0.0,0.0,1.0,1
1,32.427,0.0,0.0,1.0,1
1,54.741,0.0,0.0,1.0,1
0,53.607,10.108,0.181,0.656,3
1,58.112,6.854,0.114,0.598,3
1,82.802,5.227,0.04,0.896,2
1,29.267,3.665,0.084,0.879,2
1,39.41,0.0,0.0,1.0,1
0,33.077,6.392,0.189,0.577,3
1,79.915,6.059,0.063,0.778,3
1,37.35,0.0,0.0,1.0,1
1,106.385,4.878,0.032,0.868,2
0,25.619,5.745,0.218,0.607,3
1,55.268,3.156,0.035,0.899,2
1,72.48,2.654,0.02,0.922,2
0,39.737,5.032,0.1,0.83,2
0,26.438,0.0,0.0,1.0,1
1,146.515,0.0,0.0,1.0,1
1,64.977,3.685,0.032,0.915,2
1,54.919,0.0,0.0,1.0,1
0,31.277,0.0,0.0,1.0,1
1,114.727,11.418,0.069,0.838,3
1,22.358,0.0,0.0,1.0,1
1,46.431,0.0,0.0,1.0,1
0,36.624,0.0,0.0,1.0,1
0,33.277,2.852,0.068,0.826,2
1,75.171,8.791,0.091,0.835,2
1,27.948,2.855,0.062,0.903,3
0,47.637,0.0,0.0,1.0,1
1,161.259,17.014,0.083,0.754,5
1,32.658,0.0,0.0,1.0,1
1,139.784,0.0,0.0,1.0,1
1,34.598,3.123,0.051,0.915,2
1,26.446,0.0,0.0,1.0,1
1,91.346,5.919,0.024,0.963,2
1,45.663,0.0,0.0,1.0,1
0,27.003,0.0,0.0,1.0,1
1,107.938,5.858,0.043,0.824,2
0,31.611,2.83,0.053,0.908,2
1,37.875,0.0,0.0,1.0,1
1,113.577,0.0,0.0,1.0,1
1,63.388,8.326,0.124,0.743,2
1,22.467,1.785,0.036,0.947,2
1,92.776,0.0,0.0,1.0,1
0,27.318,5.173,0.178,0.743,2
0,30.039,0.0,0.0,1.0,1
1,30.534,1.763,0.024,0.956,2
1,25.497,0.0,0.0,1.0,1
1,26.852,1.436,0.053,0.713,2
0,34.372,0.0,0.0,1.0,1
0,38.713,0.0,0.0,1.0,1
1,82.28,0.0,0.0,1.0,1
1,37.815,0.0,0.0,1.0,1
0,27.198,3.652,0.117,0.785,2
0,20.099,3.544,0.17,0.729,2
1,55.371,0.0,0.0,1.0,1
0,30.324,3.425,0.108,0.733,2
0,20.99,2.654,0.126,0.708,2
1,41.729,0.0,0.0,1.0,1
1,24.243,0.0,0.0,1.0,1
1,63.151,8.616,0.105,0.838,2
0,23.621,4.26,0.176,0.716,2
1,21.45,1.706,0.061,0.838,2
0,20.004,3.027,0.142,0.656,4
0,37.291,7.125,0.181,0.738,2
1,36.567,1.28,0.022,0.891,2
0,20.04,3.106,0.149,0.731,2
1,29.316,0.0,0.0,1.0,1
1,80.803,0.0,0.0,1.0,1
0,23.4,4.41,0.183,0.722,2
0,38.487,6.332,0.142,0.79,2
1,36.249,0.0,0.0,1.0,1
1,31.178,0.0,0.0,1.0,1
0,27.06,0.0,0.0,1.0,1
1,81.607,9.369,0.074,0.887,2
1,70.797,7.524,0.07,0.829,4
1,34.92,3.801,0.051,0.882,3
1,36.5,0.0,0.0,1.0,1
0,49.073,0.0,0.0,1.0,1
1,92.232,0.0,0.0,1.0,1
0,20.735,2.82,0.126,0.752,2
1,43.985,4.145,0.065,0.87,2
1,63.706,0.0,0.0,1.0,1
0,64.4,12.596,0.19,0.62,3
0,26.817,0.0,0.0,1.0,1
1,34.217,5.17,0.144,0.478,5
0,24.884,5.042,0.167,0.558,4
1,34.201,3.726,0.069,0.894,2
1,36.703,3.509,0.072,0.792,3
1,39.399,0.0,0.0,1.0,1
0,32.235,5.233,0.155,0.735,2
0,23.831,3.227,0.123,0.594,4
0,23.54,5.426,0.223,0.475,5
1,27.131,1.66,0.039,0.891,2
1,54.075,8.923,0.151,0.728,4
1,46.77,0.0,0.0,1.0,1
0,39.543,0.0,0.0,1.0,1
0,20.1,2.145,0.067,0.895,2
0,32.583,5.272,0.157,0.725,2
0,21.106,3.512,0.155,0.679,3
0,21.999,0.0,0.0,1.0,1
0,20.661,2.252,0.108,0.709,2
0,30.078,4.433,0.146,0.603,3
1,23.298,0.0,0.0,1.0,1
1,24.537,0.0,0.0,1.0,1
0,41.141,0.0,0.0,1.0,1
0,24.428,3.277,0.133,0.709,2
1,29.212,0.0,0.0,1.0,1
1,105.058,8.585,0.057,0.87,2
0,27.647,0.0,0.0,1.0,2
0,20.168,3.909,0.172,0.672,3
1,60.265,5.795,0.053,0.921,2
0,29.298,0.0,0.0,1.0,1
0,50.061,10.327,0.185,0.668,3
0,20.269,1.859,0.073,0.827,2
0,23.627,4.522,0.18,0.74,2
1,100.862,10.183,0.069,0.82,3
0,54.073,0.0,0.0,1.0,1
1,29.08,0.0,0.0,1.0,1
1,46.496,0.0,0.0,1.0,1
1,43.747,0.0,0.0,1.0,1
1,74.417,4.73,0.043,0.876,2
1,54.885,4.833,0.068,0.838,2
1,62.959,0.0,0.0,1.0,1
0,22.731,0.0,0.0,1.0,1
1,254.869,26.379,0.053,0.858,3
1,36.103,0.0,0.0,1.0,1
1,22.919,3.133,0.123,0.582,3
1,70.475,0.0,0.0,1.0,1
1,69.733,0.0,0.0,1.0,1
1,38.074,0.0,0.0,1.0,1
0,26.791,4.885,0.179,0.716,2
1,20.176,0.0,0.0,1.0,1
0,28.069,5.794,0.181,0.517,4
1,54.004,3.225,0.059,0.71,2
1,169.916,18.598,0.088,0.786,4
0,27.036,0.0,0.0,1.0,1
0,22.324,1.398,0.061,0.722,2
1,37.145,4.173,0.108,0.732,2
1,108.789,13.944,0.091,0.834,3
0,23.292,0.0,0.0,1.0,1
1,29.351,0.0,0.0,1.0,1
0,35.999,5.874,0.148,0.766,2
1,67.039,11.572,0.149,0.79,2
0,24.261,5.34,0.217,0.586,3
0,31.097,0.0,0.0,1.0,1
1,43.14,2.833,0.065,0.708,2
1,51.752,9.704,0.157,0.503,5
0,22.819,0.0,0.0,1.0,1
1,37.732,0.0,0.0,1.0,1
0,22.757,4.004,0.143,0.552,4
0,21.307,0.0,0.0,1.0,1
1,32.322,0.0,0.0,1.0,1
1,49.453,4.665,0.054,0.915,2
0,21.05,2.24,0.106,0.709,2
0,48.055,7.209,0.132,0.781,2
0,28.807,0.0,0.0,1.0,1
1,43.387,0.0,0.0,1.0,1
0,28.35,4.721,0.163,0.597,3
1,91.978,13.068,0.104,0.855,2
1,53.96,4.518,0.063,0.844,2
0,20.156,0.0,0.0,1.0,1
0,21.682,2.612,0.118,0.719,3
0,26.77,0.0,0.0,1.0,1
0,23.681,2.356,0.053,0.927,2
1,51.375,4.526,0.054,0.901,2
0,20.774,2.691,0.123,0.739,2
1,60.687,6.412,0.067,0.895,2
0,22.611,4.017,0.177,0.707,2
0,36.646,5.393,0.143,0.722,2
1,52.018,0.0,0.0,1.0,1
1,34.598,0.0,0.0,1.0,1
1,40.391,0.0,0.0,1.0,1
1,131.384,13.602,0.053,0.863,3
0,32.656,0.0,0.0,1.0,1
1,58.946,5.54,0.063,0.845,3
0,33.023,2.179,0.049,0.639,3
1,74.557,0.0,0.0,1.0,1
1,57.434,0.0,0.0,1.0,1
0,21.273,0.0,0.0,1.0,1
1,58.335,0.0,0.0,1.0,1
0,22.858,1.74,0.074,0.722,2
1,50.365,3.26,0.051,0.827,2
1,82.324,0.0,0.0,1.0,1
1,44.718,2.137,0.043,0.766,2
1,91.364,7.112,0.043,0.921,2
1,24.878,1.448,0.054,0.757,2
0,29.191,0.0,0.0,1.0,1
0,20.626,2.548,0.12,0.724,2
0,28.647,4.044,0.105,0.848,2
0,33.338,0.0,0.0,1.0,1
1,31.221,3.615,0.11,0.618,3
1,40.354,0.0,0.0,1.0,1
1,73.511,14.566,0.169,0.495,5
0,26.261,5.012,0.186,0.599,3
1,73.828,12.992,0.16,0.762,2
1,59.886,5.178,0.06,0.867,3
1,76.726,8.721,0.082,0.861,2
1,89.336,11.23,0.121,0.732,2
0,35.728,6.332,0.167,0.742,2
0,38.614,5.864,0.104,0.734,3
0,31.837,5.36,0.143,0.795,2
0,25.128,3.708,0.146,0.709,2
0,27.917,5.281,0.187,0.605,3
0,29.433,0.0,0.0,1.0,1
1,97.906,0.0,0.0,1.0,1
0,54.935,12.482,0.21,0.479,5
1,27.719,0.0,0.0,1.0,1
1,41.8,0.0,0.0,1.0,1
1,25.274,0.0,0.0,1.0,1
0,22.589,2.806,0.109,0.584,3
0,27.677,2.617,0.089,0.747,2
0,30.434,5.154,0.167,0.712,2
1,38.412,0.0,0.0,1.0,1
1,92.727,5.701,0.03,0.941,2
0,25.757,0.0,0.0,1.0,1
1,22.362,0.0,0.0,1.0,1
1,33.42,0.0,0.0,1.0,1
1,29.95,5.032,0.143,0.794,2
1,54.82,5.945,0.104,0.735,2
0,47.332,7.919,0.161,0.73,2
1,21.806,0.0,0.0,1.0,1
1,87.403,17.816,0.175,0.47,7
1,38.758,0.0,0.0,1.0,1
1,20.841,1.702,0.061,0.848,2
0,20.942,0.0,0.0,1.0,1
0,20.841,0.0,0.0,1.0,1
0,25.347,0.0,0.0,1.0,1
1,67.197,12.547,0.171,0.662,4
0,23.54,0.0,0.0,1.0,1
0,21.607,3.429,0.144,0.763,2
1,64.329,4.25,0.048,0.855,2
0,22.216,3.446,0.154,0.709,2
1,33.405,0.0,0.0,1.0,1
0,21.475,0.0,0.0,1.0,1
0,33.508,0.0,0.0,1.0,1
0,22.475,0.0,0.0,1.0,1
1,51.162,0.0,0.0,1.0,1
0,20.341,3.36,0.132,0.777,3
0,23.121,3.775,0.161,0.71,2
1,68.525,11.273,0.112,0.705,5
0,39.86,0.0,0.0,1.0,1
0,22.061,0.0,0.0,1.0,1
0,37.863,0.0,0.0,1.0,1
1,66.796,0.0,0.0,1.0,1
1,41.486,2.722,0.047,0.859,2
1,33.36,3.011,0.079,0.785,2
0,26.303,0.0,0.0,1.0,1
0,21.575,2.483,0.097,0.799,2
0,22.723,2.501,0.103,0.747,2
0,32.354,5.843,0.172,0.585,3
1,135.502,17.998,0.09,0.875,2
0,26.42,0.0,0.0,1.0,1
0,37.796,7.761,0.196,0.594,3
1,51.725,8.831,0.145,0.797,2
0,22.268,0.0,0.0,1.0,1
1,96.047,1.638,0.015,0.771,2
0,34.158,4.505,0.128,0.725,2
0,21.119,0.0,0.0,1.0,1
0,35.016,5.539,0.148,0.747,2
0,39.536,7.491,0.18,0.737,2
0,20.005,2.797,0.132,0.74,2
1,104.975,0.0,0.0,1.0,1
1,45.301,0.0,0.0,1.0,1
1,51.06,6.508,0.115,0.767,2
1,90.111,13.425,0.096,0.728,4
1,40.645,0.0,0.0,1.0,1
0,21.487,0.306,0.012,0.816,2
0,30.283,0.0,0.0,1.0,1
0,23.115,0.0,0.0,1.0,1
1,48.5,0.0,0.0,1.0,1
1,21.281,1.967,0.066,0.862,2
0,32.67,0.0,0.0,1.0,1
1,76.651,0.0,0.0,1.0,1
0,25.705,0.0,0.0,1.0,1
0,24.033,2.942,0.097,0.826,2
0,39.449,0.0,0.0,1.0,1
0,42.306,0.0,0.0,1.0,1
1,57.844,0.0,0.0,1.0,1
0,50.736,0.0,0.0,1.0,1
1,54.889,6.773,0.113,0.677,3
0,21.667,0.0,0.0,1.0,1
1,29.588,0.0,0.0,1.0,1
0,45.172,5.642,0.118,0.743,2
0,24.57,3.823,0.152,0.717,2
1,67.112,7.1,0.091,0.723,3
1,151.134,15.106,0.081,0.77,4
1,20.365,2.443,0.103,0.634,3
1,57.635,3.754,0.034,0.93,2
0,27.834,0.0,0.0,1.0,1
1,60.99,0.0,0.0,1.0,1
0,27.455,3.087,0.112,0.708,2
1,52.163,7.39,0.11,0.675,3
1,53.01,8.27,0.145,0.675,3
0,26.872,3.836,0.139,0.725,2
0,20.202,3.077,0.135,0.601,3
1,56.155,7.268,0.103,0.825,2
0,24.275,0.0,0.0,1.0,1
0,31.41,1.914,0.049,0.824,2
0,25.631,4.612,0.172,0.732,2
0,25.704,3.615,0.139,0.713,2
0,21.769,0.0,0.0,1.0,1
1,45.218,0.0,0.0,1.0,1
0,20.873,0.0,0.0,1.0,1
1,34.735,6.74,0.168,0.517,5
1,47.996,0.0,0.0,1.0,1
1,34.961,5.375,0.12,0.833,2
0,41.521,8.088,0.182,0.611,6
0,25.108,2.334,0.093,0.708,2
0,24.141,4.684,0.191,0.709,2
0,22.046,4.432,0.196,0.593,3
0,23.411,2.07,0.072,0.815,2
1,38.513,0.0,0.0,1.0,1
0,25.884,3.404,0.127,0.729,2
0,28.47,4.063,0.138,0.725,2
1,119.816,14.73,0.089,0.8,5
1,43.968,0.0,0.0,1.0,1
1,34.908,0.0,0.0,1.0,1
1,25.055,0.0,0.0,1.0,1
0,25.415,0.0,0.0,1.0,1
1,62.166,0.0,0.0,1.0,1
1,124.664,16.992,0.109,0.821,2
1,58.252,0.0,0.0,1.0,1
0,24.059,3.843,0.146,0.76,2
0,27.127,2.596,0.073,0.84,2
0,36.556,5.561,0.129,0.799,2
0,46.316,9.168,0.195,0.712,2
1,73.799,3.934,0.037,0.87,2
0,20.027,2.7,0.129,0.732,2
1,49.561,8.469,0.153,0.769,2
0,23.02,2.728,0.113,0.74,2
0,24.481,4.262,0.171,0.589,3
0,23.257,0.0,0.0,1.0,1
1,63.282,6.887,0.071,0.645,4
0,26.323,0.0,0.0,1.0,1
0,34.142,5.403,0.132,0.808,2
1,58.893,0.0,0.0,1.0,1
1,70.775,6.121,0.052,0.906,2
1,58.066,0.0,0.0,1.0,1
0,20.546,0.0,0.0,1.0,1
1,40.313,0.0,0.0,1.0,1
0,25.615,3.467,0.103,0.841,2
1,28.337,1.506,0.052,0.716,2
0,26.687,3.367,0.105,0.806,2
1,29.35,0.0,0.0,1.0,1
0,21.885,0.0,0.0,1.0,1
0,34.297,5.727,0.142,0.543,4
0,26.208,3.499,0.118,0.704,3
1,77.502,0.0,0.0,1.0,1
1,27.843,0.0,0.0,1.0,1
1,48.794,0.0,0.0,1.0,1
1,57.201,11.325,0.19,0.613,3
1,60.904,10.352,0.137,0.606,3
1,87.338,0.0,0.0,1.0,1
0,36.769,2.997,0.045,0.922,2
0,25.395,4.996,0.19,0.72,2
0,21.241,3.917,0.18,0.718,2
0,50.623,0.0,0.0,1.0,1
1,80.714,6.231,0.048,0.899,2
0,45.335,7.067,0.153,0.718,2
0,26.652,4.444,0.163,0.64,3
0,25.308,3.671,0.13,0.77,2
1,64.949,0.0,0.0,1.0,1
0,24.059,0.0,0.0,1.0,1
1,70.486,11.912,0.151,0.77,2
1,29.72,6.831,0.215,0.609,3
1,56.554,0.0,0.0,1.0,1
1,51.58,3.571,0.069,0.713,2
0,21.136,3.164,0.145,0.6,3
1,65.395,5.959,0.044,0.94,2
1,71.41,4.268,0.032,0.924,2
1,30.337,5.146,0.126,0.711,3
0,24.669,3.883,0.141,0.772,2
0,37.642,6.23,0.154,0.749,2
0,20.194,0.0,0.0,1.0,1
1,149.783,21.444,0.129,0.614,4
1,25.45,0.0,0.0,1.0,1
1,101.07,16.182,0.146,0.577,4
0,25.093,2.696,0.069,0.891,2
1,70.855,9.639,0.102,0.845,2
0,21.796,3.454,0.155,0.716,2
0,32.027,4.443,0.137,0.711,2
0,20.58,0.0,0.0,1.0,1
1,73.538,11.068,0.123,0.815,2
1,104.86,5.226,0.027,0.922,2
1,22.059,0.0,0.0,1.0,1
0,33.785,5.895,0.167,0.668,4
0,28.879,0.0,0.0,1.0,1
1,30.366,0.0,0.0,1.0,1
0,29.781,0.0,0.0,1.0,1
1,181.894,22.087,0.111,0.697,3
0,27.856,0.0,0.0,1.0,1
1,30.332,0.524,0.003,0.994,2
1,79.014,0.0,0.0,1.0,1
0,95.718,3.651,0.018,0.94,2
0,46.883,7.244,0.13,0.802,2
0,27.239,0.0,0.0,1.0,1
0,60.933,13.004,0.204,0.595,3
0,38.63,0.0,0.0,1.0,1
1,87.775,9.551,0.083,0.702,4
1,47.283,0.0,0.0,1.0,1
1,36.584,0.0,0.0,1.0,1
0,34.245,4.626,0.106,0.652,3
1,21.222,0.0,0.0,1.0,1
0,29.215,5.587,0.188,0.712,2
1,102.309,17.057,0.158,0.544,4
1,35.489,0.0,0.0,1.0,1
1,49.118,0.0,0.0,1.0,1
0,26.904,5.133,0.188,0.611,3
1,144.876,15.993,0.06,0.894,3
0,21.289,0.0,0.0,1.0,1
0,20.96,0.0,0.0,1.0,1
0,21.52,3.617,0.164,0.719,2
1,31.271,0.0,0.0,1.0,1
0,23.304,4.016,0.154,0.772,2
0,21.479,0.0,0.0,1.0,1
1,48.07,2.736,0.023,0.959,2
1,26.823,3.381,0.105,0.804,2
0,37.971,3.284,0.071,0.812,2
0,21.46,0.0,0.0,1.0,1
1,59.578,0.0,0.0,1.0,1
1,70.417,0.0,0.0,1.0,1
0,24.178,0.0,0.0,1.0,1
1,42.5,8.642,0.193,0.68,4
1,33.01,0.0,0.0,1.0,1
1,22.486,3.347,0.137,0.757,2
1,49.442,0.0,0.0,1.0,1
1,23.803,0.0,0.0,1.0,1
1,49.628,5.464,0.064,0.816,3
1,86.935,0.0,0.0,1.0,1
0,21.835,0.0,0.0,1.0,1
1,63.547,6.307,0.053,0.906,3
0,41.089,5.536,0.093,0.869,2
1,73.76,6.336,0.061,0.813,3
1,62.459,0.0,0.0,1.0,1
0,24.864,0.0,0.0,1.0,1
1,26.512,0.0,0.0,1.0,1
0,37.119,6.19,0.16,0.731,2
1,42.604,0.0,0.0,1.0,1
0,23.884,0.0,0.0,1.0,1
0,55.852,7.72,0.127,0.757,2
0,29.75,3.5,0.102,0.786,2
1,104.584,8.149,0.046,0.909,2
0,39.934,6.89,0.157,0.764,2
1,40.769,0.0,0.0,1.0,1
0,20.604,2.667,0.124,0.732,2
0,24.822,4.225,0.137,0.657,3
1,26.185,0.0,0.0,1.0,1
0,24.933,0.0,0.0,1.0,1
1,28.126,2.543,0.067,0.852,2
1,71.244,11.493,0.143,0.61,3
0,41.67,6.808,0.154,0.738,2
0,20.025,0.0,0.0,1.0,1
0,22.874,2.681,0.106,0.765,2
0,41.005,0.0,0.0,1.0,1
0,21.895,0.0,0.0,1.0,1
1,30.676,3.505,0.113,0.583,3
1,38.38,4.125,0.081,0.632,3
1,62.719,6.234,0.081,0.814,2
0,36.747,6.953,0.172,0.715,3
0,41.701,7.097,0.168,0.712,2
0,31.986,4.095,0.111,0.788,2
0,34.626,0.0,0.0,1.0,1
0,25.673,2.821,0.106,0.731,2
1,74.067,7.185,0.075,0.836,2
1,72.792,2.142,0.029,0.718,2
0,27.742,0.0,0.0,1.0,1
